"","gt","pred","this_gene"
"cell37269",0,0.044920027,"SCD"
"cell37271",0,0,"SCD"
"cell37272",0,0.036641076,"SCD"
"cell37274",0,0.047055222,"SCD"
"cell37276",0,0.031190602,"SCD"
"cell37278",0,0.044835076,"SCD"
"cell37279",0,0.044472344,"SCD"
"cell37282",0,0.05011071,"SCD"
"cell37284",1.09985719816673,0.036019694,"SCD"
"cell37285",0,0.039077286,"SCD"
"cell37287",0,0.028091012,"SCD"
"cell37288",0,0.06931394,"SCD"
"cell37289",0,0.03729449,"SCD"
"cell37292",0,0.026873482,"SCD"
"cell37294",0,0.032685675,"SCD"
"cell37296",0,0,"SCD"
"cell37298",0,0.059411187,"SCD"
"cell37299",0,0.052131545,"SCD"
"cell37302",0,0.024016172,"SCD"
"cell37307",0,0.0270367,"SCD"
"cell37310",0,0.03696703,"SCD"
"cell37312",1.25505013129853,0.050117742,"SCD"
"cell37315",0,0,"SCD"
"cell37316",0,0.024909845,"SCD"
"cell37317",0,0.03980641,"SCD"
"cell37318",0,0.04478128,"SCD"
"cell37319",0,0.03318422,"SCD"
"cell37320",0,0.033886667,"SCD"
"cell37322",0,0.03547266,"SCD"
"cell37323",0,0.032515086,"SCD"
"cell37324",0,0.032738388,"SCD"
"cell37326",0.884596183312327,0.050769478,"SCD"
"cell37327",0,0.055120226,"SCD"
"cell37328",0,0.039506003,"SCD"
"cell37330",0,0.031979006,"SCD"
"cell37332",0,0.041362375,"SCD"
"cell37334",0,0.036945727,"SCD"
"cell37335",0,0.021641044,"SCD"
"cell37336",0,0,"SCD"
"cell37337",0,0.04012219,"SCD"
"cell37338",0,0.028399244,"SCD"
"cell37339",0,0.042308044,"SCD"
"cell37340",0,0.06396807,"SCD"
"cell37341",0,0.022221936,"SCD"
"cell37347",1.20830002371469,0.043390434,"SCD"
"cell37349",0,0.03370102,"SCD"
"cell37350",0,0.023083141,"SCD"
"cell37353",0,0.04042813,"SCD"
"cell37354",0.783497254738336,0.048305612,"SCD"
"cell37355",0,0,"SCD"
"cell37357",0,0.04598808,"SCD"
"cell37358",0,0.019047527,"SCD"
"cell37359",0,0.04218611,"SCD"
"cell37360",0,0.08660938,"SCD"
"cell37361",0,0.032535832,"SCD"
"cell37362",0,0.058574416,"SCD"
"cell37363",0,0.032182127,"SCD"
"cell37368",0,0.05302305,"SCD"
"cell37369",0,0.03935836,"SCD"
"cell37370",0,0.027474243,"SCD"
"cell37372",0,0.056875434,"SCD"
"cell37373",1.73828349847956,0.049403753,"SCD"
"cell37375",0,0.039326355,"SCD"
"cell37377",0,0.043617632,"SCD"
"cell37379",0,0.052267935,"SCD"
"cell37380",0,0.041163348,"SCD"
"cell37384",0,0.047014017,"SCD"
"cell37385",0,0.059700694,"SCD"
"cell37389",0,0.044988234,"SCD"
"cell37390",0,0.041627936,"SCD"
"cell37393",0,0.03730507,"SCD"
"cell37395",0,0.048912227,"SCD"
"cell37396",0,0.003394878,"SCD"
"cell37399",0,0,"SCD"
"cell37400",0.934170815860356,0.062365618,"SCD"
"cell37401",0,0.037093926,"SCD"
"cell37402",0,0.036876302,"SCD"
"cell37407",0,0.045081105,"SCD"
"cell37408",0,0.050893355,"SCD"
"cell37412",1.04550849059636,0.030296579,"SCD"
"cell37415",0,0.057695556,"SCD"
"cell37416",0,0.045137044,"SCD"
"cell37417",0,0.046506524,"SCD"
"cell37418",0,0,"SCD"
"cell37420",0,0.045436263,"SCD"
"cell37422",0,0.053614773,"SCD"
"cell37423",0,0.07932142,"SCD"
"cell37424",0,0.043837473,"SCD"
"cell37425",0,0.045982923,"SCD"
"cell37427",0,0.049328502,"SCD"
"cell37428",0,0.026659107,"SCD"
"cell37429",0,0.04840371,"SCD"
"cell37431",0,0.016583476,"SCD"
"cell37433",0,0.046201505,"SCD"
"cell37436",0,0.058639325,"SCD"
"cell37437",0,0.04701669,"SCD"
"cell37438",0,0.045197222,"SCD"
"cell37440",0,0.03473257,"SCD"
"cell37441",0,0.040539753,"SCD"
"cell37442",0,0.038732935,"SCD"
"cell37443",0,0.049235296,"SCD"
"cell37444",0,0.04502104,"SCD"
"cell37445",0,0.045946017,"SCD"
"cell37446",0,0.120576225,"SCD"
"cell37451",0,0.020090843,"SCD"
"cell37453",0,0.053231664,"SCD"
"cell37455",0,0.17284814,"SCD"
"cell37456",0,0.047071587,"SCD"
"cell37457",0,0.047047388,"SCD"
"cell37460",0,0.057425916,"SCD"
"cell37461",0,0.050085712,"SCD"
"cell37465",0,0.032871395,"SCD"
"cell37466",0,0.038837384,"SCD"
"cell37467",0,0.02341402,"SCD"
"cell37468",0,0.043117087,"SCD"
"cell37471",0,0.03179879,"SCD"
"cell37473",0,0.04816958,"SCD"
"cell37474",0,0.047721516,"SCD"
"cell37476",0,0.01674346,"SCD"
"cell37479",0,0.039451513,"SCD"
"cell37481",0,0.054357994,"SCD"
"cell37482",0,0.043812525,"SCD"
"cell37483",0,0.05132094,"SCD"
"cell37484",0,0.044892948,"SCD"
"cell37485",0,0.03913449,"SCD"
"cell37487",0,0.044944644,"SCD"
"cell37489",0,0.029112354,"SCD"
"cell37490",0,0.048688244,"SCD"
"cell37491",0,0.021236852,"SCD"
"cell37495",0,0.057158615,"SCD"
"cell37499",0,0.050396305,"SCD"
"cell37502",0,0.07454486,"SCD"
"cell37503",0,0.010973731,"SCD"
"cell37504",0,0.042630486,"SCD"
"cell37506",0,0.046506554,"SCD"
"cell37507",0,0.027984798,"SCD"
"cell37508",0,0.036005024,"SCD"
"cell37509",0,0.04287115,"SCD"
"cell37510",0,0.043725163,"SCD"
"cell37511",0,0.04979515,"SCD"
"cell37514",0,0.05267136,"SCD"
"cell37515",0,0.035220426,"SCD"
"cell37516",0,0.03988579,"SCD"
"cell37517",0,0.040393382,"SCD"
"cell37518",0,0.03570465,"SCD"
"cell37520",0.591631854885017,0.03382393,"SCD"
"cell37522",0,0.04141965,"SCD"
"cell37524",0,0.043294594,"SCD"
"cell37525",0,0.05558879,"SCD"
"cell37526",0,0.029580424,"SCD"
"cell37531",0,0.014222294,"SCD"
"cell37532",0,0.039109003,"SCD"
"cell37534",0,0.056090184,"SCD"
"cell37535",0,0.050637197,"SCD"
"cell37536",0.716818592853752,0,"SCD"
"cell37540",0,0.03524955,"SCD"
"cell37541",0,0.025282806,"SCD"
"cell37542",0,0.13368338,"SCD"
"cell37543",0,0.04640906,"SCD"
"cell37544",0,0.033090886,"SCD"
"cell37545",0,0.14866106,"SCD"
"cell37546",0,0.028633852,"SCD"
"cell37547",0,0.05743065,"SCD"
"cell37553",0,0.057799686,"SCD"
"cell37556",0,0.048920162,"SCD"
"cell37557",0,0.04781803,"SCD"
"cell37559",0,0.048598856,"SCD"
"cell37560",0,0.030240128,"SCD"
"cell37563",1.10810868907598,0.04592435,"SCD"
"cell37564",0,0.07164817,"SCD"
"cell37571",0,0.04775918,"SCD"
"cell37575",0,0.10135374,"SCD"
"cell37576",0,0.05912028,"SCD"
"cell37579",0,0.038155884,"SCD"
"cell37581",0,0.034917783,"SCD"
"cell37583",0,0.03904277,"SCD"
"cell37584",0,0.11161411,"SCD"
"cell37588",0,0.037476715,"SCD"
"cell37590",0,0.05181868,"SCD"
"cell37595",0,0.05358518,"SCD"
"cell37596",0,0.033345073,"SCD"
"cell37597",0,0.058204573,"SCD"
"cell37598",0,0.0038261027,"SCD"
"cell37600",1.58026581643727,0.043626796,"SCD"
"cell37604",0,0.051330306,"SCD"
"cell37605",0,0,"SCD"
"cell37606",0,0.046150308,"SCD"
"cell37608",0,0.017059708,"SCD"
"cell37610",0,0.03436107,"SCD"
"cell37612",0,0.03816184,"SCD"
"cell37613",1.35478302662462,0.0464717,"SCD"
"cell37615",0,0.053640794,"SCD"
"cell37616",0,0.22594161,"SCD"
"cell37618",0,0.04259298,"SCD"
"cell37619",0,0.15096681,"SCD"
"cell37621",0,0.03879989,"SCD"
"cell37622",0,0.040623743,"SCD"
"cell37623",0,0.026935935,"SCD"
"cell37624",0,0.04650848,"SCD"
"cell37626",0,0.25858393,"SCD"
"cell37628",0,0.042949688,"SCD"
"cell37629",0,0.048869174,"SCD"
"cell37630",0,0.028390888,"SCD"
"cell37632",0,0.034588832,"SCD"
"cell37633",0,0.03308504,"SCD"
"cell37635",0,0.032725386,"SCD"
"cell37636",0,0.048434675,"SCD"
"cell37637",0,0,"SCD"
"cell37639",0,0.035055097,"SCD"
"cell37641",0,0,"SCD"
"cell37642",0,0.034235388,"SCD"
"cell37643",0,0.013187629,"SCD"
"cell37645",0,0.010229063,"SCD"
"cell37647",0,0.045191642,"SCD"
"cell37648",0,0.018056875,"SCD"
"cell37649",0,0.05253574,"SCD"
"cell37650",0,0.2898179,"SCD"
"cell37651",0,0.052392483,"SCD"
"cell37654",0,0.04551214,"SCD"
"cell37657",0,0,"SCD"
"cell37658",0,0.06317886,"SCD"
"cell37659",0,0.04631302,"SCD"
"cell37661",0,0,"SCD"
"cell37663",0,0,"SCD"
"cell37664",0,0.022958338,"SCD"
"cell37665",0,0.05784632,"SCD"
"cell37666",0,0.034969844,"SCD"
"cell37668",0,0.04159891,"SCD"
"cell37669",0,0.13389532,"SCD"
"cell37671",0,0.046724744,"SCD"
"cell37674",0,0.030528767,"SCD"
"cell37675",0,0.04481979,"SCD"
"cell37677",0,0.029343888,"SCD"
"cell37679",0,0.045131933,"SCD"
"cell37681",0,0.034992218,"SCD"
"cell37682",0,0.048818786,"SCD"
"cell37684",0,0.054303117,"SCD"
"cell37685",0,0.028482202,"SCD"
"cell37686",1.76056130979495,0.048848927,"SCD"
"cell37689",0,0.05770564,"SCD"
"cell37690",0,0.0046405643,"SCD"
"cell37692",0,0.05984613,"SCD"
"cell37694",0,0.04584976,"SCD"
"cell37695",0,0.050534606,"SCD"
"cell37699",0,0.075192094,"SCD"
"cell37703",0,0,"SCD"
"cell37704",0.835502006505158,0,"SCD"
"cell37705",0,0.028564645,"SCD"
"cell37707",0,0.013325912,"SCD"
"cell37709",0,0.100368954,"SCD"
"cell37710",0,0.053035248,"SCD"
"cell37715",0,0.03371651,"SCD"
"cell37716",0,0.0280711,"SCD"
"cell37717",0,0.053563353,"SCD"
"cell37718",0,0.008574489,"SCD"
"cell37719",0.587088874786921,0.009893775,"SCD"
"cell37721",0.940036400919367,0.053502228,"SCD"
"cell37722",0,0.008358121,"SCD"
"cell37725",0,0.021137452,"SCD"
"cell37726",1.31770176768059,0.0024218678,"SCD"
"cell37728",0,0.051054955,"SCD"
"cell37731",0,0.054407503,"SCD"
"cell37732",0,0.008469003,"SCD"
"cell37734",0,0.055974193,"SCD"
"cell37735",0,0,"SCD"
"cell37736",0,0.046380203,"SCD"
"cell37739",0,0.048036277,"SCD"
"cell37740",0,0.061408382,"SCD"
"cell37742",0,0.045715723,"SCD"
"cell37745",0,0.015350851,"SCD"
"cell37746",0,0.046652853,"SCD"
"cell37747",0.571730472071506,0.21463071,"SCD"
"cell37749",0,0.05094862,"SCD"
"cell37754",1.05292685148674,0.04268947,"SCD"
"cell37755",0,0.025893385,"SCD"
"cell37756",0,0.030238582,"SCD"
"cell37757",0,0.040976092,"SCD"
"cell37758",0,0,"SCD"
"cell37759",0,0.04537496,"SCD"
"cell37760",0,0.030200645,"SCD"
"cell37761",0,0.052802313,"SCD"
"cell37763",0,0.05002383,"SCD"
"cell37764",0,0.05128571,"SCD"
"cell37765",0,0.050316192,"SCD"
"cell37766",0,0.030560598,"SCD"
"cell37767",0,0.040345915,"SCD"
"cell37768",0,0.03401242,"SCD"
"cell37771",0,0.043146178,"SCD"
"cell37774",0,0.040575743,"SCD"
"cell37776",0,0.048382703,"SCD"
"cell37784",0,0.035331488,"SCD"
"cell37785",0,0.046771567,"SCD"
"cell37786",0,0.062356085,"SCD"
"cell37787",0,0.13195792,"SCD"
"cell37790",0,0.045491092,"SCD"
"cell37793",0,0.016922498,"SCD"
"cell37794",0,0.04616109,"SCD"
"cell37799",0,0.041793548,"SCD"
"cell37802",0,0.0477699,"SCD"
"cell37804",0,0.07654025,"SCD"
"cell37805",0.835502006505158,0.050935533,"SCD"
"cell37806",0,0.0470432,"SCD"
"cell37807",0,0.05408622,"SCD"
"cell37808",0,0.048545547,"SCD"
"cell37810",0,0.04108535,"SCD"
"cell37811",0,0.036563054,"SCD"
"cell37812",0,0.21352927,"SCD"
"cell37813",0,0.03443635,"SCD"
"cell37815",0.703543551797504,0.045919254,"SCD"
"cell37818",0,0.040174074,"SCD"
"cell37819",0,0.050605386,"SCD"
"cell37820",0,0.048412424,"SCD"
"cell37822",0,0.045359332,"SCD"
"cell37823",0,0.040958628,"SCD"
"cell37827",0,0.047817316,"SCD"
"cell37832",1.14245725821902,0.05201968,"SCD"
"cell37833",0,0.045268614,"SCD"
"cell37834",0,0.08966543,"SCD"
"cell37835",0,0.031532403,"SCD"
"cell37836",0,0.017324856,"SCD"
"cell37837",0,0.048595775,"SCD"
"cell37839",0,0.03713755,"SCD"
"cell37842",0,0.03288804,"SCD"
"cell37843",0,0.027949253,"SCD"
"cell37850",0,0.032810282,"SCD"
"cell37851",0,0.055343624,"SCD"
"cell37854",0,0.03808553,"SCD"
"cell37855",0,0.1678963,"SCD"
"cell37860",0,0.041841738,"SCD"
"cell37862",0.922663873909704,0.043473963,"SCD"
"cell37864",0,0.05369529,"SCD"
"cell37865",0,0.037424684,"SCD"
"cell37866",1.49257012969243,0.11841016,"SCD"
"cell37868",0,0.05564738,"SCD"
"cell37869",0,0.046988435,"SCD"
"cell37871",0,0.051567532,"SCD"
"cell37874",0,0.050528992,"SCD"
"cell37876",0,0.025507191,"SCD"
"cell37878",0,0.027859092,"SCD"
"cell37880",0,0.10484787,"SCD"
"cell37882",0,0.041530717,"SCD"
"cell37887",0,0.01996313,"SCD"
"cell37888",0,0.056478538,"SCD"
"cell37889",0,0.05775174,"SCD"
"cell37892",0,0.041630667,"SCD"
"cell37893",0,0.023605457,"SCD"
"cell37895",0,0.044110347,"SCD"
"cell37896",0,0.028733155,"SCD"
"cell37897",0,0.046659715,"SCD"
"cell37898",0,0.023609405,"SCD"
"cell37901",0,0.040644526,"SCD"
"cell37902",0,0.017938051,"SCD"
"cell37903",0,0.053359713,"SCD"
"cell37905",0,0.045818407,"SCD"
"cell37906",0,0.037330016,"SCD"
"cell37908",0,0.03334955,"SCD"
"cell37910",0,0.044509567,"SCD"
"cell37912",0,0.040812228,"SCD"
"cell37913",0,0.052441943,"SCD"
"cell37916",0,0.056477346,"SCD"
"cell37917",0.652295925681076,0.047174282,"SCD"
"cell37919",0,0.030619884,"SCD"
"cell37921",0,0.046526942,"SCD"
"cell37922",0,0.02627557,"SCD"
"cell37923",0,0.042907223,"SCD"
"cell37924",0,0.049328294,"SCD"
"cell37925",0,0.03059618,"SCD"
"cell37926",0,0.038869523,"SCD"
"cell37927",0,0.07370659,"SCD"
"cell37929",0,0.035421867,"SCD"
"cell37932",0,0.05107827,"SCD"
"cell37933",0,0.038448256,"SCD"
"cell37934",0,0.048900113,"SCD"
"cell37935",0,0.04437535,"SCD"
"cell37936",0,0.02160549,"SCD"
"cell37938",0,0.038703665,"SCD"
"cell37945",0,0.043340497,"SCD"
"cell37946",0,0.04143907,"SCD"
"cell37947",1.03819836805962,0.037446897,"SCD"
"cell37949",0.94597874884484,0.0496803,"SCD"
"cell37953",0,0.034788944,"SCD"
"cell37954",0,0.021701334,"SCD"
"cell37955",0,0.057138402,"SCD"
"cell37957",0,0.021040231,"SCD"
"cell37958",0,0.073315635,"SCD"
"cell37959",0,0.039640944,"SCD"
"cell37961",0,0.043796502,"SCD"
"cell37963",0,0.042217873,"SCD"
"cell37966",0,0.048237663,"SCD"
"cell37967",0.804337380794045,0.053541124,"SCD"
"cell37970",0,0,"SCD"
"cell37971",0,0.042635933,"SCD"
"cell37972",1.78348968142548,0.038976733,"SCD"
"cell37974",0,0.02986503,"SCD"
"cell37975",0,0.03431671,"SCD"
"cell37977",0.884596183312327,0.08885526,"SCD"
"cell37978",0.608109784653713,0.14592192,"SCD"
"cell37979",0,0.04914123,"SCD"
"cell37981",0.56539466379761,0.15706185,"SCD"
"cell37982",1.14245725821902,0.028181726,"SCD"
"cell37983",0,0.048731323,"SCD"
"cell37984",0,0.054071378,"SCD"
"cell37989",0,0.07577426,"SCD"
"cell37990",1.39417709280753,0,"SCD"
"cell37991",0,0.04206433,"SCD"
"cell37993",0,0.02123544,"SCD"
"cell37998",0,0,"SCD"
"cell38000",0,0.053290594,"SCD"
"cell38001",0,0.073879406,"SCD"
"cell38003",0,0.05042192,"SCD"
"cell38004",0,0.041101497,"SCD"
"cell38005",0,0.04076248,"SCD"
"cell38006",1.07585699922519,0.021530991,"SCD"
"cell38007",0,0.023455877,"SCD"
"cell38010",0,0.04147194,"SCD"
"cell38011",0,0.01917608,"SCD"
"cell38012",0,0.040770795,"SCD"
"cell38013",0,0.22884451,"SCD"
"cell38015",0,0.020495234,"SCD"
"cell38016",0,0.050705492,"SCD"
"cell38018",0,0.0315164,"SCD"
"cell38019",0,0.04483112,"SCD"
"cell38020",0,0.46731448,"SCD"
"cell38021",0,0.016426751,"SCD"
"cell38025",0,0.053594448,"SCD"
"cell38026",0,0.03018567,"SCD"
"cell38028",0,0.0359103,"SCD"
"cell38030",0,0.024082249,"SCD"
"cell38031",0,0,"SCD"
"cell38033",0.905942359655708,0.0353439,"SCD"
"cell38034",0,0.04178874,"SCD"
"cell38035",0,0.04889381,"SCD"
"cell38037",0,0.03576469,"SCD"
"cell38038",0,0.10453868,"SCD"
"cell38039",0.849631677871726,0.05421065,"SCD"
"cell38043",0,0.036489278,"SCD"
"cell38049",0,0.024793332,"SCD"
"cell38050",0,0.03543731,"SCD"
"cell38051",0,0,"SCD"
"cell38052",0,0,"SCD"
"cell38053",0,0.02697201,"SCD"
"cell38054",0,0.025473043,"SCD"
"cell38056",0,0.008263433,"SCD"
"cell38057",0,0.06691523,"SCD"
"cell38059",0,0.034449715,"SCD"
"cell38060",0,0.05194546,"SCD"
"cell38062",0,0.033097968,"SCD"
"cell38063",0,0.057587113,"SCD"
"cell38064",0,0.03878608,"SCD"
"cell38065",0,0.05041885,"SCD"
"cell38066",0,0.06814926,"SCD"
"cell38067",0,0.03998274,"SCD"
"cell38068",0.905942359655708,0.062868886,"SCD"
"cell38069",0,0.020381654,"SCD"
"cell38073",0,0.0024846196,"SCD"
"cell38074",0,0.030218273,"SCD"
"cell38076",0,0.06990483,"SCD"
"cell38077",0,0.027838368,"SCD"
"cell38078",0,0,"SCD"
"cell38079",0,0.03817698,"SCD"
"cell38080",0.265914807481614,0.02275523,"SCD"
"cell38081",0,0.03879928,"SCD"
"cell38082",0,0,"SCD"
"cell38084",0,0.03490149,"SCD"
"cell38085",0,0.047781914,"SCD"
"cell38087",0,0.048562538,"SCD"
"cell38088",0,0.037744857,"SCD"
"cell38089",0,0.055912104,"SCD"
"cell38090",0,0,"SCD"
"cell38093",0,0.023566896,"SCD"
"cell38098",0,0.04744147,"SCD"
"cell38100",0,0,"SCD"
"cell38107",0,0.072187044,"SCD"
"cell38108",0,0.05615328,"SCD"
"cell38109",0,0.05495122,"SCD"
"cell38110",0,0.006034851,"SCD"
"cell38112",0,0.026943842,"SCD"
"cell38113",0,0.04288738,"SCD"
"cell38116",0,0.016613632,"SCD"
"cell38121",0,0.034493424,"SCD"
"cell38123",0,0.0072924346,"SCD"
"cell38124",0,0.024585173,"SCD"
"cell38125",0,0.050669786,"SCD"
"cell38129",0.849631677871726,0.037004597,"SCD"
"cell38131",0,0.02870456,"SCD"
"cell38132",1.2133117256966,0.02379824,"SCD"
"cell38133",0,0.03251026,"SCD"
"cell38135",0,0.06063473,"SCD"
"cell38137",0,0.015445948,"SCD"
"cell38142",0,0.086140834,"SCD"
"cell38143",0,0.0013470174,"SCD"
"cell38145",0,0.027785156,"SCD"
"cell38146",0,0.102673724,"SCD"
"cell38149",0,0.009325117,"SCD"
"cell38153",0,0.056474008,"SCD"
"cell38154",0.74864312147013,0.017900085,"SCD"
"cell38156",0,0.047684036,"SCD"
"cell38160",0,0.05953895,"SCD"
"cell38163",0,0.04066675,"SCD"
"cell38166",0,0.07430204,"SCD"
"cell38167",0,0.08256401,"SCD"
"cell38168",0,0.038012262,"SCD"
"cell38169",0,0.023613054,"SCD"
"cell38171",1.43612348257388,0.025190657,"SCD"
"cell38172",0,0.044852402,"SCD"
"cell38174",0,0.015197217,"SCD"
"cell38177",0,0.041359566,"SCD"
"cell38178",0,0.059683707,"SCD"
"cell38179",0,0.021014357,"SCD"
"cell38181",0.775467645307216,0.02803931,"SCD"
"cell38182",0,0.040389795,"SCD"
"cell38185",0,0.027754426,"SCD"
"cell38191",0,0.06563762,"SCD"
"cell38193",0,0.02173656,"SCD"
"cell38195",0,0.05286763,"SCD"
"cell38200",0,0.04370163,"SCD"
"cell38202",0,0.047348697,"SCD"
"cell38203",0,0.07820964,"SCD"
"cell38206",0,0.37864122,"SCD"
"cell38207",0,0.03686557,"SCD"
"cell38208",0,0,"SCD"
"cell38209",0,0.058547538,"SCD"
"cell38211",0,0.01548996,"SCD"
"cell38212",0,0.04219005,"SCD"
"cell38213",0,0.17125578,"SCD"
"cell38214",0,0.040297247,"SCD"
"cell38215",0,0.0511207,"SCD"
"cell38217",0,0,"SCD"
"cell38218",0,0.028262263,"SCD"
"cell38220",0,0.038063373,"SCD"
"cell38221",0,0.03519029,"SCD"
"cell38223",0,0.04520012,"SCD"
"cell38225",0,0.2292819,"SCD"
"cell38227",0.996478921004531,0.041508593,"SCD"
"cell38229",0,0.04851808,"SCD"
"cell38230",0,0.053944696,"SCD"
"cell38233",0,0.037404258,"SCD"
"cell38236",0,0,"SCD"
"cell38237",0,0.056759316,"SCD"
"cell38238",0,0.046206564,"SCD"
"cell38239",0,0.045233328,"SCD"
"cell38240",0,0.24181537,"SCD"
"cell38243",0,0.16190459,"SCD"
"cell38245",0,0.03974962,"SCD"
"cell38246",0,0.072565615,"SCD"
"cell38249",0,0.0443281,"SCD"
"cell38255",0,0.023155171,"SCD"
"cell38257",0,0.042973883,"SCD"
"cell38258",0,0.05635127,"SCD"
"cell38261",0,0.01352262,"SCD"
"cell38262",0.657927456398366,0.045308575,"SCD"
"cell38265",0,0.039720725,"SCD"
"cell38266",0,0.04646635,"SCD"
"cell38267",0,0.03587365,"SCD"
"cell38268",0,0.04904694,"SCD"
"cell38272",1.20830002371469,0.04751969,"SCD"
"cell38274",1.34217652958477,0.035560288,"SCD"
"cell38275",0,0.07893827,"SCD"
"cell38276",0,0.045315515,"SCD"
"cell38277",0,0.03048342,"SCD"
"cell38278",0,0.02697081,"SCD"
"cell38279",0,0.035662007,"SCD"
"cell38280",0,0.15054898,"SCD"
"cell38281",0,0.0461453,"SCD"
"cell38283",0,0.027623499,"SCD"
"cell38284",0,0.06493211,"SCD"
"cell38285",0,0.04682013,"SCD"
"cell38289",0,0.09552435,"SCD"
"cell38291",0,0.04281215,"SCD"
"cell38292",0,0.018526757,"SCD"
"cell38295",0,0.04045017,"SCD"
"cell38296",0,0.016345633,"SCD"
"cell38301",0,0.0481037,"SCD"
"cell38302",0,0.04882841,"SCD"
"cell38303",0,0,"SCD"
"cell38304",0.48341583443409,0.017892767,"SCD"
"cell38306",0,0.093798436,"SCD"
"cell38309",0,0.03863199,"SCD"
"cell38310",0,0.047494084,"SCD"
"cell38312",0.543331465831455,0.095642366,"SCD"
"cell38314",0.763734208835318,0.055155605,"SCD"
"cell38315",0,0.04370543,"SCD"
"cell38316",0,0.04213983,"SCD"
"cell38317",0,0.03621786,"SCD"
"cell38318",0,0.038109124,"SCD"
"cell38319",0,0.025055943,"SCD"
"cell38321",0,0.055307813,"SCD"
"cell38325",0,0.03449307,"SCD"
"cell38326",0,0.041680545,"SCD"
"cell38327",0,0.057931017,"SCD"
"cell38329",0,0.011839765,"SCD"
"cell38331",0,0.05328853,"SCD"
"cell38332",0,0.044002786,"SCD"
"cell38333",0,0.01934792,"SCD"
"cell38334",0,0.032234706,"SCD"
"cell38335",0,0.023974335,"SCD"
"cell38337",0,0.043195974,"SCD"
"cell38340",0,0.04533689,"SCD"
"cell38342",0,0.045610897,"SCD"
"cell38344",0,0.073961645,"SCD"
"cell38345",0,0.047238834,"SCD"
"cell38346",0.817396643980293,0.042840224,"SCD"
"cell38348",0,0.03183713,"SCD"
"cell38349",0,0.045651905,"SCD"
"cell38351",0,0.048101585,"SCD"
"cell38352",0.767604770895345,0.06051277,"SCD"
"cell38353",0,0.020937005,"SCD"
"cell38354",0,0.07300403,"SCD"
"cell38355",0,0.044691723,"SCD"
"cell38356",0,0.051006924,"SCD"
"cell38358",0,0.042823013,"SCD"
"cell38362",0,0.04198126,"SCD"
"cell38363",0,0.05293218,"SCD"
"cell38365",0,0.030042866,"SCD"
"cell38366",0,0.04971057,"SCD"
"cell38369",0,0.038903035,"SCD"
"cell38371",0,0.047917914,"SCD"
"cell38373",0,0.029023582,"SCD"
"cell38374",0,0.045190614,"SCD"
"cell38378",0,0.050939597,"SCD"
"cell38381",0,0.044343118,"SCD"
"cell38382",0,0.057423044,"SCD"
"cell38383",0,0.052846797,"SCD"
"cell38385",0,0.036555033,"SCD"
"cell38389",0,0.034451403,"SCD"
"cell38393",0,0.058458544,"SCD"
"cell38394",0,0.042944375,"SCD"
"cell38395",0,0.037849963,"SCD"
"cell38398",0,0.043721963,"SCD"
"cell38399",0,0.04848115,"SCD"
"cell38400",0,0.040333148,"SCD"
"cell38401",0,0.028343385,"SCD"
"cell38402",0,0.038784456,"SCD"
"cell38403",0,0.04693934,"SCD"
"cell38404",0,0.03358032,"SCD"
"cell38408",0,0.04574917,"SCD"
"cell38411",0,0.03363,"SCD"
"cell38412",0,0.04315589,"SCD"
"cell38413",0,0.020491332,"SCD"
"cell38416",0,0.05136726,"SCD"
"cell38417",0,0.041525718,"SCD"
"cell38418",0,0.00081543624,"SCD"
"cell38419",0,0.039987255,"SCD"
"cell38420",0,0,"SCD"
"cell38421",0,0.037867498,"SCD"
"cell38422",0,0.045862682,"SCD"
"cell38423",0,0.044125658,"SCD"
"cell38424",0,0.030678973,"SCD"
"cell38425",0,0.050595433,"SCD"
"cell38427",0,0.05914715,"SCD"
"cell38431",0,0.04327818,"SCD"
"cell38432",1.7166263997119,0.02846301,"SCD"
"cell38435",0,0.044362288,"SCD"
"cell38436",0,0.03876944,"SCD"
"cell38437",0,0.04714078,"SCD"
"cell38438",0,0.048847955,"SCD"
"cell38439",0,0.021672925,"SCD"
"cell38440",0,0.0475848,"SCD"
"cell38442",0,0.05691976,"SCD"
"cell38445",0,0.04746176,"SCD"
"cell38447",0,0.042683873,"SCD"
"cell38448",0,0.045822553,"SCD"
"cell38449",0,0.029678931,"SCD"
"cell38450",0,0.033870712,"SCD"
"cell38451",0,0.04796425,"SCD"
"cell38452",0,0.049530227,"SCD"
"cell38456",0,0.055763293,"SCD"
"cell38457",0,0.050439257,"SCD"
"cell38460",0,0.05287611,"SCD"
"cell38461",0,0.05363357,"SCD"
"cell38462",0,0.057895042,"SCD"
"cell38463",0,0.0344457,"SCD"
"cell38464",0,0.024750156,"SCD"
"cell38465",0,0.041447543,"SCD"
"cell38466",0,0.03153427,"SCD"
"cell38467",0,0.020185841,"SCD"
"cell38469",1.56270061710072,0.042691562,"SCD"
"cell38471",0,0.047891196,"SCD"
"cell38472",0,0.03741136,"SCD"
"cell38473",0,0.055521667,"SCD"
"cell38474",0,0.048592944,"SCD"
"cell38477",0,0.034185093,"SCD"
"cell38479",0,0.039454352,"SCD"
"cell38481",0,0.051074293,"SCD"
"cell38485",0,0.023589892,"SCD"
"cell38486",0,0.045847762,"SCD"
"cell38490",0,0.053197216,"SCD"
"cell38491",0,0.047648452,"SCD"
