"","gt","pred","this_gene"
"Cell_17162",0,0.16441245,"IL7R"
"Cell_17165",0,0,"IL7R"
"Cell_17163",0,0.015113577,"IL7R"
"Cell_17161",0,0.1534997,"IL7R"
"Cell_17166",0,0,"IL7R"
"Cell_17164",0,0.005054173,"IL7R"
"Cell_17160",0,0.14115831,"IL7R"
"Cell_17127",0,0.07099116,"IL7R"
"Cell_17234",0,0,"IL7R"
"Cell_17207",0,0.037081484,"IL7R"
"Cell_17231",0,0.022487763,"IL7R"
"Cell_17252",0,0.06079055,"IL7R"
"Cell_17232",0,0.019589981,"IL7R"
"Cell_17271",0,0.047382463,"IL7R"
"Cell_17253",0,0,"IL7R"
"Cell_17287",0,0.050951004,"IL7R"
"Cell_17288",0,0,"IL7R"
"Cell_17290",0,0.08913243,"IL7R"
"Cell_17309",0,0,"IL7R"
"Cell_17342",0,0,"IL7R"
"Cell_17233",0,0.15274869,"IL7R"
"Cell_17325",0,0.009297005,"IL7R"
"Cell_17308",0,0.4401806,"IL7R"
"Cell_17326",0,0.39604837,"IL7R"
"Cell_17324",0,0.0062821717,"IL7R"
"Cell_17339",0,0,"IL7R"
"Cell_17289",0,0.006275028,"IL7R"
"Cell_17343",0,0.0023289814,"IL7R"
"Cell_17341",0,0.03450563,"IL7R"
"Cell_17356",0,0,"IL7R"
"Cell_17340",0,0.02600163,"IL7R"
"Cell_17355",0,0.065164916,"IL7R"
"Cell_17374",0,0,"IL7R"
"Cell_17395",0,0,"IL7R"
"Cell_17417",0,0.15050499,"IL7R"
"Cell_17418",0,0.011976177,"IL7R"
"Cell_17444",0,0.048430156,"IL7R"
"Cell_17442",0,0,"IL7R"
"Cell_17445",0,0,"IL7R"
"Cell_17415",0,0,"IL7R"
"Cell_17416",0,0.03011754,"IL7R"
"Cell_17396",0,0,"IL7R"
"Cell_17443",0,0.029323492,"IL7R"
"Cell_17459",0,0.03564285,"IL7R"
"Cell_17481",0,0.117598705,"IL7R"
"Cell_17458",2.48026363152708,0.47698784,"IL7R"
"Cell_17480",0,0.026698181,"IL7R"
"Cell_17502",0,0.23736738,"IL7R"
"Cell_17517",0,0,"IL7R"
"Cell_17542",0,0.024692466,"IL7R"
"Cell_17518",0,0.038888644,"IL7R"
"Cell_17515",0,0.02041023,"IL7R"
"Cell_17516",0,0,"IL7R"
"Cell_17541",0,0,"IL7R"
"Cell_17595",0,0.011834666,"IL7R"
"Cell_17552",0,0.08620081,"IL7R"
"Cell_17555",0,0.059740152,"IL7R"
"Cell_17554",0,0.021491854,"IL7R"
"Cell_17574",0,0,"IL7R"
"Cell_17575",0,0.0019396305,"IL7R"
"Cell_17553",0,0.14319162,"IL7R"
"Cell_17576",0,0.026384238,"IL7R"
"Cell_17572",0,0.07149052,"IL7R"
"Cell_17577",0,0,"IL7R"
"Cell_17593",0,0.102094345,"IL7R"
"Cell_17620",0,0,"IL7R"
"Cell_17594",0,0.02242293,"IL7R"
"Cell_17592",0,0.23545252,"IL7R"
"Cell_17619",0,0.011784802,"IL7R"
"Cell_17617",0,0,"IL7R"
"Cell_17618",0,0.031506736,"IL7R"
"Cell_17573",0,0.34301245,"IL7R"
"Cell_17631",0,0,"IL7R"
"Cell_17653",0,0.020046799,"IL7R"
"Cell_17621",0,0.03704146,"IL7R"
"Cell_17622",0,0,"IL7R"
"Cell_17652",0,0.2194306,"IL7R"
"Cell_17651",0,0.5885231,"IL7R"
"Cell_17718",1.79498108425527,0.03550772,"IL7R"
"Cell_17758",0,0.009598389,"IL7R"
"Cell_17737",0,0,"IL7R"
"Cell_17757",0,0,"IL7R"
"Cell_17736",0,0,"IL7R"
"Cell_17649",0,0,"IL7R"
"Cell_17759",0.803408416815415,0.11575823,"IL7R"
"Cell_17735",0,0.023656925,"IL7R"
"Cell_17769",0,0,"IL7R"
"Cell_17756",0,0,"IL7R"
"Cell_17760",0,0.013737604,"IL7R"
"Cell_17787",0,0.026763907,"IL7R"
"Cell_17828",0,0,"IL7R"
"Cell_17767",0,0,"IL7R"
"Cell_17768",0,0.8486504,"IL7R"
"Cell_17829",0,0.06455328,"IL7R"
"Cell_17786",0,0,"IL7R"
"Cell_17809",0,0.012026432,"IL7R"
"Cell_17827",0,0.011837226,"IL7R"
"Cell_17826",0,0.026993698,"IL7R"
"Cell_17853",0,0,"IL7R"
"Cell_17825",0,0,"IL7R"
"Cell_17854",0,0.018299757,"IL7R"
"Cell_17830",0,0,"IL7R"
"Cell_17852",0,0,"IL7R"
"Cell_17867",2.16656101921724,0.48090163,"IL7R"
"Cell_17869",0,0.051354278,"IL7R"
"Cell_17885",0,0.00075971487,"IL7R"
"Cell_17866",3.24113451976373,0.3773633,"IL7R"
"Cell_17908",0,0,"IL7R"
"Cell_17909",0,0.0104883285,"IL7R"
"Cell_17883",0,0.011058493,"IL7R"
"Cell_17907",0,0.039298892,"IL7R"
"Cell_17926",0,0,"IL7R"
"Cell_17868",0,0.051306773,"IL7R"
"Cell_17945",0,0.031177882,"IL7R"
"Cell_17884",0,0,"IL7R"
"Cell_17964",0,0.043264437,"IL7R"
"Cell_17965",0,0.0053693266,"IL7R"
"Cell_17999",0,0,"IL7R"
"Cell_18001",0,0.0044530067,"IL7R"
"Cell_18017",0,0.048527,"IL7R"
"Cell_18015",0,0,"IL7R"
"Cell_18016",0,0,"IL7R"
"Cell_18018",0,0.013402394,"IL7R"
"Cell_18014",0,0.012155381,"IL7R"
"Cell_18074",0,0,"IL7R"
"Cell_18058",0,0.018289585,"IL7R"
"Cell_18040",0,0,"IL7R"
"Cell_18056",1.18316878201824,0,"IL7R"
"Cell_18037",0,0,"IL7R"
"Cell_18038",0,0,"IL7R"
"Cell_18039",0,0,"IL7R"
"Cell_18057",0,0,"IL7R"
"Cell_18075",0,0.0480711,"IL7R"
"Cell_17998",0,0.031926986,"IL7R"
"Cell_17963",0,0.10731554,"IL7R"
"Cell_18113",0,0.008272323,"IL7R"
"Cell_18151",0,0,"IL7R"
"Cell_18135",0,0,"IL7R"
"Cell_18133",0,0.0067596557,"IL7R"
"Cell_18112",0,0,"IL7R"
"Cell_18223",0,0.06155869,"IL7R"
"Cell_18076",0,0,"IL7R"
"Cell_18134",0,0.24179783,"IL7R"
"Cell_18192",0.871515545057583,0.20152302,"IL7R"
"Cell_18220",0,0.18312104,"IL7R"
"Cell_18224",0,0.025720263,"IL7R"
"Cell_18225",0,0,"IL7R"
"Cell_18222",0,0.26719233,"IL7R"
"Cell_18241",0,0,"IL7R"
"Cell_18221",0,0,"IL7R"
"Cell_18259",0,0.010591501,"IL7R"
"Cell_18272",0,0,"IL7R"
"Cell_18271",0,0.008088163,"IL7R"
"Cell_18268",0,0,"IL7R"
"Cell_18240",0,0,"IL7R"
"Cell_18290",0,0.0007160753,"IL7R"
"Cell_18269",0,0,"IL7R"
"Cell_18270",0,0.026929975,"IL7R"
"Cell_18309",0,0.5620079,"IL7R"
"Cell_18310",0,0.030651644,"IL7R"
"Cell_18311",0,0,"IL7R"
"Cell_18242",0,0.06958582,"IL7R"
"Cell_18312",0,0.014663207,"IL7R"
"Cell_18329",0,0.012358764,"IL7R"
"Cell_18330",0,0,"IL7R"
"Cell_18363",0,0,"IL7R"
"Cell_18346",0,0.089557886,"IL7R"
"Cell_18364",0,0.19710597,"IL7R"
"Cell_18383",0,0.0712127,"IL7R"
"Cell_18381",0,0.02587673,"IL7R"
"Cell_18380",0,0,"IL7R"
"Cell_18480",0,0.04145476,"IL7R"
"Cell_18362",0,0,"IL7R"
"Cell_18379",0,0.00879232,"IL7R"
"Cell_18435",0,0,"IL7R"
"Cell_18434",2.71491864350715,0.45890903,"IL7R"
"Cell_18401",0,0.0630294,"IL7R"
"Cell_18382",0,0.116689995,"IL7R"
"Cell_18459",0,0.022808999,"IL7R"
"Cell_18458",0,0,"IL7R"
"Cell_18460",0,0,"IL7R"
"Cell_18478",0,0,"IL7R"
"Cell_18479",0,0.07773193,"IL7R"
"Cell_18520",0,0.030616617,"IL7R"
"Cell_18521",0,0.0058006584,"IL7R"
"Cell_18518",0,7.9971556e-05,"IL7R"
"Cell_18497",0,0,"IL7R"
"Cell_18498",0,0,"IL7R"
"Cell_18539",0,0,"IL7R"
"Cell_18519",0,0,"IL7R"
"Cell_18538",0,0,"IL7R"
"Cell_18555",2.20286586380089,0.026800513,"IL7R"
"Cell_18537",0,0,"IL7R"
"Cell_18499",0,0,"IL7R"
"Cell_18578",0,0,"IL7R"
"Cell_18581",0,0,"IL7R"
"Cell_18554",0,0,"IL7R"
"Cell_18576",0,0,"IL7R"
"Cell_18536",0,0.056579687,"IL7R"
"Cell_18579",0,0.08268096,"IL7R"
"Cell_18580",0,0.022677703,"IL7R"
"Cell_18609",0,0.010090554,"IL7R"
"Cell_18608",0,0.0046868385,"IL7R"
"Cell_18607",0,0.054091346,"IL7R"
"Cell_18623",0,0.018072411,"IL7R"
"Cell_18624",0,0,"IL7R"
"Cell_18693",0,0,"IL7R"
"Cell_18679",0,0.0756959,"IL7R"
"Cell_18676",0,0,"IL7R"
"Cell_18677",0,0.018227065,"IL7R"
"Cell_18711",0,0,"IL7R"
"Cell_18678",0,0,"IL7R"
"Cell_18694",0,0,"IL7R"
"Cell_18712",0,0.033583548,"IL7R"
"Cell_18733",0,0,"IL7R"
"Cell_18734",0,0.20338722,"IL7R"
"Cell_18744",0,0.060256448,"IL7R"
"Cell_18754",0,0,"IL7R"
"Cell_18742",0,0.020166641,"IL7R"
"Cell_18743",0,0.30876157,"IL7R"
"Cell_18753",0,0,"IL7R"
"Cell_18755",0,0,"IL7R"
"Cell_18794",0,0,"IL7R"
"Cell_18777",0,0.06934037,"IL7R"
"Cell_18793",0,0.9893101,"IL7R"
"Cell_18815",0,0,"IL7R"
"Cell_18813",0,0,"IL7R"
"Cell_18814",0,0,"IL7R"
"Cell_18855",0,0.071203224,"IL7R"
"Cell_18854",0,0.51494354,"IL7R"
"Cell_18852",0,0.009734109,"IL7R"
"Cell_18853",0,0.0020964504,"IL7R"
"Cell_18895",0,0.0033043504,"IL7R"
"Cell_18894",0.661372525190969,0.27670893,"IL7R"
"Cell_18856",0,0.07914001,"IL7R"
"Cell_18816",0.686141284642864,0.4327479,"IL7R"
"Cell_18892",0,0,"IL7R"
"Cell_18912",0,0,"IL7R"
"Cell_18946",0,0,"IL7R"
"Cell_18911",0,0,"IL7R"
"Cell_18926",0,0,"IL7R"
"Cell_18963",0,0,"IL7R"
"Cell_18961",0,0.3067546,"IL7R"
"Cell_18962",0,0.027047012,"IL7R"
"Cell_18964",0,0,"IL7R"
"Cell_18983",0,0,"IL7R"
"Cell_18984",0,0.012791953,"IL7R"
"Cell_18981",0,0,"IL7R"
"Cell_19036",0,0,"IL7R"
"Cell_19019",0,0,"IL7R"
"Cell_19020",0,0,"IL7R"
"Cell_19022",0,0,"IL7R"
"Cell_19021",0,0,"IL7R"
"Cell_19037",3.93312944249208,0.49243614,"IL7R"
"Cell_19075",0,0.03104878,"IL7R"
"Cell_19077",0,0.5441848,"IL7R"
"Cell_19094",0,0.021388514,"IL7R"
"Cell_19076",0,0.05198402,"IL7R"
"Cell_19078",0,0,"IL7R"
"Cell_19053",2.8641633488237,0.88878053,"IL7R"
"Cell_194",0,0,"IL7R"
"Cell_317",0,0,"IL7R"
"Cell_387",0,0,"IL7R"
"Cell_423",0,0,"IL7R"
"Cell_424",0,0,"IL7R"
"Cell_443",0,0,"IL7R"
"Cell_512",0,0,"IL7R"
"Cell_570",0,0,"IL7R"
"Cell_591",0,0,"IL7R"
"Cell_593",0,0,"IL7R"
"Cell_688",0,1.3341445,"IL7R"
"Cell_689",0,0.01707381,"IL7R"
"Cell_740",0,0,"IL7R"
"Cell_774",0,0,"IL7R"
"Cell_797",0,0,"IL7R"
"Cell_816",0,0,"IL7R"
"Cell_981",0,0,"IL7R"
"Cell_1001",0,0,"IL7R"
"Cell_1017",0,0.019443247,"IL7R"
"Cell_1053",0,0,"IL7R"
"Cell_1039",0,0,"IL7R"
"Cell_1056",0,0.09196513,"IL7R"
"Cell_1054",0,0.09450766,"IL7R"
"Cell_1074",0,0,"IL7R"
"Cell_1154",0,0,"IL7R"
"Cell_1090",0,0.20940773,"IL7R"
"Cell_1107",0,0.1596131,"IL7R"
"Cell_1108",0,0.0069244774,"IL7R"
"Cell_1155",0,0.093983606,"IL7R"
"Cell_1205",0,0.024813404,"IL7R"
"Cell_1225",0,0,"IL7R"
"Cell_1241",0,0,"IL7R"
"Cell_1184",0,0,"IL7R"
"Cell_1308",0,0.22476695,"IL7R"
"Cell_1355",0,1.3152913,"IL7R"
"Cell_1368",0,0.045502894,"IL7R"
"Cell_1405",0,0.28207645,"IL7R"
"Cell_1471",0,1.1068763,"IL7R"
"Cell_1449",0,0.15225022,"IL7R"
"Cell_1647",0,0,"IL7R"
"Cell_1495",0,0,"IL7R"
"Cell_1470",0,0.027904674,"IL7R"
"Cell_1497",0,0,"IL7R"
"Cell_1561",0,0,"IL7R"
"Cell_1586",0,0.1904521,"IL7R"
"Cell_1585",0,0.25574693,"IL7R"
"Cell_1644",0,0,"IL7R"
"Cell_1646",0,0.25180438,"IL7R"
"Cell_1687",0,0,"IL7R"
"Cell_1689",0,0.48547035,"IL7R"
"Cell_1688",0,0,"IL7R"
"Cell_1772",0,0.109220915,"IL7R"
"Cell_1771",0,0.14353587,"IL7R"
"Cell_1742",0,0.26370606,"IL7R"
"Cell_1774",0,0,"IL7R"
"Cell_1741",0,0,"IL7R"
"Cell_1744",0,0.054706644,"IL7R"
"Cell_1797",3.1925432699733,0.7953314,"IL7R"
"Cell_1815",0,0,"IL7R"
"Cell_1817",0,0,"IL7R"
"Cell_1816",0,0.390345,"IL7R"
"Cell_1859",0,0,"IL7R"
"Cell_1858",0,0.8285379,"IL7R"
"Cell_1880",0,0,"IL7R"
"Cell_1896",0,0,"IL7R"
"Cell_1918",0,0.12159933,"IL7R"
"Cell_1917",0,0.053471472,"IL7R"
"Cell_1919",0,0.050624292,"IL7R"
"Cell_1939",0,0.44352755,"IL7R"
"Cell_1938",0,0.024343213,"IL7R"
"Cell_1963",0,0,"IL7R"
"Cell_1980",0,0,"IL7R"
"Cell_1961",0,0,"IL7R"
"Cell_1991",0,0.010120535,"IL7R"
"Cell_1992",0,0.08320693,"IL7R"
"Cell_2016",0,0,"IL7R"
"Cell_2015",0,0,"IL7R"
"Cell_2036",0,0,"IL7R"
"Cell_2058",0,0,"IL7R"
"Cell_2059",0,0.4420847,"IL7R"
"Cell_2076",0,0,"IL7R"
"Cell_2106",0,0.65296406,"IL7R"
"Cell_2108",0,0,"IL7R"
"Cell_2075",0,0,"IL7R"
"Cell_2132",0,0,"IL7R"
"Cell_2107",0,0,"IL7R"
"Cell_2131",0,0.20295694,"IL7R"
"Cell_2151",0,0,"IL7R"
"Cell_2203",0,0,"IL7R"
"Cell_2152",0,0.0020038604,"IL7R"
"Cell_2154",0,0.07394103,"IL7R"
"Cell_2181",0,0,"IL7R"
"Cell_2155",0,0,"IL7R"
"Cell_2153",0,0.25508738,"IL7R"
"Cell_2182",0,0,"IL7R"
"Cell_2205",0,0,"IL7R"
"Cell_2354",0,0,"IL7R"
"Cell_2245",0,0.05446372,"IL7R"
"Cell_2264",0,0,"IL7R"
"Cell_2286",0,0,"IL7R"
"Cell_2332",0,0,"IL7R"
"Cell_2305",0,0,"IL7R"
"Cell_2308",0,0,"IL7R"
"Cell_2337",0,0,"IL7R"
"Cell_2335",0,0,"IL7R"
"Cell_2331",0,0,"IL7R"
"Cell_2333",0,0,"IL7R"
"Cell_2336",0,0.030119134,"IL7R"
"Cell_2338",0,1.2631063,"IL7R"
"Cell_2334",0,0,"IL7R"
"Cell_2356",0,0,"IL7R"
"Cell_2382",0,0,"IL7R"
"Cell_2384",0,0,"IL7R"
"Cell_2417",0,0,"IL7R"
"Cell_2355",0,0.21615265,"IL7R"
"Cell_2383",0,0,"IL7R"
"Cell_2357",0,0,"IL7R"
"Cell_2385",0,0,"IL7R"
"Cell_2416",0,0,"IL7R"
"Cell_2415",0,1.36886,"IL7R"
"Cell_2440",0,0,"IL7R"
"Cell_2441",0,0,"IL7R"
"Cell_2477",0,0,"IL7R"
"Cell_2478",0,0,"IL7R"
"Cell_2462",0,0,"IL7R"
"Cell_2479",0,0,"IL7R"
"Cell_2497",0,0,"IL7R"
"Cell_2498",0,0,"IL7R"
"Cell_2524",0,0.051291894,"IL7R"
"Cell_2544",0,0,"IL7R"
"Cell_2523",0,0.20485938,"IL7R"
"Cell_2605",0,0.4628648,"IL7R"
"Cell_2606",0,0.04526957,"IL7R"
"Cell_2659",0,0.021013398,"IL7R"
"Cell_2604",0,0,"IL7R"
"Cell_2607",0,0,"IL7R"
"Cell_2632",0,0,"IL7R"
"Cell_2631",0,0.09069385,"IL7R"
"Cell_2655",0,0,"IL7R"
"Cell_2685",0,0,"IL7R"
"Cell_2633",0,0,"IL7R"
"Cell_2656",0,0,"IL7R"
"Cell_2711",0,0,"IL7R"
"Cell_2686",0,0.05082799,"IL7R"
"Cell_2658",0,0,"IL7R"
"Cell_2687",0,0,"IL7R"
"Cell_2734",0,0,"IL7R"
"Cell_2757",0,0,"IL7R"
"Cell_2710",0,0,"IL7R"
"Cell_2735",0,0.0053033116,"IL7R"
"Cell_2758",0,0,"IL7R"
"Cell_2778",0,0,"IL7R"
"Cell_2779",0,0,"IL7R"
"Cell_2801",0,0,"IL7R"
"Cell_2802",2.66946777947641,1.0083416,"IL7R"
"Cell_2803",0,0,"IL7R"
"Cell_2859",0,0,"IL7R"
"Cell_2834",1.55850485182129,0,"IL7R"
"Cell_2833",0,0.11483842,"IL7R"
"Cell_2860",0,0,"IL7R"
"Cell_2832",0,0.031620163,"IL7R"
"Cell_2894",0,0,"IL7R"
"Cell_2878",0,0,"IL7R"
"Cell_2967",0,0,"IL7R"
"Cell_2916",0,0,"IL7R"
"Cell_2915",0,0.6195615,"IL7R"
"Cell_2893",0,0,"IL7R"
"Cell_2942",0,0,"IL7R"
"Cell_2966",0,0,"IL7R"
"Cell_2879",0,0,"IL7R"
"Cell_2990",0,0.09730899,"IL7R"
"Cell_3040",0,0.13864493,"IL7R"
"Cell_2965",0,0.01171425,"IL7R"
"Cell_2988",0,0,"IL7R"
"Cell_2989",0,0,"IL7R"
"Cell_2991",0,0.3724769,"IL7R"
"Cell_3056",0,0,"IL7R"
"Cell_3112",0,0,"IL7R"
"Cell_3088",0,0.03461122,"IL7R"
"Cell_3113",0,0.069116555,"IL7R"
"Cell_3114",0,0,"IL7R"
"Cell_3111",0,0,"IL7R"
"Cell_3110",0,0.038512576,"IL7R"
"Cell_3108",0,0.040113907,"IL7R"
"Cell_3109",0,0,"IL7R"
"Cell_3140",0,0,"IL7R"
"Cell_3139",0,0,"IL7R"
"Cell_3161",0,0.012655333,"IL7R"
"Cell_3141",0,0.35170093,"IL7R"
"Cell_3286",0,0,"IL7R"
"Cell_3209",0,0,"IL7R"
"Cell_3186",0,0.88839436,"IL7R"
"Cell_3207",0,0.09422704,"IL7R"
"Cell_3208",0,0,"IL7R"
"Cell_3235",0,0,"IL7R"
"Cell_3234",0,0,"IL7R"
"Cell_3261",0,0.027115429,"IL7R"
"Cell_3263",0,0.16266182,"IL7R"
"Cell_3287",0,0.23170014,"IL7R"
"Cell_3262",0,0,"IL7R"
"Cell_3265",0,0.11111492,"IL7R"
"Cell_3264",0,0,"IL7R"
"Cell_3333",0,0,"IL7R"
"Cell_3374",0,0.9211804,"IL7R"
"Cell_3288",0,0,"IL7R"
"Cell_3332",0,0.036871683,"IL7R"
"Cell_3355",0,0.13477767,"IL7R"
"Cell_3373",0,0.035731077,"IL7R"
"Cell_3422",0,0,"IL7R"
"Cell_3401",0,0,"IL7R"
"Cell_3403",0,0.32484436,"IL7R"
"Cell_3402",0,0,"IL7R"
"Cell_3426",0,0.095371045,"IL7R"
"Cell_3423",0,0.08596553,"IL7R"
"Cell_3424",0,0,"IL7R"
"Cell_3425",0,0,"IL7R"
"Cell_3451",0,0,"IL7R"
"Cell_3450",0,0,"IL7R"
"Cell_3472",0,0.1665497,"IL7R"
"Cell_3494",0,0,"IL7R"
"Cell_3495",0,0,"IL7R"
"Cell_3520",0,0.30106568,"IL7R"
"Cell_3576",0,0,"IL7R"
"Cell_3550",0,0,"IL7R"
"Cell_3372",0,0.025707483,"IL7R"
"Cell_3548",0,0,"IL7R"
"Cell_3549",0,0,"IL7R"
"Cell_3551",0,0,"IL7R"
"Cell_3604",0,0,"IL7R"
"Cell_3603",0,0.5248967,"IL7R"
"Cell_3622",0,0,"IL7R"
"Cell_3676",0,0.07530215,"IL7R"
"Cell_3680",0,0,"IL7R"
"Cell_3653",0,0.14741626,"IL7R"
"Cell_3679",0,0,"IL7R"
"Cell_3678",0,0.08119734,"IL7R"
"Cell_3707",0,0,"IL7R"
"Cell_3727",0,0,"IL7R"
"Cell_3677",0,0,"IL7R"
"Cell_3708",0,0.003972453,"IL7R"
"Cell_3675",0,0.077265166,"IL7R"
"Cell_3729",0.923951611533184,0,"IL7R"
"Cell_3731",0,0,"IL7R"
"Cell_3766",4.43362543514837,1.1434976,"IL7R"
"Cell_3767",5.23419295522935,1.5448622,"IL7R"
"Cell_3787",0,0,"IL7R"
"Cell_3765",0,0,"IL7R"
"Cell_3809",0,0,"IL7R"
"Cell_3808",0,0,"IL7R"
"Cell_3833",0,0,"IL7R"
"Cell_3832",0,0,"IL7R"
"Cell_3860",0,0,"IL7R"
"Cell_3810",0,0,"IL7R"
"Cell_3862",0,0,"IL7R"
"Cell_3728",0,0.13337868,"IL7R"
"Cell_3863",4.4773413457886,1.3082072,"IL7R"
"Cell_3909",0,0.13125865,"IL7R"
"Cell_3886",0,0,"IL7R"
"Cell_3887",0,0,"IL7R"
"Cell_3888",0,0,"IL7R"
"Cell_3910",0,0,"IL7R"
"Cell_3931",0,0.09186405,"IL7R"
"Cell_3933",0,0.5135647,"IL7R"
"Cell_3981",0,0.061612915,"IL7R"
"Cell_3983",0,0.17171197,"IL7R"
"Cell_4003",0,0,"IL7R"
"Cell_3982",0,0.10911661,"IL7R"
"Cell_4004",0,0,"IL7R"
"Cell_4050",0,0,"IL7R"
"Cell_4053",0,0,"IL7R"
"Cell_4051",0,0,"IL7R"
"Cell_4031",0,0,"IL7R"
"Cell_4054",0,0.7595175,"IL7R"
"Cell_4069",0,0.12120576,"IL7R"
"Cell_4089",0,0.11655229,"IL7R"
"Cell_4090",0,0,"IL7R"
"Cell_4071",0,0,"IL7R"
"Cell_4121",4.87609529420375,1.2355945,"IL7R"
"Cell_4120",0,0,"IL7R"
"Cell_4149",0,0,"IL7R"
"Cell_4183",0,0.14060311,"IL7R"
"Cell_4186",0,0,"IL7R"
"Cell_4207",0,0,"IL7R"
"Cell_4184",0,0,"IL7R"
"Cell_4182",0,0.7597645,"IL7R"
"Cell_4181",0,0.05628242,"IL7R"
"Cell_4185",0,0,"IL7R"
"Cell_4205",0,0.07368465,"IL7R"
"Cell_4231",0,0,"IL7R"
"Cell_4206",2.227884178908,1.0273224,"IL7R"
"Cell_4255",0,0.107756615,"IL7R"
"Cell_4256",0,0,"IL7R"
"Cell_4232",0,0.026744863,"IL7R"
"Cell_4233",0,0.40662345,"IL7R"
"Cell_4257",0,0,"IL7R"
"Cell_4282",0,0.95125884,"IL7R"
"Cell_4313",2.48026363152708,0.019472271,"IL7R"
"Cell_4281",0,0.14027639,"IL7R"
"Cell_4280",0,0.13699429,"IL7R"
"Cell_4316",3.82684166365053,0.9109921,"IL7R"
"Cell_4367",0,0,"IL7R"
"Cell_4368",0,0,"IL7R"
"Cell_4366",0,0.09508856,"IL7R"
"Cell_4315",0,0,"IL7R"
"Cell_4399",0,0,"IL7R"
"Cell_4423",0,0,"IL7R"
"Cell_4425",0,0.033755314,"IL7R"
"Cell_4424",0,0.5875625,"IL7R"
"Cell_4466",0,0.008444059,"IL7R"
"Cell_4467",0,0.13778049,"IL7R"
"Cell_4465",0,0,"IL7R"
"Cell_4517",0,0,"IL7R"
"Cell_4496",0,0.19434586,"IL7R"
"Cell_4497",0,0.13833468,"IL7R"
"Cell_4514",0,0,"IL7R"
"Cell_4515",0,0,"IL7R"
"Cell_4516",0,0,"IL7R"
"Cell_4546",0,0,"IL7R"
"Cell_4547",0,0,"IL7R"
"Cell_4581",4.52255625591043,1.0806278,"IL7R"
"Cell_4614",0,0.3085727,"IL7R"
"Cell_4612",0,0.18882567,"IL7R"
"Cell_4613",0,0.16343127,"IL7R"
"Cell_4634",0,0.04181726,"IL7R"
"Cell_4656",0,0,"IL7R"
"Cell_4655",0,0,"IL7R"
"Cell_4633",0,0,"IL7R"
"Cell_4678",0,0,"IL7R"
"Cell_4708",0,0,"IL7R"
"Cell_4709",0,0.46996137,"IL7R"
"Cell_4732",0,0,"IL7R"
"Cell_4711",4.81267932238917,1.0409784,"IL7R"
"Cell_4731",0,0,"IL7R"
"Cell_4733",4.63782016102804,1.1853715,"IL7R"
"Cell_4774",3.10109200167734,0.30538735,"IL7R"
"Cell_4772",0,0.057632614,"IL7R"
"Cell_4834",0,0,"IL7R"
"Cell_4806",0,0,"IL7R"
"Cell_4831",0,0,"IL7R"
"Cell_4832",0,0,"IL7R"
"Cell_4863",0,0,"IL7R"
"Cell_4862",0,0,"IL7R"
"Cell_4833",0,0.14254263,"IL7R"
"Cell_4861",0,0,"IL7R"
"Cell_4749",0,0.22016834,"IL7R"
"Cell_4773",0,0.16317025,"IL7R"
"Cell_4918",0,0,"IL7R"
"Cell_4945",0,0,"IL7R"
"Cell_4966",0,0,"IL7R"
"Cell_4985",0,0.2920513,"IL7R"
"Cell_5011",0,0,"IL7R"
"Cell_5012",0,0,"IL7R"
"Cell_5009",0,0,"IL7R"
"Cell_5010",0,0,"IL7R"
"Cell_5041",0,0.24386404,"IL7R"
"Cell_5013",0,0.19569169,"IL7R"
"Cell_5042",0,0.30040413,"IL7R"
"Cell_5046",0,1.2552025,"IL7R"
"Cell_5068",0,0.9794283,"IL7R"
"Cell_5071",0,0,"IL7R"
"Cell_5043",0,0,"IL7R"
"Cell_5008",0,0.3279541,"IL7R"
"Cell_5045",3.16899043444456,0.7554952,"IL7R"
"Cell_5070",0,0,"IL7R"
"Cell_5044",0,0.65786,"IL7R"
"Cell_5123",0,0,"IL7R"
"Cell_5075",2.11466849278668,0.4972832,"IL7R"
"Cell_5047",4.61173721580277,1.3610388,"IL7R"
"Cell_5074",0,0.57363605,"IL7R"
"Cell_5093",0,0.76751167,"IL7R"
"Cell_5072",3.48865683037092,1.0943911,"IL7R"
"Cell_5124",3.80030442177485,1.5375942,"IL7R"
"Cell_5069",0,0,"IL7R"
"Cell_5122",1.73929530656628,1.142289,"IL7R"
"Cell_5177",0,0.07187905,"IL7R"
"Cell_5152",5.1219062756365,1.3006518,"IL7R"
"Cell_5153",0,0.19227378,"IL7R"
"Cell_4987",3.51961213190332,0.6496857,"IL7R"
"Cell_5178",0,0.3289501,"IL7R"
"Cell_5194",0,0.18048048,"IL7R"
"Cell_5247",0,0,"IL7R"
"Cell_5222",0,0.20371369,"IL7R"
"Cell_5218",4.83187548898446,1.2035071,"IL7R"
"Cell_5219",0,0.17145418,"IL7R"
"Cell_5221",0,0,"IL7R"
"Cell_5249",0,0,"IL7R"
"Cell_5251",3.99901430640602,1.1512161,"IL7R"
"Cell_5276",4.55044666279592,1.0834765,"IL7R"
"Cell_5246",0,0.1057434,"IL7R"
"Cell_5248",0,1.057674,"IL7R"
"Cell_5307",0,0,"IL7R"
"Cell_5308",4.24382898854313,1.5736662,"IL7R"
"Cell_5275",0,0.35195374,"IL7R"
"Cell_5335",0,0,"IL7R"
"Cell_5337",0,0,"IL7R"
"Cell_5274",0,0.090188555,"IL7R"
