"","gt","pred","this_gene"
"cell25306",0,1.9701163,"ABCC11"
"cell25310",0,0.04300805,"ABCC11"
"cell25314",0,0,"ABCC11"
"cell25316",0,0,"ABCC11"
"cell25318",0,0,"ABCC11"
"cell25319",0,0.032313634,"ABCC11"
"cell25321",0,0,"ABCC11"
"cell25322",0,0,"ABCC11"
"cell25327",0.849631677871726,0,"ABCC11"
"cell25328",0,0,"ABCC11"
"cell25329",0,0.0029905667,"ABCC11"
"cell25331",0,0,"ABCC11"
"cell25332",0,0,"ABCC11"
"cell25333",0,0,"ABCC11"
"cell25334",1.61673288704393,0,"ABCC11"
"cell25335",0,0,"ABCC11"
"cell25336",0,0,"ABCC11"
"cell25337",0,0,"ABCC11"
"cell25338",2.69673727356262,0.5780688,"ABCC11"
"cell25339",1.06809845900354,0.46155223,"ABCC11"
"cell25341",0,0,"ABCC11"
"cell25342",0,0,"ABCC11"
"cell25344",2.24104800890196,1.7772106,"ABCC11"
"cell25345",2.00073997304471,2.3451831,"ABCC11"
"cell25346",0,1.2944001,"ABCC11"
"cell25348",0,0,"ABCC11"
"cell25352",1.27150012385741,0.121979415,"ABCC11"
"cell25353",1.5598145948551,0.78419715,"ABCC11"
"cell25355",0,0,"ABCC11"
"cell25356",2.05692485901208,0,"ABCC11"
"cell25357",0,0,"ABCC11"
"cell25358",2.76752273076646,1.6337277,"ABCC11"
"cell25359",0,0,"ABCC11"
"cell25360",0,0.5108991,"ABCC11"
"cell25362",0,0,"ABCC11"
"cell25365",0,0,"ABCC11"
"cell25366",0,0,"ABCC11"
"cell25367",0,0,"ABCC11"
"cell25368",2.37497767790356,0.7659093,"ABCC11"
"cell25369",0,0.021172885,"ABCC11"
"cell25370",2.35996945707687,0.4627975,"ABCC11"
"cell25371",0,0,"ABCC11"
"cell25373",0,0,"ABCC11"
"cell25374",0,0.024890725,"ABCC11"
"cell25376",0,0.044443768,"ABCC11"
"cell25377",1.34844820022027,0.99997586,"ABCC11"
"cell25378",0.721929514169007,0.13668631,"ABCC11"
"cell25380",2.64214891606802,1.1271074,"ABCC11"
"cell25382",0,0,"ABCC11"
"cell25383",0,0,"ABCC11"
"cell25387",0,0,"ABCC11"
"cell25388",0.840157912331009,1.1142905,"ABCC11"
"cell25389",0,0,"ABCC11"
"cell25390",0,0.024620522,"ABCC11"
"cell25392",0,0,"ABCC11"
"cell25393",0,0,"ABCC11"
"cell25394",0,0,"ABCC11"
"cell25396",0,0.07551331,"ABCC11"
"cell25397",0,0.04005006,"ABCC11"
"cell25398",0,0.45338818,"ABCC11"
"cell25401",0,0.04989909,"ABCC11"
"cell25403",0,0,"ABCC11"
"cell25404",0,0.029826805,"ABCC11"
"cell25407",0,0,"ABCC11"
"cell25408",0,0.10584386,"ABCC11"
"cell25409",1.21836762880007,0,"ABCC11"
"cell25410",0.720217627858029,0,"ABCC11"
"cell25411",0,0,"ABCC11"
"cell25413",0,0,"ABCC11"
"cell25416",0.559199474777812,0,"ABCC11"
"cell25418",0,0.033234585,"ABCC11"
"cell25419",0,0,"ABCC11"
"cell25420",0,0,"ABCC11"
"cell25421",0,0,"ABCC11"
"cell25422",0,0,"ABCC11"
"cell25425",0,0,"ABCC11"
"cell25426",0,0,"ABCC11"
"cell25427",0,0,"ABCC11"
"cell25428",0,0,"ABCC11"
"cell25429",0,0,"ABCC11"
"cell25430",0,0,"ABCC11"
"cell25431",0,0,"ABCC11"
"cell25432",0,0,"ABCC11"
"cell25433",0,0,"ABCC11"
"cell25436",0,0,"ABCC11"
"cell25437",0,0,"ABCC11"
"cell25439",0,0,"ABCC11"
"cell25440",0.779461270772399,0,"ABCC11"
"cell25441",0,0,"ABCC11"
"cell25442",0,0,"ABCC11"
"cell25443",0,0,"ABCC11"
"cell25446",0,0,"ABCC11"
"cell25447",0,0,"ABCC11"
"cell25448",0,0,"ABCC11"
"cell25450",0,0,"ABCC11"
"cell25451",0,0.006548804,"ABCC11"
"cell25452",0,0,"ABCC11"
"cell25453",0,0,"ABCC11"
"cell25456",0,0,"ABCC11"
"cell25457",0,0,"ABCC11"
"cell25458",0,0,"ABCC11"
"cell25459",0,0,"ABCC11"
"cell25461",0,0,"ABCC11"
"cell25463",0,0.031187624,"ABCC11"
"cell25466",0,0.0030609227,"ABCC11"
"cell25467",0,0,"ABCC11"
"cell25468",0,0,"ABCC11"
"cell25469",0,0.00066065526,"ABCC11"
"cell25470",0,0.010319428,"ABCC11"
"cell25472",0,0,"ABCC11"
"cell25473",0,0,"ABCC11"
"cell25474",0,0,"ABCC11"
"cell25475",0,0,"ABCC11"
"cell25476",0,0,"ABCC11"
"cell25477",0,0,"ABCC11"
"cell25478",0,0,"ABCC11"
"cell25479",0,0,"ABCC11"
"cell25480",0,0,"ABCC11"
"cell25483",0,0,"ABCC11"
"cell25484",0,0,"ABCC11"
"cell25485",0,0,"ABCC11"
"cell25486",0,0,"ABCC11"
"cell25487",0,0,"ABCC11"
"cell25489",0,0,"ABCC11"
"cell25490",0,0,"ABCC11"
"cell25491",0,0,"ABCC11"
"cell25492",0,0.42192584,"ABCC11"
"cell25494",0,0,"ABCC11"
"cell25500",0,0.2505102,"ABCC11"
"cell25501",0,0,"ABCC11"
"cell25502",0,0.04722958,"ABCC11"
"cell25503",0,0,"ABCC11"
"cell25504",0,0,"ABCC11"
"cell25506",0,0,"ABCC11"
"cell25507",0,0,"ABCC11"
"cell25508",0,0,"ABCC11"
"cell25511",0,0,"ABCC11"
"cell25512",0,0,"ABCC11"
"cell25514",0,0,"ABCC11"
"cell25518",0,0,"ABCC11"
"cell25519",0,0,"ABCC11"
"cell25521",0,0,"ABCC11"
"cell25522",0,0,"ABCC11"
"cell25524",0,0,"ABCC11"
"cell25525",0,0,"ABCC11"
"cell25526",0,0,"ABCC11"
"cell25530",0,0,"ABCC11"
"cell25531",0,0,"ABCC11"
"cell25532",0,0,"ABCC11"
"cell25533",0,0,"ABCC11"
"cell25535",0,0,"ABCC11"
"cell25536",0,0,"ABCC11"
"cell25538",0,0,"ABCC11"
"cell25539",0,0,"ABCC11"
"cell25540",0,0,"ABCC11"
"cell25541",0,0,"ABCC11"
"cell25542",0,0,"ABCC11"
"cell25544",0,0.0011210777,"ABCC11"
"cell25545",0,0,"ABCC11"
"cell25546",0,0,"ABCC11"
"cell25547",0,0,"ABCC11"
"cell25548",0,0,"ABCC11"
"cell25549",0,0.03459807,"ABCC11"
"cell25551",0,0,"ABCC11"
"cell25552",0,0,"ABCC11"
"cell25553",0,0,"ABCC11"
"cell25554",0,0,"ABCC11"
"cell25555",0,0,"ABCC11"
"cell25556",0,0,"ABCC11"
"cell25557",0,0,"ABCC11"
"cell25558",0,0,"ABCC11"
"cell25559",0,0,"ABCC11"
"cell25560",0,0,"ABCC11"
"cell25562",0,0,"ABCC11"
"cell25564",0,0,"ABCC11"
"cell25566",0,0,"ABCC11"
"cell25567",0,0,"ABCC11"
"cell25568",0,0,"ABCC11"
"cell25569",0,0,"ABCC11"
"cell25571",0,0,"ABCC11"
"cell25572",0,0,"ABCC11"
"cell25573",0,0,"ABCC11"
"cell25574",0,0,"ABCC11"
"cell25575",0,0,"ABCC11"
"cell25576",0,0,"ABCC11"
"cell25577",0,0,"ABCC11"
"cell25578",0,0,"ABCC11"
"cell25579",0,0,"ABCC11"
"cell25580",0,0,"ABCC11"
"cell25581",0,0,"ABCC11"
"cell25583",0,0,"ABCC11"
"cell25585",0,0,"ABCC11"
"cell25586",0,0,"ABCC11"
"cell25587",0,0,"ABCC11"
"cell25589",0,0,"ABCC11"
"cell25590",0,0,"ABCC11"
"cell25592",0,0,"ABCC11"
"cell25593",0.74864312147013,0,"ABCC11"
"cell25594",0,0,"ABCC11"
"cell25597",0,0,"ABCC11"
"cell25598",0,0,"ABCC11"
"cell25599",0,0,"ABCC11"
"cell25600",0,0,"ABCC11"
"cell25602",0,0,"ABCC11"
"cell25603",0,0,"ABCC11"
"cell25605",0,0,"ABCC11"
"cell25606",0,0,"ABCC11"
"cell25608",0,0,"ABCC11"
"cell25609",0,0,"ABCC11"
"cell25612",0,0,"ABCC11"
"cell25613",0,0,"ABCC11"
"cell25615",0,0,"ABCC11"
"cell25617",0,0,"ABCC11"
"cell25618",0,0,"ABCC11"
"cell25621",0,0,"ABCC11"
"cell25622",0,0,"ABCC11"
"cell25627",0,0,"ABCC11"
"cell25628",0,0,"ABCC11"
"cell25629",0,0,"ABCC11"
"cell25634",0,0,"ABCC11"
"cell25636",0,0,"ABCC11"
"cell25637",0,0,"ABCC11"
"cell25647",0,0,"ABCC11"
"cell25648",0,0,"ABCC11"
"cell25649",0,0.015438506,"ABCC11"
"cell25650",0,0,"ABCC11"
"cell25651",0,0,"ABCC11"
"cell25652",0,0.026159344,"ABCC11"
"cell25653",0,0,"ABCC11"
"cell25654",0,0.030923987,"ABCC11"
"cell25655",0,0.001137073,"ABCC11"
"cell25656",0,0.09605172,"ABCC11"
"cell25657",0,0.025390953,"ABCC11"
"cell25658",0,0.013894332,"ABCC11"
"cell25659",0,0.17623755,"ABCC11"
"cell25661",0,0,"ABCC11"
"cell25664",0,0,"ABCC11"
"cell25666",0,0,"ABCC11"
"cell25670",0,0,"ABCC11"
"cell25672",0,0,"ABCC11"
"cell25673",0,0,"ABCC11"
"cell25674",0,0,"ABCC11"
"cell25675",0,0.044431765,"ABCC11"
"cell25677",0,0.10294175,"ABCC11"
"cell25679",0,0.029622236,"ABCC11"
"cell25680",0,0,"ABCC11"
"cell25681",0,0,"ABCC11"
"cell25682",0,0.15963475,"ABCC11"
"cell25686",0,0.06379564,"ABCC11"
"cell25687",0,0.049010083,"ABCC11"
"cell25688",0,0,"ABCC11"
"cell25689",0,0.056826424,"ABCC11"
"cell25690",0,0,"ABCC11"
"cell25691",0,0.07053348,"ABCC11"
"cell25692",0,0,"ABCC11"
"cell25693",0,0.052380104,"ABCC11"
"cell25694",0,0,"ABCC11"
"cell25695",0,0,"ABCC11"
"cell25697",0,0,"ABCC11"
"cell25700",0,0.041290946,"ABCC11"
"cell25701",0,0.051583495,"ABCC11"
"cell25702",0,0,"ABCC11"
"cell25703",0,0.0048105093,"ABCC11"
"cell25704",0,0,"ABCC11"
"cell25705",0,0.0017715142,"ABCC11"
"cell25708",0,0.03615644,"ABCC11"
"cell25711",0,0,"ABCC11"
"cell25712",0,0.037995864,"ABCC11"
"cell25715",0,0,"ABCC11"
"cell25716",0,0.12942342,"ABCC11"
"cell25718",0,0,"ABCC11"
"cell25719",0,0.043841466,"ABCC11"
"cell25722",0,0,"ABCC11"
"cell25723",0,0,"ABCC11"
"cell25725",0,0.050823517,"ABCC11"
"cell25726",0,0.2121437,"ABCC11"
"cell25729",0,0,"ABCC11"
"cell25730",0,0.13157903,"ABCC11"
"cell25733",0,0.04749791,"ABCC11"
"cell25735",0,0.015751837,"ABCC11"
"cell25736",0,0,"ABCC11"
"cell25739",0,0,"ABCC11"
"cell25740",0,0,"ABCC11"
"cell25743",0,0,"ABCC11"
"cell25747",0,0.028300768,"ABCC11"
"cell25749",0,0.133328,"ABCC11"
"cell25750",0,0,"ABCC11"
"cell25751",0,0,"ABCC11"
"cell25752",0,0,"ABCC11"
"cell25755",0,0.20656522,"ABCC11"
"cell25756",0,0,"ABCC11"
"cell25757",0,0,"ABCC11"
"cell25758",0,0.022472102,"ABCC11"
"cell25759",0,0,"ABCC11"
"cell25761",0,0.026655147,"ABCC11"
"cell25762",0,0,"ABCC11"
"cell25763",0.720217627858029,0.050476383,"ABCC11"
"cell25764",0,0.03679449,"ABCC11"
"cell25765",0.582616069831496,0.055559706,"ABCC11"
"cell25767",0,0,"ABCC11"
"cell25769",0,0,"ABCC11"
"cell25770",0,0,"ABCC11"
"cell25771",0,0.12373209,"ABCC11"
"cell25772",0,0.117067,"ABCC11"
"cell25773",0,0,"ABCC11"
"cell25774",0,0.09014046,"ABCC11"
"cell25775",0,0,"ABCC11"
"cell25776",0,0,"ABCC11"
"cell25778",0,0.13426328,"ABCC11"
"cell25779",0,0,"ABCC11"
"cell25780",0,0.016267076,"ABCC11"
"cell25781",0,0,"ABCC11"
"cell25783",0,0.19255868,"ABCC11"
"cell25786",0,0,"ABCC11"
"cell25787",0,0,"ABCC11"
"cell25788",0,0.04257616,"ABCC11"
"cell25789",0,0.01110336,"ABCC11"
"cell25790",0,0.49407718,"ABCC11"
"cell25791",0,0.21633689,"ABCC11"
"cell25792",0,0.09586996,"ABCC11"
"cell25793",0,0.022908561,"ABCC11"
"cell25794",0,0,"ABCC11"
"cell25795",0,0,"ABCC11"
"cell25797",0,0.107698396,"ABCC11"
"cell25798",0,0,"ABCC11"
"cell25803",0,0.040835638,"ABCC11"
"cell25804",0,0.011017984,"ABCC11"
"cell25805",0,0,"ABCC11"
"cell25806",0,0.21689205,"ABCC11"
"cell25807",0,0,"ABCC11"
"cell25808",0,0,"ABCC11"
"cell25810",0,0.093354575,"ABCC11"
"cell25811",0,0,"ABCC11"
"cell25812",0,0,"ABCC11"
"cell25814",0,0.008659439,"ABCC11"
"cell25815",0,0,"ABCC11"
"cell25816",0,0,"ABCC11"
"cell25818",0,0.015171574,"ABCC11"
"cell25819",0,0,"ABCC11"
"cell25821",0,0.33463833,"ABCC11"
"cell25824",0,0.04787844,"ABCC11"
"cell25825",0,0,"ABCC11"
"cell25826",0,0.026541904,"ABCC11"
"cell25827",0,0.12401815,"ABCC11"
"cell25828",0,0,"ABCC11"
"cell25829",0,0,"ABCC11"
"cell25831",1.58026581643727,0,"ABCC11"
"cell25832",0,0,"ABCC11"
"cell25833",0,0,"ABCC11"
"cell25835",0,0.27614677,"ABCC11"
"cell25839",0,0,"ABCC11"
"cell25840",0,0,"ABCC11"
"cell25842",0,0,"ABCC11"
"cell25843",0,0,"ABCC11"
"cell25846",0,0,"ABCC11"
"cell25847",0,0,"ABCC11"
"cell25848",0,0,"ABCC11"
"cell25849",0,0,"ABCC11"
"cell25850",0,0,"ABCC11"
"cell25851",0,0.07793348,"ABCC11"
"cell25855",0,0,"ABCC11"
"cell25856",0,0,"ABCC11"
"cell25857",0,0,"ABCC11"
"cell25859",0,0,"ABCC11"
"cell25860",0,0.096698515,"ABCC11"
"cell25861",0.817396643980293,0,"ABCC11"
"cell25862",0,0.10289049,"ABCC11"
"cell25864",0,0,"ABCC11"
"cell25871",0,0,"ABCC11"
"cell25872",0,0,"ABCC11"
"cell25874",0,0,"ABCC11"
"cell25877",0.964282275489023,0,"ABCC11"
"cell25885",0,0,"ABCC11"
"cell25886",0,0,"ABCC11"
"cell25887",0,0.56320876,"ABCC11"
"cell25889",0,0,"ABCC11"
"cell25892",0,0,"ABCC11"
"cell25893",0,0,"ABCC11"
"cell25894",0,0.04292198,"ABCC11"
"cell25895",0,0.04397609,"ABCC11"
"cell25897",0,0.14896113,"ABCC11"
"cell25899",0,0,"ABCC11"
"cell25902",0,0,"ABCC11"
"cell25906",0,0,"ABCC11"
"cell25907",0,0,"ABCC11"
"cell25908",0,0,"ABCC11"
"cell25909",0,0,"ABCC11"
"cell25910",0,0,"ABCC11"
"cell25911",0,0,"ABCC11"
"cell25912",0,0,"ABCC11"
"cell25914",0,0.029583085,"ABCC11"
"cell25916",0,0.023871029,"ABCC11"
"cell25918",0,0,"ABCC11"
"cell25922",0,0,"ABCC11"
"cell25923",0,0,"ABCC11"
"cell25924",0,0,"ABCC11"
"cell25925",0,0.1723974,"ABCC11"
"cell25927",0,0,"ABCC11"
"cell25932",0,0,"ABCC11"
"cell25933",0,0,"ABCC11"
"cell25934",0,0,"ABCC11"
"cell25935",0,0,"ABCC11"
"cell25938",0,0,"ABCC11"
"cell25939",0,0,"ABCC11"
"cell25942",0,0,"ABCC11"
"cell25943",0,0,"ABCC11"
"cell25948",0,0,"ABCC11"
"cell25949",0,0,"ABCC11"
"cell25950",0,0,"ABCC11"
"cell25952",0,0,"ABCC11"
"cell25953",0,0.023536338,"ABCC11"
"cell25955",0,0,"ABCC11"
"cell25956",0,0,"ABCC11"
"cell25958",0,0,"ABCC11"
"cell25960",0,0,"ABCC11"
"cell25961",0,0,"ABCC11"
"cell25963",0,0.10220962,"ABCC11"
"cell25964",0,0,"ABCC11"
"cell25966",0,0,"ABCC11"
"cell25970",0,0,"ABCC11"
"cell25971",0,0,"ABCC11"
"cell25973",0,0,"ABCC11"
"cell25975",0,0,"ABCC11"
"cell25976",0,0,"ABCC11"
"cell25977",0,0,"ABCC11"
"cell25978",0,0,"ABCC11"
"cell25980",0,0,"ABCC11"
"cell25981",0,0,"ABCC11"
"cell25982",0,0,"ABCC11"
"cell25983",0,0,"ABCC11"
"cell25984",0,0,"ABCC11"
"cell25985",0,0,"ABCC11"
"cell25988",0,0,"ABCC11"
"cell25989",0,0,"ABCC11"
"cell25990",0,0,"ABCC11"
"cell25991",0,0,"ABCC11"
"cell25993",0,0,"ABCC11"
"cell25995",0,0,"ABCC11"
"cell25996",0,0,"ABCC11"
"cell26008",0,0.0023799196,"ABCC11"
"cell26011",0,0.018459303,"ABCC11"
"cell26012",0,0,"ABCC11"
"cell26013",0,0,"ABCC11"
"cell26014",0,0,"ABCC11"
"cell26015",0,0,"ABCC11"
"cell26016",0,0,"ABCC11"
"cell26017",0,0,"ABCC11"
"cell26018",0,0,"ABCC11"
"cell26019",0,0.018571204,"ABCC11"
"cell26020",0,0,"ABCC11"
"cell26021",0,0,"ABCC11"
"cell26023",0,0,"ABCC11"
"cell26025",0,0.013229559,"ABCC11"
"cell26028",0,0,"ABCC11"
"cell26029",0,0.0059601213,"ABCC11"
"cell26030",0,0,"ABCC11"
"cell26031",0,0,"ABCC11"
"cell26036",0,0.004916675,"ABCC11"
"cell26037",0,0,"ABCC11"
"cell26038",0,0.072925024,"ABCC11"
"cell26039",0,0,"ABCC11"
"cell26042",0,0,"ABCC11"
"cell26043",0,0,"ABCC11"
"cell26044",0,0,"ABCC11"
"cell26047",0,0.046616904,"ABCC11"
"cell26048",0,0,"ABCC11"
"cell26049",0,0,"ABCC11"
"cell26050",0,0,"ABCC11"
"cell26051",0,0,"ABCC11"
"cell26052",0,0,"ABCC11"
"cell26053",0,0,"ABCC11"
"cell26054",0,0.1564974,"ABCC11"
"cell26055",0,0,"ABCC11"
"cell26058",0,0,"ABCC11"
"cell26060",0,0.042546403,"ABCC11"
"cell26063",0,0,"ABCC11"
"cell26064",0,0,"ABCC11"
"cell26065",0,0.00858293,"ABCC11"
"cell26066",0,0,"ABCC11"
"cell26068",0,0.20794748,"ABCC11"
"cell26069",0,0,"ABCC11"
"cell26071",0,0,"ABCC11"
"cell26072",0,0,"ABCC11"
"cell26073",0,0,"ABCC11"
"cell26075",0,0,"ABCC11"
"cell26076",1.1697271678043,0,"ABCC11"
"cell26077",0,0.056003522,"ABCC11"
"cell26084",0,0.030744687,"ABCC11"
"cell26085",0,0,"ABCC11"
"cell26087",0,0.23955062,"ABCC11"
"cell26088",0,0,"ABCC11"
"cell26090",0,0.22287212,"ABCC11"
"cell26091",0,0,"ABCC11"
"cell26093",0,0.06309258,"ABCC11"
"cell26094",0,0,"ABCC11"
"cell26096",0,0.006821794,"ABCC11"
"cell26097",1.09985719816673,0,"ABCC11"
"cell26098",0,0,"ABCC11"
"cell26099",0,0,"ABCC11"
"cell26101",0,0.26735973,"ABCC11"
"cell26102",0,0.019137993,"ABCC11"
"cell26104",1.27150012385741,0,"ABCC11"
"cell26105",0,0,"ABCC11"
"cell26106",0,0.092677206,"ABCC11"
"cell26107",0,0,"ABCC11"
"cell26109",0,0,"ABCC11"
"cell26110",0,0.02242813,"ABCC11"
"cell26111",0,0.19505908,"ABCC11"
"cell26112",0,0,"ABCC11"
"cell26114",0,0,"ABCC11"
"cell26115",0,0,"ABCC11"
"cell26120",0,0,"ABCC11"
"cell26121",0,0,"ABCC11"
"cell26122",0,0.024023766,"ABCC11"
"cell26124",0,0.007700061,"ABCC11"
"cell26127",0,0,"ABCC11"
"cell26128",0,0.051403802,"ABCC11"
"cell26133",0,0,"ABCC11"
"cell26134",0,0.057449233,"ABCC11"
"cell26135",0,0,"ABCC11"
"cell26139",0,0,"ABCC11"
"cell26142",0,0.016094763,"ABCC11"
"cell26144",1.69556208644867,0.03223551,"ABCC11"
"cell26146",0,0.00615591,"ABCC11"
"cell26147",0,0,"ABCC11"
"cell26148",0,0,"ABCC11"
"cell26151",0,0.045869406,"ABCC11"
"cell26152",0.884596183312327,0,"ABCC11"
"cell26154",0,0,"ABCC11"
"cell26155",0.530175881241277,0.068774156,"ABCC11"
"cell26160",0,0,"ABCC11"
"cell26163",0,0,"ABCC11"
"cell26165",0,0,"ABCC11"
"cell26166",0,0.23652828,"ABCC11"
"cell26167",0,0.070570715,"ABCC11"
"cell26168",0,0,"ABCC11"
"cell26169",0,0.04521772,"ABCC11"
"cell26170",0,0,"ABCC11"
"cell26172",0,0,"ABCC11"
"cell26173",0,0.058741778,"ABCC11"
"cell26174",0,0,"ABCC11"
"cell26175",0,0,"ABCC11"
"cell26176",0,0,"ABCC11"
"cell26177",0,0,"ABCC11"
"cell26178",0,0,"ABCC11"
"cell26179",0,0.051862456,"ABCC11"
"cell26182",0,0.099315226,"ABCC11"
"cell26183",0,0.07894306,"ABCC11"
"cell26184",0,0.08029099,"ABCC11"
"cell26186",0,0,"ABCC11"
"cell26187",0,0.0052516474,"ABCC11"
"cell26188",0,0,"ABCC11"
"cell26191",0,0,"ABCC11"
"cell26192",0,0,"ABCC11"
"cell26196",0,0,"ABCC11"
"cell26197",0,0,"ABCC11"
"cell26198",0,0,"ABCC11"
"cell26199",0,0.010085211,"ABCC11"
"cell26201",0,0,"ABCC11"
"cell26202",0,0,"ABCC11"
"cell26204",0,0,"ABCC11"
"cell26205",0,0,"ABCC11"
"cell26206",0,0,"ABCC11"
"cell26207",0,0,"ABCC11"
"cell26208",0,0,"ABCC11"
"cell26209",0,0,"ABCC11"
"cell26210",0,0,"ABCC11"
"cell26211",0,0,"ABCC11"
"cell26212",0,0,"ABCC11"
"cell26215",0,0,"ABCC11"
"cell26216",0,0,"ABCC11"
"cell26217",0,0,"ABCC11"
"cell26218",0,0,"ABCC11"
"cell26219",0,0,"ABCC11"
"cell26221",0,0,"ABCC11"
"cell26222",0,0,"ABCC11"
"cell26224",0,0,"ABCC11"
"cell26229",0,0.013833662,"ABCC11"
"cell26230",0,0.016020773,"ABCC11"
"cell26231",0,0,"ABCC11"
"cell26233",0,0,"ABCC11"
"cell26234",0,0,"ABCC11"
"cell26236",0,0,"ABCC11"
"cell26237",0,0,"ABCC11"
"cell26238",0,0,"ABCC11"
"cell26243",0,0,"ABCC11"
"cell26245",0,0,"ABCC11"
"cell26250",0,0,"ABCC11"
"cell26252",0,0,"ABCC11"
"cell26253",0,0,"ABCC11"
"cell26254",0,0,"ABCC11"
"cell26257",0.633334473410064,0.021094684,"ABCC11"
"cell26258",0,0,"ABCC11"
"cell26260",0,0,"ABCC11"
"cell26261",0,0,"ABCC11"
"cell26266",0,0.005465086,"ABCC11"
"cell26267",0,0,"ABCC11"
"cell26268",0,0,"ABCC11"
"cell26269",0,0,"ABCC11"
"cell26270",0,0,"ABCC11"
"cell26272",0,0,"ABCC11"
"cell26275",0,0.14733791,"ABCC11"
"cell26276",0,0.0007685572,"ABCC11"
"cell26277",0,0,"ABCC11"
"cell26278",0,0,"ABCC11"
"cell26282",0,0,"ABCC11"
"cell26283",0,0,"ABCC11"
"cell26285",0,0,"ABCC11"
"cell26286",2.40570343878976,0,"ABCC11"
"cell26287",0,0,"ABCC11"
"cell26288",0,0,"ABCC11"
"cell26293",0,0,"ABCC11"
"cell26294",0,0,"ABCC11"
"cell26295",0,0,"ABCC11"
"cell26296",0,0,"ABCC11"
"cell26302",0,0.008323512,"ABCC11"
"cell26304",0,0,"ABCC11"
"cell26305",0,0,"ABCC11"
"cell26306",0,0,"ABCC11"
"cell26308",0,0,"ABCC11"
"cell26309",0,0.0035781108,"ABCC11"
"cell26311",0,0,"ABCC11"
"cell26312",0,0,"ABCC11"
"cell26314",0,0,"ABCC11"
"cell26315",0,0,"ABCC11"
"cell26316",0,0,"ABCC11"
"cell26318",0,0.03526966,"ABCC11"
"cell26319",0,0,"ABCC11"
"cell26320",0,0,"ABCC11"
"cell26321",0,0,"ABCC11"
"cell26322",0,0.015242158,"ABCC11"
"cell26323",0,0,"ABCC11"
"cell26324",0,0,"ABCC11"
"cell26325",0,0,"ABCC11"
"cell26326",0,0.013440222,"ABCC11"
"cell26327",0,0,"ABCC11"
"cell26328",0,0,"ABCC11"
"cell26329",0,0,"ABCC11"
"cell26330",0.917019588650378,0,"ABCC11"
"cell26331",2.55708105432946,0,"ABCC11"
"cell26332",0,0,"ABCC11"
"cell26333",0,0,"ABCC11"
"cell26335",0,0,"ABCC11"
"cell26337",0,0,"ABCC11"
"cell26338",0,0,"ABCC11"
"cell26340",0,0,"ABCC11"
"cell26341",0,0,"ABCC11"
"cell26342",0,0,"ABCC11"
"cell26343",0,0,"ABCC11"
"cell26344",0,0,"ABCC11"
"cell26345",1.26048298061213,0,"ABCC11"
"cell26346",0,0,"ABCC11"
"cell26347",0,0,"ABCC11"
"cell26348",0,0,"ABCC11"
"cell26349",0,0,"ABCC11"
"cell26350",0,0.07374566,"ABCC11"
"cell26351",0,0,"ABCC11"
"cell26352",0,0,"ABCC11"
"cell26353",0,0,"ABCC11"
"cell26354",0,0,"ABCC11"
"cell26355",0,0,"ABCC11"
"cell26356",0,0,"ABCC11"
"cell26357",0,0,"ABCC11"
"cell26358",1.35478302662462,0,"ABCC11"
"cell26361",0,0,"ABCC11"
"cell26362",0,0,"ABCC11"
"cell26363",0,0.07113404,"ABCC11"
"cell26364",0,0,"ABCC11"
"cell26365",0,0.07589574,"ABCC11"
"cell26367",0,0,"ABCC11"
"cell26383",0,0.04636064,"ABCC11"
"cell26384",2.41593404280692,2.5919878,"ABCC11"
"cell26385",0,0,"ABCC11"
"cell26388",0,0.0057884003,"ABCC11"
"cell26391",0,0.028309742,"ABCC11"
"cell26392",0,0,"ABCC11"
"cell26393",0,0.0006887559,"ABCC11"
"cell26396",0,0,"ABCC11"
"cell26397",0,0.017835736,"ABCC11"
"cell26398",0,0.016655693,"ABCC11"
"cell26399",0,0.046764787,"ABCC11"
"cell26400",0,0,"ABCC11"
"cell26401",0,0.24310088,"ABCC11"
"cell26402",0,0.097681336,"ABCC11"
"cell26405",0,0,"ABCC11"
"cell26406",0,0,"ABCC11"
"cell26407",0,0,"ABCC11"
"cell26410",0,0,"ABCC11"
"cell26412",0,0,"ABCC11"
"cell26413",0,0.00815139,"ABCC11"
"cell26415",0,0.08167548,"ABCC11"
"cell26417",0,0.044050068,"ABCC11"
"cell26420",0,0,"ABCC11"
"cell26421",0,0.15017588,"ABCC11"
"cell26422",2.64737685524149,2.581848,"ABCC11"
"cell26424",2.5496002987789,3.2852733,"ABCC11"
"cell26425",0,0.08393781,"ABCC11"
"cell26426",0,0.02024938,"ABCC11"
"cell26427",0,0.021390297,"ABCC11"
"cell26428",0,0,"ABCC11"
"cell26429",2.71196505099229,2.720044,"ABCC11"
"cell26433",0,0.0107154595,"ABCC11"
"cell26436",0,0,"ABCC11"
"cell26438",0,0.0046046297,"ABCC11"
"cell26439",3.14016549263768,2.7947676,"ABCC11"
"cell26442",0.678441939077462,0.19796078,"ABCC11"
"cell26444",0,0,"ABCC11"
"cell26447",0,0.02432832,"ABCC11"
"cell26448",0,0.03992149,"ABCC11"
"cell26449",0,0.004550015,"ABCC11"
"cell26450",1.77030628175415,1.2823893,"ABCC11"
"cell26451",0,0.021643616,"ABCC11"
"cell26452",0,0.031376347,"ABCC11"
"cell26453",0,0,"ABCC11"
"cell26454",0.710117789030057,0.46234652,"ABCC11"
"cell26455",0,0,"ABCC11"
