"","gt","pred"
"Cell_23422",0,0.2776629
"Cell_23403",0.958670562621838,0.2829754
"Cell_23421",0,0.08552314
"Cell_23520",0,0.26782095
"Cell_23575",0,0.047687285
"Cell_23606",0,0.12354835
"Cell_23664",2.38413515650621,1.6963795
"Cell_23699",2.79527117359601,0.40664807
"Cell_23698",0,0.27848825
"Cell_23682",1.01445379786933,0.1435089
"Cell_23740",0,0.29693183
"Cell_23781",2.69955009610506,0.20593639
"Cell_23780",0,0.28364822
"Cell_23805",1.53364807766066,0.08460894
"Cell_23832",0,0.22544198
"Cell_23833",2.8120886918043,2.1119058
"Cell_23831",0,0.277399
"Cell_23902",0,0.277876
"Cell_23928",2.13736690379584,2.176422
"Cell_24003",0.609691006012179,0.41502103
"Cell_24004",2.1785044689114,0.9258189
"Cell_24028",1.36825472137434,0.5369508
"Cell_24029",0,0.23607884
"Cell_24043",1.23186856653197,0.41760945
"Cell_24044",1.3746452808056,0.94474995
"Cell_24068",0,0.096850835
"Cell_24086",0.680144840855657,0.36395654
"Cell_24113",0,0.34083995
"Cell_24069",2.60922679045828,2.3134942
"Cell_24112",1.29908581679237,0.44035745
"Cell_24159",0,0.3087146
"Cell_24194",0,1.1343826
"Cell_24303",1.42818248911977,1.462476
"Cell_24283",0.935231932540667,0.20013726
"Cell_24350",0,0.113646604
"Cell_24236",2.54127855789963,0.12712727
"Cell_24424",0,0.06071017
"Cell_24404",2.85114065029757,2.4580152
"Cell_24540",0,0.076231144
"Cell_24560",0,0.326856
"Cell_24561",2.80244667200121,2.0755727
"Cell_24700",1.38110033134675,0.29580304
"Cell_24745",0.970852764885952,0.27203342
"Cell_24763",0,0.44469428
"Cell_24779",0.819390167817081,0.4611663
"Cell_24780",1.89300126186865,1.075494
"Cell_24830",0,0.25499997
"Cell_24829",2.77871166974211,0.29129526
"Cell_24900",1.27400563382168,1.2441117
"Cell_24976",2.11131239059101,2.499931
"Cell_24914",0,0.25044313
"Cell_24950",3.14906501585115,2.5960042
"Cell_24949",1.25784982560654,0.095765084
"Cell_25017",0,0.17371085
"Cell_25055",2.64849543618471,2.3311849
"Cell_25130",0,1.3463334
"Cell_25108",2.21618492040232,2.1279547
"Cell_25182",0,0.35881278
"Cell_25228",0,0.2293375
"Cell_25249",2.19060490056096,2.1718655
"Cell_25248",0.592361818563638,0.2018692
"Cell_25287",2.76739487280294,2.232222
"Cell_25335",0,0.07531851
"Cell_25354",0,0.26190868
"Cell_25353",0,0.21656838
"Cell_25367",1.73127369452755,2.5333157
"Cell_25404",0,0.36446926
"Cell_25494",2.43029612849434,2.605415
"Cell_25568",0,0.14424792
"Cell_25645",2.53456283622251,2.4438815
"Cell_25582",2.48379407628044,2.2632818
"Cell_25623",1.93572502242086,1.7963904
"Cell_25644",1.12560746055337,0.30380937
"Cell_25823",2.24064924142096,1.3460935
"Cell_25798",1.11314914234488,0.12337424
"Cell_25853",2.56859191845937,2.181379
"Cell_25949",0.822665188393541,0.31458077
"Cell_25950",0,0.090824045
"Cell_26010",2.8215459005631,1.8505481
"Cell_26048",1.9467538163225,1.7444963
"Cell_26068",0,0.078632824
"Cell_26141",2.00414289726222,0.3719753
"Cell_26165",1.69744578814851,0.3883385
"Cell_26209",0,1.7103932
"Cell_26189",2.63878174293108,2.4108963
"Cell_26277",1.75012109124934,1.9883299
"Cell_26276",0,0.13741003
"Cell_26398",0,0.29980794
"Cell_26417",0,0.21543717
"Cell_26455",2.2601280735994,2.2364337
"Cell_26516",0,0.14970426
"Cell_26558",0,0.03735083
"Cell_26378",0,0.38836193
"Cell_26649",2.3047414146945,1.9620173
"Cell_26648",1.34026836473504,0.4354952
"Cell_26695",0,0.037815996
"Cell_26714",1.99675629516219,1.7394564
"Cell_26740",2.44500849311596,2.1043432
"Cell_26739",0,0.07033113
"Cell_26868",1.74468940718054,1.9821875
"Cell_26890",0,0.46819073
"Cell_27011",2.99621496793527,0.48391995
"Cell_27009",1.26318649064904,0.2570792
"Cell_27010",2.97636205050854,0.08018601
"Cell_27012",2.61411591779713,2.2676835
"Cell_27008",0,0.32739118
"Cell_27042",3.18201606432495,2.0271716
"Cell_27069",0,0.24165328
"Cell_27133",0,0.305208
"Cell_27134",0,0.2854328
"Cell_27157",0,0.1416205
"Cell_27230",0,0.21418361
"Cell_27251",0.973948676192818,0.23936036
"Cell_27253",3.0137098537116,1.9710311
"Cell_27272",0,0.21167837
"Cell_27270",0,0.38211712
"Cell_27292",3.11955300334829,1.9240998
"Cell_27273",2.95685570976677,2.152159
"Cell_27329",0,0.12073391
"Cell_27375",1.02643169265973,0.31135413
"Cell_27491",1.01955135863194,0.11872085
"Cell_27515",2.85405063187416,2.1257915
"Cell_27539",2.7516670859028,1.8953831
"Cell_27514",0,0.14638095
"Cell_27552",2.1489326980197,1.5943073
"Cell_27551",0,0.45621148
"Cell_27662",0,0.3352793
"Cell_27711",2.39179812255923,1.7689241
"Cell_27775",2.52614619632025,2.232384
"Cell_27858",0,0.2048194
"Cell_27857",2.00910250714524,0.15316185
"Cell_27901",0,0.10294434
"Cell_27759",1.66100066947966,0.3891965
"Cell_28001",2.6961649503239,1.7165701
"Cell_28085",2.36000977854429,1.96361
"Cell_27961",2.2257734894418,2.2051132
"Cell_28084",0,0.20108323
"Cell_28146",0,0.18698084
"Cell_28166",0,0.11548888
"Cell_28193",0.977065147104488,0.31927046
"Cell_28252",2.94531377615028,1.9078022
"Cell_28337",0,0.30576572
"Cell_28338",1.43754676171684,2.6201496
"Cell_28358",3.31193736383686,2.30459
"Cell_28390",0.564576835080926,0.54100674
"Cell_28515",0,0.318381
"Cell_28514",0,0.24986811
"Cell_28516",1.43167860242357,0.3955372
"Cell_28555",2.52146315058114,2.4173353
"Cell_28588",2.08571927191033,1.5918268
"Cell_28626",0,0.35162193
"Cell_28671",1.40758674530763,0.1308441
"Cell_28715",1.65938522136073,2.3220756
"Cell_28738",2.11948470013288,1.8977162
"Cell_28737",1.77223243207648,0.72483474
"Cell_28802",0,0.8088791
"Cell_28803",2.40428859151519,2.169215
"Cell_28848",0,0.44914874
"Cell_28914",0,0.16062973
"Cell_28913",0,0.13308202
"Cell_28979",3.26221620830031,2.4027567
"Cell_29002",1.02297947617479,0.3508966
"Cell_29065",0,0.16899024
"Cell_29181",1.70769656995698,0.17217293
"Cell_29199",2.77402679253866,2.1880145
"Cell_29226",0,0.117017105
"Cell_29266",0,0.34558257
"Cell_29300",3.03839155166152,1.6591872
"Cell_29403",2.01159297640718,1.34477
"Cell_29379",0,0.4150973
"Cell_29545",0,0.37876484
"Cell_29546",2.58864985838877,1.9003782
"Cell_29581",0,0.32779866
"Cell_29557",0,0.34568238
"Cell_29582",0,0.22733422
"Cell_29603",0,0.619928
"Cell_29677",2.01159297640718,0.43569374
"Cell_29742",0,0.45131
"Cell_29760",0,0.14028089
"Cell_29790",1.76850375534913,1.8244375
"Cell_29759",0,0.3539352
"Cell_29720",0,0.32575163
"Cell_29830",0,0.41348788
"Cell_29831",0,0.34948018
"Cell_29876",0.871515545057583,0.24021001
"Cell_30021",0,0.21692415
"Cell_30044",1.44227888753292,0.09535285
"Cell_30068",0,0.08287945
"Cell_30108",0,0.27176818
"Cell_30129",1.32821947289953,1.3253905
"Cell_30109",3.40029866804407,1.9313421
"Cell_30154",1.33120991659532,0.17588721
"Cell_30178",0,0.24015407
"Cell_30288",0,0.38513637
"Cell_30317",0,0.94854975
"Cell_30332",2.79527117359601,0.071067974
"Cell_30352",0,0.25353962
"Cell_30408",1.44227888753292,0.32041788
"Cell_30593",0,0.37270018
"Cell_30573",1.55430095261781,0.29670247
"Cell_30767",0,0.20104752
"Cell_30712",0,0.096437015
"Cell_30963",0,0.3819286
"Cell_30992",0,0.120768666
"Cell_31017",1.62316552526445,0.74118567
"Cell_31018",0,0.057017185
"Cell_31312",0,0.29367948
"Cell_31313",1.14268173621148,0.1821284
"Cell_31409",0,0.3721561
"Cell_31462",0,0.031776093
"Cell_31553",0,0.18671934
"Cell_31583",0,0.08884015
"Cell_31701",1.29624724001587,0.47388536
"Cell_31746",2.05374528410932,0.23634008
"Cell_31747",0,0.06248641
"Cell_31831",0,0.10246732
"Cell_31966",0,0.06491158
"Cell_32007",0,0.33742055
"Cell_31965",0,0.27019566
"Cell_32008",0,0.3296618
"Cell_32009",0,0.19510214
"Cell_32045",0,0.26815078
"Cell_32109",0,0.52051765
"Cell_32189",0,0.3501654
"Cell_32248",0,0.6136963
"Cell_32309",0,0.116648056
"Cell_32372",0,0.52744085
"Cell_32373",1.79498108425527,0.3469526
"Cell_32457",1.51490519605617,0.58599234
"Cell_32592",0,0.33485016
"Cell_32680",0,0.28492153
"Cell_32695",1.72861815838679,0.47398534
"Cell_32747",0,0.25598997
"Cell_32788",0,0.44173732
"Cell_32885",0,0.6264916
"Cell_32980",1.21188784526039,0.18627982
"Cell_33047",0,0.5436086
"Cell_33106",1.19734635721158,0.23323826
"Cell_33178",0,0.53472006
"Cell_33192",0,0.34964573
"Cell_33387",0,0.2569358
"Cell_33341",0.65033532737179,0.2836433
"Cell_33748",0,0.14784978
"Cell_33815",0,0.2767835
"Cell_33862",0,0.2991508
"Cell_34080",0,0.17417715
"Cell_34132",0,0.3429817
"Cell_34178",0,0.4378406
"Cell_34265",0,0.3831749
"Cell_34351",0,0.4725956
"Cell_34394",1.22933286831021,0.26452124
"Cell_34518",0,0.2508598
"Cell_34541",0,0.3642644
"Cell_34556",1.06607538638715,0.4087258
"Cell_34749",0.842894548105108,0.5113553
"Cell_34895",0,0.5582356
"Cell_34894",0,0.2870466
"Cell_35021",0,0.22684737
"Cell_35041",0,0.34947872
"Cell_35040",0,0.6811848
"Cell_35106",2.30033149995816,0.44877324
"Cell_35170",0,0.1306866
"Cell_35245",0.621827158606019,0.40596047
"Cell_35329",0,0.07676103
"Cell_35348",1.03516941576481,0.32139564
"Cell_35443",1.55012180547318,0.16303474
"Cell_35474",0,0.14053915
"Cell_35582",1.39752703517101,0.7670033
"Cell_35746",0,0.26483065
"Cell_35900",0,0.45552048
"Cell_35884",0,0.36831626
"Cell_35973",0,0.66803473
"Cell_36109",0,0.16769704
"Cell_36140",0,0.36461496
"Cell_36195",1.33723425042697,0.43953606
"Cell_36215",0,0.36965713
"Cell_36228",0,0.87778395
"Cell_36313",0,0.4677716
"Cell_19124",3.27129227976278,1.8117567
"Cell_19109",1.77597880738351,1.7495987
"Cell_19142",2.06163134773739,2.0527604
"Cell_19108",0,0.16832878
"Cell_19160",2.21216913682262,1.9924494
"Cell_19141",0,0.048576232
"Cell_19177",1.10500304146804,1.9532149
"Cell_19201",0,0.45295745
"Cell_19200",0,0.08410229
"Cell_19202",0,0.094583444
"Cell_19123",1.08129713797376,1.0595423
"Cell_19222",2.4478993327506,2.130767
"Cell_19223",1.21681843895542,0.032434046
"Cell_19241",3.35693198248648,1.8568605
"Cell_19240",0,0.054345
"Cell_19257",2.46556995609128,1.880936
"Cell_19277",2.61177476342774,1.927705
"Cell_19293",2.73839672605368,1.9937819
"Cell_19278",1.44944064175005,2.0557828
"Cell_19312",2.37280236729842,2.0879629
"Cell_19311",2.52117117634802,2.2949524
"Cell_19326",0,0.05955697
"Cell_19367",1.96074445673065,1.8840834
"Cell_19342",2.52567691867289,2.0056827
"Cell_19366",0,0.052309155
"Cell_19381",2.72268723344822,1.8936728
"Cell_19382",2.21404101401481,2.073021
"Cell_19380",0,0.08194597
"Cell_19401",1.88265368299702,2.3483505
"Cell_19417",0,0.07364356
"Cell_19438",2.13736690379584,2.0910032
"Cell_19564",3.13328284497751,2.214363
"Cell_19439",0,0.26562178
"Cell_19418",0,1.880606
"Cell_19383",1.94444427747085,1.8526757
"Cell_19489",2.68942701826288,1.9608182
"Cell_19488",0,0.02651749
"Cell_19503",2.674422223898,2.0351753
"Cell_19526",1.62933873651233,1.331423
"Cell_19544",0,1.7423996
"Cell_19563",2.72328717652983,1.8517561
"Cell_19561",0,0.012297007
"Cell_19562",1.68232359290162,2.1095266
"Cell_19581",0,0.17546298
"Cell_19635",3.1188088138623,1.1271805
"Cell_19598",0,0.06735008
"Cell_19612",2.85530961608228,1.5728773
"Cell_19613",1.56698786392275,1.9668
"Cell_19652",0,0.103738084
"Cell_19610",1.22179169776883,0.10082767
"Cell_19653",2.98955813677697,2.0752065
"Cell_19654",1.95605530447594,1.6384553
"Cell_19704",1.47139610619473,0.8128201
"Cell_19664",2.56093147717241,2.1314347
"Cell_19681",2.35525558921255,1.8630021
"Cell_19702",0,0.06571719
"Cell_19703",0,0.9974478
"Cell_19706",1.96074445673065,2.1214244
"Cell_19705",1.74252728093464,2.4627156
"Cell_19753",2.71270944686408,1.9464821
"Cell_19729",0,0.11780852
"Cell_19774",3.53010904674825,2.105216
"Cell_19786",2.78695961138075,2.000278
"Cell_19773",1.91609549995628,1.9481547
"Cell_19785",1.56698786392275,1.9964517
"Cell_19802",2.22630071516279,2.010483
"Cell_19801",0,0.24136014
"Cell_19803",0.571794326422178,0.07759528
"Cell_19832",0,0.12096324
"Cell_19833",1.38110033134675,1.7388245
"Cell_19858",2.13163873296182,1.6152481
"Cell_19860",1.96074445673065,2.3142219
"Cell_19835",2.76240322150559,2.6073217
"Cell_19834",2.51031129040405,1.9220247
"Cell_19861",1.59305644965443,1.6428479
"Cell_19859",2.30547838091009,1.9358504
"Cell_19836",0,0.083260916
"Cell_19899",1.34026836473504,0.09127343
"Cell_19876",2.35407066893614,2.7346687
"Cell_19897",2.96072977420096,1.8271036
"Cell_19898",1.66019251000434,1.9914387
"Cell_19895",0,0.19378485
"Cell_19896",0,0.14698242
"Cell_19926",0,1.792951
"Cell_19925",0,0.051543113
"Cell_19950",3.90590928436521,2.0485601
"Cell_19969",2.45188798904642,2.072827
"Cell_19949",0,0.20694593
"Cell_19987",2.18453484284584,0.1411843
"Cell_19968",0,0.084116325
"Cell_19985",1.80660397850632,1.5670898
"Cell_19986",2.39745593167787,1.5828856
"Cell_19984",0,0.24588732
"Cell_20002",1.50182009068335,0.033779006
"Cell_20026",0,0.24014342
"Cell_20042",2.20286586380089,1.5541191
"Cell_20027",1.9821699268872,1.7328968
"Cell_20040",0,0.23153801
"Cell_20041",2.48645007242032,2.5093212
"Cell_20060",2.47207389721986,2.0042856
"Cell_20059",0,0.17214711
"Cell_20072",1.01276638008917,0.28910464
"Cell_20099",1.17852132494396,0.12185035
"Cell_20071",2.35670579150851,1.9380512
"Cell_20096",3.61374427345025,2.148978
"Cell_20097",1.81444736597087,1.7948989
"Cell_20119",1.71599710415916,1.6139942
"Cell_20118",0,0.21453772
"Cell_20098",2.37132800206598,1.9863056
"Cell_20135",0,0.9246961
"Cell_20136",2.20286586380089,2.05929
"Cell_20152",0,0.09843359
"Cell_20153",3.01642571253984,1.4802525
"Cell_20171",0,0.10171854
"Cell_20170",0,0.24179219
"Cell_20172",2.43681540236836,1.8794626
"Cell_20186",2.16656101921724,1.1972884
"Cell_20173",1.80660397850632,2.0291116
"Cell_20213",2.45055666198833,1.4732963
"Cell_20212",2.60246267246714,0.65643185
"Cell_20214",2.66946777947641,1.7655882
"Cell_20251",0,0.18650304
"Cell_20229",2.27002040675713,1.1446718
"Cell_20250",2.79527117359601,1.6162611
"Cell_20230",2.57913094837562,2.0175078
"Cell_20293",2.90557356114394,1.9738302
"Cell_20282",1.52555375467542,2.0072134
"Cell_20295",2.69279061132745,1.1977359
"Cell_20294",3.20851564028394,1.3350861
"Cell_20297",1.69237156186108,0.27010533
"Cell_20335",2.44392658955598,1.9281632
"Cell_20321",2.78420327142082,2.15077
"Cell_20296",0,0.097734906
"Cell_20336",2.455892669583,1.4380038
"Cell_20249",2.81548378968494,1.8415844
"Cell_20350",0,0.058299255
"Cell_20352",0,0.14792483
"Cell_20367",2.2075058567641,1.795558
"Cell_20366",2.62306076945936,1.5357614
"Cell_20334",0,0.24062291
"Cell_20351",0,0.06616645
"Cell_20384",1.66505458325665,1.1060047
"Cell_20419",2.56603207543199,1.6685003
"Cell_20398",1.6019593593363,0.6375076
"Cell_20436",2.80967012094501,2.0817301
"Cell_20451",3.30050541068041,1.5145677
"Cell_20438",3.55137930155098,2.0130253
"Cell_20435",0,0.23904221
"Cell_20477",2.99908004026839,1.3943897
"Cell_20497",2.24064924142096,1.524421
"Cell_20517",0,1.3794477
"Cell_20496",0,1.5678493
"Cell_20495",0,0.0651772
"Cell_20537",0,0.2179096
"Cell_20535",2.32108701183734,1.002242
"Cell_20516",3.24735353916784,1.647987
"Cell_20514",0,0.11153541
"Cell_20515",3.00829773294256,2.240082
"Cell_20513",0,0.13287574
"Cell_20536",3.11371879373659,1.7392279
"Cell_20538",0.840596466479372,0.23349774
"Cell_20590",1.90611962154421,0.9321093
"Cell_20591",2.84403069763744,1.7354974
"Cell_20592",1.98943226668778,1.3939728
"Cell_20608",2.04982850634318,0.8105716
"Cell_20628",1.47887596208548,1.4185332
"Cell_20692",2.78341703957308,1.2288224
"Cell_20629",0,0.25849316
"Cell_20646",2.09801183022771,0.15450916
"Cell_20672",3.72392087815512,1.1412896
"Cell_20677",2.19060490056096,1.5252371
"Cell_20676",1.75376330722723,1.6030226
"Cell_20647",2.76739487280294,1.9916314
"Cell_20675",2.00118069018786,1.181814
"Cell_20671",1.62009822945429,0.096224666
"Cell_20673",2.69519975340534,1.4502984
"Cell_20674",2.56827158866783,0.6679229
"Cell_20688",1.09301547956284,0.07898788
"Cell_20691",2.89420338180021,1.2400266
"Cell_20709",1.22680820782457,1.5043623
"Cell_20689",1.88008686778666,1.7586797
"Cell_20690",3.42488643354942,1.8097485
"Cell_20708",0,0.24154781
"Cell_20724",0,0.033319842
"Cell_20725",1.46399787814195,0.57131237
"Cell_20747",2.30290147850683,2.173041
"Cell_20759",2.11047531540804,1.6747284
"Cell_20745",0,0.06661586
"Cell_20809",1.69237156186108,0.2239698
"Cell_20810",0,1.5915192
"Cell_20792",1.39420811693757,1.7030448
"Cell_20811",1.28688007606829,0.686553
"Cell_20746",0,0.22696343
"Cell_20833",0,0.04919632
"Cell_20855",1.50337729407265,1.2237796
"Cell_20834",0,0.8008892
"Cell_20856",2.1991705031227,1.8561672
"Cell_20876",2.80645374287943,2.026756
"Cell_20877",1.27400563382168,1.6594267
"Cell_20897",1.8673712134881,1.4196767
"Cell_20915",2.50243479500243,1.3606703
"Cell_20929",2.48026363152708,2.3351982
"Cell_20914",0,0.13818526
"Cell_20944",2.27002040675713,1.6436781
"Cell_20945",3.0956113811706,1.9537855
"Cell_20969",2.50524078840195,1.7325512
"Cell_20968",1.9821699268872,1.379331
"Cell_20988",2.84071107599741,1.8966173
"Cell_21015",2.90031120215831,1.8186954
"Cell_21062",1.98943226668778,1.6448487
"Cell_21038",2.10630158040422,0.26469073
"Cell_21036",2.25359026823155,1.8913294
"Cell_21037",2.1259465275782,0.63715345
"Cell_21035",0,0.0744251
"Cell_21059",2.24064924142096,0.79404545
"Cell_21063",0,0.10532457
"Cell_21057",0,0.1996067
"Cell_21058",2.20286586380089,2.3396091
"Cell_21073",0,0.08549884
"Cell_21060",1.36192762961281,0.71880454
"Cell_21061",2.32108701183734,1.2022265
"Cell_21074",0,0.14233266
"Cell_21075",1.90282061663388,0.70368403
"Cell_21095",2.30720017829696,0.69952387
"Cell_21119",3.43876786444004,1.2627958
"Cell_21120",2.11314144180031,1.0833383
"Cell_21118",0,1.2739786
"Cell_21096",1.69405921743986,0.27717888
"Cell_21162",1.25784982560654,1.3730546
"Cell_21163",2.50103471629585,1.840074
"Cell_21164",2.84303374883321,2.0174963
"Cell_21161",0,0.19304816
"Cell_21180",2.56379744063885,0.90875703
"Cell_21179",2.22156636192732,1.8801988
"Cell_21212",1.51755211097277,1.6747955
"Cell_21213",1.98458390640537,1.1264493
"Cell_21233",2.74406384632074,1.2649702
"Cell_21248",0.89957065172159,0.8334919
"Cell_21247",0,0.13886587
"Cell_21274",2.85707463513149,1.4797764
"Cell_21234",0,0.2210577
"Cell_21249",0.842894548105108,0.6680406
"Cell_21250",2.33695319410028,0.4398523
"Cell_21319",2.04359765151172,1.624156
"Cell_21275",2.60339012251803,2.252039
"Cell_21299",3.21658502223686,0.45218703
"Cell_21300",0.743605425563599,1.9099464
"Cell_21301",2.26576816063914,1.865846
"Cell_21337",0,0.2833254
"Cell_21338",0,0.22412296
"Cell_21339",0,0.10385485
"Cell_21340",2.96517383206603,1.978947
"Cell_21362",1.27948952349769,1.2317876
"Cell_21433",2.93768521145074,1.3046077
"Cell_21363",2.32108701183734,1.0940899
"Cell_21361",3.16899043444456,2.4105403
"Cell_21318",2.60710825416075,2.008907
"Cell_21415",3.10109200167734,2.0713725
"Cell_21414",1.80077140291984,1.0384347
"Cell_21384",2.39745593167787,0.8571184
"Cell_21432",2.99121864088174,0.6520612
"Cell_21360",0,0.09634543
"Cell_21431",0,0.31385458
"Cell_21455",2.66946777947641,1.214535
"Cell_21454",0,0.25005993
"Cell_21470",0,0.24709187
"Cell_21496",2.52438752199601,1.6722164
"Cell_21495",1.69744578814851,1.6675233
"Cell_21494",3.67210404188014,1.7343429
"Cell_21497",2.38617276067345,2.0449557
"Cell_21543",1.92619152302676,2.204238
"Cell_21518",2.1991705031227,1.8535017
"Cell_21519",2.66946777947641,1.5941157
"Cell_21469",0,0.15004264
"Cell_21545",1.91498117981753,1.0845858
"Cell_21563",0,0.20436104
"Cell_21564",3.32944280566739,1.8169183
"Cell_21566",3.08472854662582,1.9835434
"Cell_21565",3.9686420559865,1.57069
"Cell_21544",2.25033828791363,1.2987415
"Cell_21596",2.36948817416983,0.955795
"Cell_21597",1.90282061663388,1.720197
"Cell_21595",0,0.1229713
"Cell_21636",0,0.20284808
"Cell_21637",1.89735112184918,1.9624542
"Cell_21651",2.69194870799614,1.9582932
"Cell_21650",2.07359371101168,1.8754705
"Cell_21653",2.28001714339399,0.08510192
"Cell_21673",2.92508637800432,1.8224862
"Cell_21713",2.32108701183734,1.843489
"Cell_21654",1.54596717504292,0.21054983
"Cell_21693",1.90611962154421,1.7006546
"Cell_21692",2.16656101921724,0.1876903
"Cell_21712",0,1.8403378
"Cell_21694",2.71105556331036,2.072459
"Cell_21742",2.79224137121787,2.0381646
"Cell_21743",2.73051301089082,1.3157737
"Cell_21714",1.49408643724033,0.18870825
"Cell_21769",0,0.31268322
"Cell_21786",2.66617774568815,1.9282951
"Cell_21711",0,0.14869261
"Cell_21785",0,1.8079329
"Cell_21852",2.61881413086383,1.3179307
"Cell_21823",1.38110033134675,1.2189524
"Cell_21787",1.08129713797376,0.17683803
"Cell_21824",2.19759127586124,1.4971936
"Cell_21810",0,0.14572886
"Cell_21854",2.76240322150559,1.9293816
"Cell_21649",0.700035412492323,0.2991934
"Cell_21851",2.56093147717241,2.2358406
"Cell_21850",1.29060957654487,0.3813366
"Cell_21878",2.11466849278668,0.20863259
"Cell_21918",2.9613269816752,1.9930655
"Cell_21899",2.77871166974211,1.6512171
"Cell_21853",2.17370844612879,1.5308188
"Cell_21897",0.785054141147653,0.08194635
"Cell_21898",3.44366459697319,1.7481453
"Cell_21919",2.69401639716935,1.2972711
"Cell_21920",2.4710548678151,1.339157
"Cell_21947",2.53456283622251,1.8280823
"Cell_21948",2.78695961138075,1.9914979
"Cell_21966",2.47207389721986,2.0449321
"Cell_22026",2.43210274398879,1.8155106
"Cell_22007",2.31846788353215,1.8814684
"Cell_22006",0,0.11268157
"Cell_22025",0,0.5727634
"Cell_22027",0.797193307360304,1.8384928
"Cell_22067",2.97636205050854,0.95711166
"Cell_22091",1.55850485182129,1.8423504
"Cell_22110",3.14590870614836,0.40680933
"Cell_22141",1.59305644965443,1.3716453
"Cell_22090",2.82917147182371,2.1522548
"Cell_22112",2.59323363614355,1.9218524
"Cell_22140",2.57051599904618,1.0219319
"Cell_22113",3.70293285545447,1.5256634
"Cell_22142",2.91417879696921,1.7577738
"Cell_22114",2.78787996062232,2.000806
"Cell_22143",1.35566300475095,1.9958185
"Cell_22156",1.93641012609997,1.5188103
"Cell_22163",1.39420811693757,2.0531774
"Cell_22139",0,0.1999365
"Cell_22159",0,0.2083317
"Cell_22111",0,0.63299483
"Cell_22160",2.3750181003195,1.3289466
"Cell_22157",0,1.6899147
"Cell_22161",2.53085093011918,1.2853864
"Cell_22162",2.03433339821107,1.1651981
"Cell_22203",1.85484926367148,0.97822684
"Cell_22200",1.41780390069527,1.2566264
"Cell_22202",2.13163873296182,1.7183846
"Cell_22201",0,1.6669823
"Cell_22204",1.91609549995628,1.6509631
"Cell_22242",0,0.04481819
"Cell_22158",2.40124599117556,0.45149946
"Cell_22223",2.76240322150559,1.0186535
"Cell_22305",3.61751383215564,2.028961
"Cell_22279",2.63303753919349,1.7666124
"Cell_22308",1.85983511366942,1.8907422
"Cell_22304",2.44392658955598,1.5532736
"Cell_22333",2.05767952066742,1.7308018
"Cell_22307",2.30033149995816,1.9351777
"Cell_22346",2.88906156816273,2.2042692
"Cell_22347",2.8641633488237,2.2523162
"Cell_22348",2.15770437990941,1.7054538
"Cell_22349",2.23584194293712,1.7241608
"Cell_22368",0,1.1415287
"Cell_22351",2.34767738016233,1.9633816
"Cell_22387",2.41398597877255,1.7285761
"Cell_22352",2.14457828470521,1.4336842
"Cell_22350",0.767538982388579,1.5381826
"Cell_22389",2.20286586380089,1.6735016
"Cell_22386",1.97496840878058,0.20901589
"Cell_22388",2.94244691931276,1.8782762
"Cell_22402",0,0.23593508
"Cell_22401",2.56379744063885,1.9352398
"Cell_22431",2.61177476342774,1.4197615
"Cell_22430",2.48026363152708,1.7596524
"Cell_22432",1.50182009068335,0.3443508
"Cell_22465",2.54829004451081,1.154582
"Cell_22433",0,0.07743756
"Cell_22464",0,0.22624962
"Cell_22544",3.23618306064556,1.8659286
"Cell_22502",3.08653514827861,1.7000697
"Cell_22483",0,1.85219
"Cell_22482",3.5406976051722,0.61941874
"Cell_22503",1.2767413106645,1.3297207
"Cell_22484",3.38338375487712,1.6558167
"Cell_22499",2.21216913682262,1.622303
"Cell_22501",0,1.7659785
"Cell_22543",0.943881066496247,1.0282265
"Cell_22500",2.11466849278668,0.17143106
"Cell_22566",2.19671508933027,2.1040876
"Cell_22545",2.03689700926663,1.7337458
"Cell_22565",0,2.2389476
"Cell_22581",1.80077140291984,1.603053
"Cell_22582",2.82468910442459,2.417977
"Cell_22525",2.30033149995816,0.13840921
"Cell_22603",2.98624449646039,1.8305225
"Cell_22604",2.85530961608228,2.1585536
"Cell_22605",1.66261960707663,1.368152
"Cell_22625",1.80660397850632,1.6757821
"Cell_22583",0,0.2507833
"Cell_22602",2.7814539681696,2.0511081
"Cell_22624",2.65718297275506,1.7543153
"Cell_22655",3.36916192086544,2.0758953
"Cell_22643",0,1.6272665
"Cell_22564",0,0.2003936
"Cell_22644",2.98074347106041,1.929108
"Cell_22677",3.1925432699733,2.244578
"Cell_22712",2.8238865314882,2.156652
"Cell_22711",1.91275697599363,0.95190775
"Cell_22737",2.76240322150559,1.4936423
"Cell_22710",1.22179169776883,1.7662989
"Cell_22734",2.15184723790599,1.8416407
"Cell_22735",2.9241919205048,2.2819455
"Cell_22736",3.32944280566739,2.0638027
"Cell_22709",2.85405063187416,1.8322926
"Cell_22678",0.999474380559025,0.13268057
"Cell_22754",1.53909664336206,1.9954494
"Cell_22771",0,0.12189493
"Cell_22770",3.20559516565509,2.495939
"Cell_22794",2.95299507747803,1.692853
"Cell_22793",3.6969232167739,2.4640777
"Cell_22813",3.4816245712192,1.5807344
"Cell_22812",3.41298471380447,2.0215483
"Cell_22795",1.43695760592391,0.85964435
"Cell_22814",0.991349469814955,1.4440303
"Cell_22832",1.23697338286909,0.63239235
"Cell_22831",3.1188088138623,2.0221183
"Cell_22848",0,1.8578215
"Cell_22867",2.73681531150511,2.230234
