"","gt","pred"
"Cell_30658",3.66514628958956,0.699669
"Cell_30686",3.66277117461692,1.7244104
"Cell_30684",2.61528847907058,1.494321
"Cell_30708",3.19784298308082,1.3054392
"Cell_30738",3.318034772999,2.607772
"Cell_30736",3.42764987943983,2.2416208
"Cell_30709",1.56698786392275,0.5716846
"Cell_30707",3.63807216707162,0.12765999
"Cell_30796",3.18576479622688,2.355193
"Cell_30737",3.3010172737697,1.3634788
"Cell_30797",2.27667318087898,1.7180958
"Cell_30765",2.60246267246714,2.0749757
"Cell_30794",3.91168267901824,2.2069876
"Cell_30811",2.78695961138075,1.9547669
"Cell_30838",2.52224215950413,2.0219991
"Cell_30795",2.88315213674449,2.541887
"Cell_30766",2.97294505572744,2.1558962
"Cell_30812",3.82237952790304,1.3227543
"Cell_30837",3.61442878554092,2.6222224
"Cell_30839",2.14024459712243,1.4100593
"Cell_30859",3.92440473476571,2.2479572
"Cell_30858",2.85998795393383,1.6738573
"Cell_30881",3.18937504216357,2.0425413
"Cell_30900",2.44392658955598,0.12442517
"Cell_30919",3.25989179421469,1.4021673
"Cell_30918",2.82917147182371,2.2822511
"Cell_30880",3.81062162233279,2.633787
"Cell_30962",2.03177726319478,0.2931374
"Cell_30939",2.94085741286439,1.9979824
"Cell_30940",3.75608431039795,0.40103236
"Cell_30917",3.86647291644715,0.40328842
"Cell_30990",2.90953687418911,1.2363222
"Cell_30988",3.31143066690313,2.3428936
"Cell_31016",2.7721585441129,0.5495657
"Cell_31014",3.45037432774741,1.9474844
"Cell_31015",3.58730917862325,2.4583657
"Cell_31056",1.59305644965443,0.6287443
"Cell_31053",2.93010873657655,1.621322
"Cell_31012",2.60617746890405,0.54805106
"Cell_31055",3.02386607896118,1.4892151
"Cell_31105",3.69142485783428,1.8469788
"Cell_31054",3.13889878110578,0.9543344
"Cell_31077",3.48686039673396,1.7902542
"Cell_31103",3.95372403525324,1.7698954
"Cell_31036",3.07693291027767,2.3037164
"Cell_31104",3.02924435635363,2.7404044
"Cell_31108",3.22704292675028,1.4179219
"Cell_31076",2.91167687564418,2.1216471
"Cell_31134",3.70756620904227,2.2418897
"Cell_31106",2.46395055366117,2.075524
"Cell_31133",3.634066160764,2.2991185
"Cell_31107",2.88208853558089,1.1151708
"Cell_31159",2.50805459462784,1.3651367
"Cell_31210",3.19784298308082,1.8671728
"Cell_31132",2.79110738542691,2.0297296
"Cell_31158",3.04221037006919,2.3452423
"Cell_31157",3.58399871874742,2.1766727
"Cell_31156",1.43519326722986,0.85125965
"Cell_31184",2.69279061132745,1.7766145
"Cell_31183",2.4165538510874,1.322459
"Cell_31209",3.34482685976452,2.4896123
"Cell_31135",3.51961213190332,1.0935618
"Cell_31207",2.82917147182371,0.8267192
"Cell_31208",3.1590415827476,1.0335032
"Cell_31229",3.73537109623077,1.3336242
"Cell_31251",2.9939916281352,2.4596288
"Cell_31272",2.81982026145456,2.4725277
"Cell_31271",2.30621591496108,0.17164886
"Cell_31250",2.53953319034767,0.9723358
"Cell_31311",3.25499981292766,2.5242333
"Cell_31329",3.08128752123538,1.5163258
"Cell_31288",3.1925432699733,1.6990633
"Cell_31285",2.16656101921724,1.4326333
"Cell_31286",3.45252938534532,0.2801594
"Cell_31361",1.88723666537624,1.1353887
"Cell_31328",0,0.8062176
"Cell_31287",0,0.8245352
"Cell_31327",2.31585587527191,1.1135806
"Cell_31360",2.71491864350715,1.9071144
"Cell_31385",2.0897980447572,0.22183664
"Cell_31408",3.51439758355771,2.2527633
"Cell_31439",1.3433172621203,0.19636238
"Cell_31438",3.318034772999,2.1863263
"Cell_31437",3.84453808686718,2.3309622
"Cell_31420",3.46511761934087,0.9056865
"Cell_31499",3.12059568190132,1.9025673
"Cell_31524",3.85289957740358,2.1290076
"Cell_31525",2.32576092455079,2.3885872
"Cell_31497",2.80818445081051,2.219457
"Cell_31526",0,0.29699284
"Cell_31523",3.6931140563189,1.858771
"Cell_31551",3.45847580444295,0.7517654
"Cell_31522",3.02666893518039,1.6670258
"Cell_31581",3.50522652425272,2.1137216
"Cell_31552",3.1965157806657,1.7467874
"Cell_31550",2.50524078840195,0.21594904
"Cell_31582",3.18822510550902,1.9207429
"Cell_31579",3.36762627178076,0.5387543
"Cell_31640",3.45475584543367,1.7799307
"Cell_31598",2.735762336568,0.95370024
"Cell_31580",3.39221399875223,1.2949989
"Cell_31618",3.29183764271115,2.083144
"Cell_31597",2.79527117359601,0.3688944
"Cell_31641",1.09698094551053,0.3549041
"Cell_31619",3.59229175653805,2.7266576
"Cell_31638",3.69574991648258,1.3231462
"Cell_31699",2.99621496793527,1.702198
"Cell_31637",2.46800398525342,0.24529684
"Cell_31639",4.07208280879754,1.980188
"Cell_31700",3.74527035552022,2.3431365
"Cell_31679",3.57412088492419,2.3050888
"Cell_31721",2.95299507747803,2.1090512
"Cell_31698",2.22630071516279,1.2542057
"Cell_31761",1.62933873651233,0.25166562
"Cell_31782",2.40887019814945,1.633878
"Cell_31762",2.39260438690059,1.0242274
"Cell_31766",3.06122818015136,2.4208343
"Cell_31781",2.48520973438674,0.12229538
"Cell_31763",2.42274411712409,0.60860455
"Cell_31764",3.7891015328948,1.5368007
"Cell_31765",2.9692293112282,1.8177985
"Cell_31808",0,0.1253784
"Cell_31807",2.1785044689114,1.2901521
"Cell_31809",0,0.26270977
"Cell_31830",3.56562435302619,1.8608525
"Cell_31862",2.92927009375634,0.39981
"Cell_31891",3.04047294345848,1.6637925
"Cell_31864",3.81350268355507,0.5007686
"Cell_31865",1.53364807766066,2.7538745
"Cell_31892",2.23680143355947,2.0087037
"Cell_31861",3.765350679026,0.7573241
"Cell_31909",2.48556396059957,2.3685873
"Cell_31912",0,0.3460903
"Cell_31863",2.8606132478942,0.82352
"Cell_31910",2.48335209168786,2.2084312
"Cell_31913",0,0.1835878
"Cell_31911",2.62117123187307,0.41077724
"Cell_31963",3.52484922587844,1.9922684
"Cell_31914",1.23697338286909,0.16069669
"Cell_31935",2.47411506986061,0.3764529
"Cell_31908",3.34683581175276,2.4330235
"Cell_31936",3.36762627178076,2.0342681
"Cell_31934",3.6166429039578,2.5724313
"Cell_31961",2.91262932036956,2.0979373
"Cell_31962",2.55049104509421,2.0081475
"Cell_31988",3.67210404188014,1.6179396
"Cell_31989",2.77169198918848,2.3323658
"Cell_32006",3.60399738558025,1.9005388
"Cell_32031",2.91262932036956,1.2955307
"Cell_32005",2.93768521145074,0.33709842
"Cell_32004",3.38151906169191,0.48567453
"Cell_32030",2.85090950719865,0.6625191
"Cell_32044",2.41347320502785,2.0959783
"Cell_32074",1.58426163223573,0.2803643
"Cell_32073",3.35740004168317,0.8998994
"Cell_32075",2.28001714339399,0.14481834
"Cell_32072",3.48865683037092,0.949567
"Cell_32108",0,0.05314509
"Cell_32107",3.70842161714268,2.720619
"Cell_32127",3.65530412604476,2.2368581
"Cell_32124",2.95962152312254,2.7241852
"Cell_32106",2.83204491684807,2.290088
"Cell_32145",2.42624324597649,0.28348923
"Cell_32144",3.52860391105923,2.7244074
"Cell_32126",4.04019048690136,1.9826168
"Cell_32146",0,0.08147929
"Cell_32125",2.55049104509421,0.73710686
"Cell_32165",2.22156636192732,0.037776727
"Cell_32164",0,0.0889213
"Cell_32222",3.76848810290997,2.203829
"Cell_32187",2.76240322150559,1.7887182
"Cell_32185",0,0.5154945
"Cell_32186",3.00627488761906,1.9958575
"Cell_32205",3.16899043444456,1.969941
"Cell_32223",3.26708608250868,2.5562034
"Cell_32206",0,0.1815666
"Cell_32204",3.16899043444456,1.334431
"Cell_32247",2.28404549613699,2.077221
"Cell_32262",2.96116105860229,2.2406237
"Cell_32261",3.12648652409878,2.2205427
"Cell_32263",2.12141840179223,0.13947599
"Cell_32308",0,0.15781993
"Cell_32306",1.50182009068335,0.117982924
"Cell_32328",0,0.07362395
"Cell_32342",0,0.10597167
"Cell_32343",0,0.12792431
"Cell_32283",3.36303120212154,2.4052281
"Cell_32344",2.94722913189695,0.10921788
"Cell_32369",3.50067554651192,2.0244293
"Cell_32368",2.42819256410564,0.8610433
"Cell_32341",3.32044546351166,2.0665536
"Cell_32370",3.11469588692038,2.330281
"Cell_32389",3.22743206726847,1.7116534
"Cell_32390",3.25611617729152,1.9927237
"Cell_32431",2.38617276067345,2.15011
"Cell_32482",2.95042874366152,0.6396594
"Cell_32453",3.53857249079089,1.4494976
"Cell_32454",0,1.57638
"Cell_32455",3.3753244391499,1.6642469
"Cell_32480",3.45037432774741,1.8722302
"Cell_32481",3.07106388844989,2.5953815
"Cell_32499",3.39291484120293,2.4416935
"Cell_32517",0,0.13960682
"Cell_32540",2.15770437990941,0.11361136
"Cell_32452",2.51938871290241,0.7155273
"Cell_32590",4.18921820213546,1.4498253
"Cell_32567",1.5418368291424,0.91973084
"Cell_32568",3.08653514827861,1.8634933
"Cell_32569",3.35571589231147,1.9761686
"Cell_32591",3.20851564028394,2.356432
"Cell_32589",3.17366275714021,2.3692558
"Cell_32617",3.16899043444456,2.111881
"Cell_32620",3.64829850088939,1.933227
"Cell_32636",3.29183764271115,0.90927976
"Cell_32619",3.11583688466692,1.4644907
"Cell_32621",0.606731709407019,0.3700552
"Cell_32618",3.64126577618435,1.8971642
"Cell_32674",0,0.41325155
"Cell_32635",2.22156636192732,0.8608948
"Cell_32649",3.32867883208064,1.9451704
"Cell_32650",3.05796847072319,2.3113918
"Cell_32647",2.23744163987415,1.4807733
"Cell_32676",3.01642571253984,2.47449
"Cell_32675",3.80030442177485,1.3112627
"Cell_32677",3.59608001156516,1.9631046
"Cell_32678",2.43210274398879,0.968382
"Cell_32693",3.6589804930987,2.1178923
"Cell_32694",1.59305644965443,0.36810437
"Cell_32745",0,0.6131196
"Cell_32744",3.01642571253984,0.6542059
"Cell_32764",1.60645202689912,1.1541003
"Cell_32765",0,0.7548525
"Cell_32818",2.32108701183734,2.396751
"Cell_32786",3.318034772999,0.73382103
"Cell_32787",3.19572018815461,2.1198947
"Cell_32816",1.19734635721158,0.9277725
"Cell_32831",3.75898398508768,2.0141764
"Cell_32817",3.47150515473957,2.1575925
"Cell_32844",2.98566075314788,1.7899363
"Cell_32845",2.455892669583,2.0743103
"Cell_32846",3.87181318410858,2.0111318
"Cell_32861",3.33651828440157,2.6391556
"Cell_32863",0,0.14293432
"Cell_32862",2.65265645702563,2.2423627
"Cell_32880",4.05324419289965,1.1910204
"Cell_32859",3.1925432699733,1.3702832
"Cell_32904",0,0.4560692
"Cell_32882",1.90611962154421,1.9238663
"Cell_32860",2.79830950460558,2.3222644
"Cell_32881",3.28958695591902,2.5085392
"Cell_32864",1.27948952349769,0.25953457
"Cell_32905",1.70769656995698,0.26390392
"Cell_32884",0,0.11070323
"Cell_32903",3.65530412604476,1.8808022
"Cell_32937",2.36948817416983,1.6587801
"Cell_32939",0,0.13521671
"Cell_32960",2.30326918276471,0.96917385
"Cell_32998",2.43681540236836,2.0503535
"Cell_32979",3.32761009830381,1.7418127
"Cell_32978",2.01910745499664,1.1046808
"Cell_32977",2.97636205050854,2.4114926
"Cell_32997",3.40029866804407,0.51315135
"Cell_32999",2.67690822587564,0.15015443
"Cell_33046",3.28409092782312,2.2429886
"Cell_33045",3.85718167756739,1.5558258
"Cell_33067",3.54263275980453,2.6159675
"Cell_33084",3.30129656567951,1.8113095
"Cell_33088",0,0.18304655
"Cell_33085",3.43319597672834,2.2591784
"Cell_33087",0,0.2447346
"Cell_33068",0,0.2634655
"Cell_33104",1.89953461169327,2.0739295
"Cell_33086",1.40758674530763,0.43454418
"Cell_33102",3.06327026744439,1.4628481
"Cell_33103",3.40409034829073,2.4769504
"Cell_33130",0,0.24856631
"Cell_33131",0,0.34911233
"Cell_33154",3.52484922587844,0.93415815
"Cell_33171",2.76240322150559,1.1411794
"Cell_33129",0,1.5938553
"Cell_33175",3.06859695971228,2.043306
"Cell_33128",2.64504052026795,1.6483421
"Cell_33173",2.91417879696921,2.6149414
"Cell_33105",0.545885104502333,0.2934231
"Cell_33153",2.20022481845167,1.4413569
"Cell_33176",0,0.043017536
"Cell_33172",3.56649307043352,1.8168831
"Cell_33211",3.19687759426229,2.337359
"Cell_33210",0,0.77885056
"Cell_33212",0,0.22207074
"Cell_33231",2.85237424080934,1.5180132
"Cell_33213",2.38169561748943,1.9010919
"Cell_33230",2.36642949035048,2.2332792
"Cell_33250",1.53364807766066,2.0157468
"Cell_33229",2.16300807914393,1.9681939
"Cell_33266",2.60246267246714,2.2493343
"Cell_33232",0,0.3794997
"Cell_33249",2.58636558484008,1.6087087
"Cell_33268",0,0.72638875
"Cell_33265",2.97308722200128,1.9332428
"Cell_33317",3.27712576747831,1.2056172
"Cell_33320",3.8437176116314,2.2466357
"Cell_33361",2.83827149610151,2.2175255
"Cell_33318",2.02415334918039,2.3232875
"Cell_33340",3.16566460462015,1.95628
"Cell_33319",3.13227874840936,2.1780713
"Cell_33362",2.99076553196792,2.1758552
"Cell_33321",0,1.5454347
"Cell_33385",2.66523962608817,2.5161078
"Cell_33363",2.64311074451189,2.0355484
"Cell_33384",0,0.8162634
"Cell_33404",1.00276325296378,0.43907616
"Cell_33403",2.21216913682262,0.49448404
"Cell_33406",2.64988060519954,2.559361
"Cell_33405",0,0.28988597
"Cell_33435",3.11371879373659,2.1825795
"Cell_33449",2.77721881171087,1.4327556
"Cell_33339",3.11583688466692,0.93086684
"Cell_33450",3.24113451976373,2.2965157
"Cell_33466",0,0.08747855
"Cell_33451",3.84286839889147,2.3754177
"Cell_33522",3.36303120212154,2.32767
"Cell_33464",3.38314036829456,1.3175856
"Cell_33416",2.70260601781425,2.1340063
"Cell_33496",2.78695961138075,1.4788021
"Cell_33465",3.24586981234125,1.9193153
"Cell_33539",3.73746435439148,2.7255979
"Cell_33475",2.9727899858858,1.6882685
"Cell_33497",2.83860384442944,2.5467117
"Cell_33519",3.05796847072319,1.5432411
"Cell_33538",2.25033828791363,2.314937
"Cell_33521",2.57666215967569,1.2808025
"Cell_33520",2.79527117359601,1.6041396
"Cell_33542",2.39972821328737,2.2239978
"Cell_33540",3.16899043444456,2.2905946
"Cell_33543",2.68093651922633,2.3925138
"Cell_33541",0,0.0941842
"Cell_33579",3.15355132997047,1.7780437
"Cell_33568",0,0.13403629
"Cell_33566",1.91944737275672,0.34979615
"Cell_33567",0,0.06829945
"Cell_33600",2.74103763792148,0.4023594
"Cell_33601",0,0.34477952
"Cell_33602",3.2577927247455,1.9548683
"Cell_33598",2.12311379246404,0.33005866
"Cell_33603",2.01159297640718,2.2954865
"Cell_33604",2.37132800206598,2.2397377
"Cell_33597",3.47514959128998,1.5677589
"Cell_33599",3.51961213190332,2.6403103
"Cell_33639",1.91053866564922,2.7266996
"Cell_33623",0,0.012201848
"Cell_33625",0,0.18531689
"Cell_33622",2.80364723489068,2.0624914
"Cell_33624",0,0.36270186
"Cell_33657",2.90031120215831,0.99810505
"Cell_33638",2.24064924142096,1.0004467
"Cell_33656",3.40029866804407,0.71199447
"Cell_33696",1.97496840878058,2.6977446
"Cell_33677",0,0.07695418
"Cell_33697",3.32689814588487,0.2617819
"Cell_33699",3.37223918612167,1.9245541
"Cell_33746",3.5776167742107,2.4008057
"Cell_33698",1.90611962154421,0.40485808
"Cell_33695",2.91262932036956,2.0397313
"Cell_33740",3.5163161212907,1.8257904
"Cell_33741",2.27334095885465,1.5046575
"Cell_33745",3.20450187950526,1.6820685
"Cell_33744",2.1785044689114,1.8848339
"Cell_33747",3.01642571253984,1.6907567
"Cell_33719",3.38151906169191,1.9835776
"Cell_33776",3.03135590237108,2.0488732
"Cell_33739",2.95042874366152,2.501602
"Cell_33742",3.27044398317188,1.9027404
"Cell_33743",1.95605530447594,0.76894534
"Cell_33760",1.46399787814195,1.3591623
"Cell_33797",3.70756620904227,1.8536835
"Cell_33813",1.9821699268872,2.3827188
"Cell_33834",2.33163539870335,2.5769498
"Cell_33814",3.28879362399408,2.3210778
"Cell_33831",3.01190291722082,1.9901237
"Cell_33810",2.69955009610506,1.3907758
"Cell_33811",3.10109200167734,2.5394485
"Cell_33832",3.21658502223686,0.16063233
"Cell_33850",3.26851831739306,1.8569552
"Cell_33849",2.48026363152708,2.0589054
"Cell_33861",2.29266278921754,2.5943928
"Cell_33860",2.46192998177077,2.496929
"Cell_33926",2.90031120215831,2.0882816
"Cell_33907",2.7391163266932,0.8523858
"Cell_33906",2.52052912864127,1.6651453
"Cell_33905",3.22879508414025,2.0086217
"Cell_33927",3.25989179421469,2.4285564
"Cell_33928",3.26938447533256,2.060833
"Cell_33925",3.24824468099493,1.1424005
"Cell_33949",2.46071959639813,0.6878265
"Cell_33879",1.40086301840817,0.20937172
"Cell_33951",2.915109527197,2.1400392
"Cell_33989",2.98577191888144,2.3993905
"Cell_33991",2.65265645702563,2.125059
"Cell_33993",3.35629177959454,2.2236433
"Cell_33990",2.60866142379083,1.4750276
"Cell_34048",2.7516670859028,1.9479529
"Cell_33992",3.14176131106633,2.5795379
"Cell_34009",2.32529251048699,2.4697797
"Cell_34010",2.76060637601565,2.7725592
"Cell_34022",3.18754476006985,2.4504578
"Cell_34023",2.92508637800432,2.142304
"Cell_34011",0,0.1589143
"Cell_34024",3.07141055326609,2.1596558
"Cell_34047",1.24212327767496,0.99219894
"Cell_34062",3.56075979394362,1.911703
"Cell_34078",3.86927208149337,2.1649249
"Cell_34079",3.33882037653038,2.0921268
"Cell_33950",2.58829810216416,2.1254323
"Cell_34104",3.50403540939271,2.5269756
"Cell_34105",3.20851564028394,2.1126575
"Cell_34130",1.5295892230175,2.520446
"Cell_34103",1.34945986803893,0.306228
"Cell_34163",3.7207040170039,2.355289
"Cell_34174",3.17678817503868,2.3495476
"Cell_34176",2.40887019814945,1.9189986
"Cell_34175",3.80688613720873,2.1579664
"Cell_34198",2.79249353004252,2.4696243
"Cell_34177",2.9458606838786,1.8863827
"Cell_34220",3.09136680909445,2.2477496
"Cell_34263",2.66946777947641,1.9053644
"Cell_34264",2.73839672605368,2.5254617
"Cell_34246",3.24113451976373,1.5558008
"Cell_34285",3.37103408966495,2.2137163
"Cell_34284",2.61177476342774,0.55705595
"Cell_34286",1.48643890647897,0.20638838
"Cell_34326",2.63447062617178,2.2661507
"Cell_34262",3.35389409210188,0.5730929
"Cell_34305",2.65873852652717,2.6780152
"Cell_34327",3.76152675580108,2.1657894
"Cell_34328",3.18351409941749,2.0078328
"Cell_34304",2.80271334855605,1.9884757
"Cell_34366",3.95266514678024,1.857872
"Cell_34325",0,0.9849203
"Cell_34350",3.40029866804407,1.950182
"Cell_34391",3.49478478369307,2.2051618
"Cell_34389",3.62980744745333,2.485028
"Cell_34413",3.44156354901901,2.0255363
"Cell_34392",3.44072415915489,1.7239344
"Cell_34348",3.37865599625444,1.3048242
"Cell_34390",3.61913291436405,2.3691223
"Cell_34367",3.18914907157305,2.2767844
"Cell_34388",2.85433028075638,2.2755373
"Cell_34424",1.72861815838679,0.41575828
"Cell_34410",2.68189791189824,1.8071617
"Cell_34412",2.68741399534548,1.8475695
"Cell_34411",2.92352155142141,2.0629683
"Cell_34425",3.41937861148483,2.6190991
"Cell_34445",2.43210274398879,2.080716
"Cell_34427",1.59749425829867,2.0373409
"Cell_34443",2.8000495394043,1.7829255
"Cell_34426",3.27946731204556,2.2461498
"Cell_34409",2.74633914376597,0.28802106
"Cell_34423",3.78464837717134,0.391512
"Cell_34444",3.27185815216112,2.5883558
"Cell_34464",2.455892669583,2.3601599
"Cell_34480",2.7543410438482,2.1690073
"Cell_34494",3.53539177795883,1.655962
"Cell_34495",3.57412088492419,2.301955
"Cell_34516",2.31065308608178,2.0636466
"Cell_34496",2.48026363152708,2.6557314
"Cell_34517",0.989740929337445,1.9930807
"Cell_34493",1.88008686778666,0.70642036
"Cell_34555",3.9686420559865,2.1049058
"Cell_34538",2.63303753919349,0.4101834
"Cell_34539",0,0.5183248
"Cell_34540",3.52905525564899,2.2105951
"Cell_34576",3.06978407128859,2.239865
"Cell_34575",1.75012109124934,0.35707113
"Cell_34589",2.77324796088105,1.1963527
"Cell_34590",2.8109593530966,2.1716998
"Cell_34613",4.07174614806621,2.1225889
"Cell_34632",2.33619171326684,2.4502342
"Cell_34611",2.91884030647318,2.5620573
"Cell_34610",3.16124503131206,2.115805
"Cell_34612",3.36828416404456,2.6898735
"Cell_34653",2.63065343189315,1.6285025
"Cell_34652",2.61881413086383,1.490827
"Cell_34669",3.40547213310951,2.2979448
"Cell_34691",2.68576982880142,1.6972879
"Cell_34711",2.39745593167787,1.4810245
"Cell_34731",2.84518215740373,2.2339594
"Cell_34712",0,0.50572854
"Cell_34714",1.49665467553487,2.086887
"Cell_34709",3.24735353916784,1.9062998
"Cell_34713",3.27796953570027,2.3857787
"Cell_34710",2.88467335592197,2.2100205
"Cell_34730",3.66820675303385,1.9695905
"Cell_34729",2.67940011365646,2.357561
"Cell_34775",1.9821699268872,0.9272
"Cell_34776",3.51392464546608,2.5216694
"Cell_34826",2.774926146374,2.2932057
"Cell_34800",3.42580687355667,2.0526884
"Cell_34798",2.92822268221181,1.7214154
"Cell_34774",2.46800398525342,1.2514956
"Cell_34797",3.5972947372706,1.1993827
"Cell_34799",2.69955009610506,1.4042386
"Cell_34801",1.49408643724033,2.654022
"Cell_34827",3.71257545111529,2.424395
"Cell_34828",3.31562899845625,2.3435109
"Cell_34851",1.65295807900075,1.5776182
"Cell_34825",2.58864985838877,2.4118297
"Cell_34893",1.85484926367148,0.9416421
"Cell_34869",3.36532651430479,2.1920984
"Cell_34852",2.9219589343625,2.2076507
"Cell_34853",3.25221355724398,2.4984415
"Cell_34870",3.32182521521722,2.1014924
"Cell_34924",2.85003160960371,1.5258636
"Cell_34926",3.43632697596289,2.4669983
"Cell_34927",0.733066068899894,0.35974216
"Cell_34925",2.90031120215831,2.4541452
"Cell_34945",3.79616534008897,2.4914544
"Cell_34922",3.52484922587844,1.9317852
"Cell_34944",3.41171002824205,1.7977995
"Cell_34960",2.98074347106041,2.3927321
"Cell_34984",2.87807976037813,2.3792334
"Cell_35020",3.07318267164163,2.466655
"Cell_35019",1.86108633303544,1.5578359
"Cell_35039",2.25033828791363,2.2578926
"Cell_35061",1.53202171542715,2.0469687
"Cell_35038",2.08165905326547,2.4899676
"Cell_35062",2.61740243324617,1.9026998
"Cell_35063",3.28838835000858,2.4011428
"Cell_35103",3.61887371741751,2.5560486
"Cell_35075",2.915109527197,1.8127702
"Cell_35076",2.48026363152708,1.9359484
"Cell_35104",3.17158383431092,2.6305249
"Cell_35105",0,0.5311123
"Cell_35125",1.85484926367148,1.6547686
"Cell_35126",3.10710102328358,2.041167
"Cell_35037",2.53373679731243,1.9729773
"Cell_35145",2.23872336496118,1.7389637
"Cell_35146",3.51479790631414,2.4958363
"Cell_35168",2.98074347106041,2.382127
"Cell_35165",1.97496840878058,0.78653806
"Cell_35163",2.92927009375634,2.4914358
"Cell_35166",0,0.5070116
"Cell_35167",2.72009138593514,2.483213
"Cell_35164",3.18161307853419,2.6178782
"Cell_35201",2.40314651346307,2.292207
"Cell_35187",2.85405063187416,2.3484058
"Cell_35215",2.84010066849126,2.66198
"Cell_35203",2.24064924142096,1.8681301
"Cell_35202",1.00276325296378,1.078359
"Cell_35230",2.93136789213614,2.0994995
"Cell_35244",2.77324796088105,1.4798825
"Cell_35229",2.66946777947641,1.6431605
"Cell_35276",2.75361111963829,2.1919594
"Cell_35277",0,0.4893447
"Cell_35278",2.6547431874231,2.2585723
"Cell_35279",2.80364723489068,1.9351835
"Cell_35280",1.63869643400052,0.74070483
"Cell_35275",3.47928956887388,2.3975585
"Cell_35302",3.05193948995961,2.2283382
"Cell_35327",3.05093777280595,1.5999464
"Cell_35303",2.24548128346579,2.3057783
"Cell_35304",3.82015440818039,1.9038031
"Cell_35347",3.14590870614836,2.19906
"Cell_35328",2.80967012094501,2.3036835
"Cell_35325",1.52555375467542,0.6897557
"Cell_35326",3.29183764271115,1.9500948
"Cell_35346",3.06646328181036,2.1549444
"Cell_35345",2.79051386838111,1.3059213
"Cell_35366",2.89116213323704,2.4335084
"Cell_35405",2.78106178312563,2.202694
"Cell_35425",2.5840863619006,0.9598736
"Cell_35426",3.54630784441376,2.1987298
"Cell_35462",3.32098184197021,2.5506864
"Cell_35463",0,1.0523916
"Cell_35460",1.47887596208548,0.2954031
"Cell_35496",3.41937861148483,1.2943242
"Cell_35492",1.35566300475095,1.0490166
"Cell_35495",2.53085093011918,0.7097259
"Cell_35493",2.30033149995816,2.5191128
"Cell_35511",2.90768555636163,2.5607536
"Cell_35512",2.4960863935812,2.193558
"Cell_35528",3.72639280399031,2.8291116
"Cell_35549",3.40029866804407,2.5095127
"Cell_35548",2.94483545260889,2.180825
"Cell_35598",2.76240322150559,2.000208
"Cell_35563",2.0897980447572,1.5939524
"Cell_35547",2.77721881171087,1.9709939
"Cell_35494",1.87752800155825,1.9269351
"Cell_35580",3.39159436610349,2.747757
"Cell_35581",2.76240322150559,2.0215414
"Cell_35579",2.93578623431806,2.4202802
"Cell_35634",3.61216055484074,2.273458
"Cell_35654",3.30923749402738,2.252754
"Cell_35597",2.82917147182371,0.82523674
"Cell_35664",2.54829004451081,2.095382
"Cell_35665",1.68733095124711,2.012888
"Cell_35685",3.50231697932357,2.1956031
"Cell_35699",3.03441290660067,2.3023338
"Cell_35724",0.87898652373279,2.5893235
"Cell_35777",3.65501397200029,2.7109482
"Cell_35743",2.02415334918039,2.3712432
"Cell_35744",2.50524078840195,1.6151885
"Cell_35757",3.12079439502867,1.9315999
"Cell_35745",0,0.31981412
"Cell_35778",0,0.58030707
"Cell_35798",1.42470477063941,1.4687814
"Cell_35776",3.02461282597492,1.41182
"Cell_35797",2.16656101921724,0.8223712
"Cell_35831",3.9686420559865,1.1734521
"Cell_35848",3.01642571253984,2.234863
"Cell_35833",0,0.49669495
"Cell_35865",2.12821911842953,2.3633325
"Cell_35867",3.00123365650451,2.3475015
"Cell_35830",3.38618628278428,2.2383442
"Cell_35899",2.55049104509421,1.46009
"Cell_35913",2.227884178908,0.68214935
"Cell_35931",3.47562939530322,2.5637643
"Cell_35914",0,0.30479804
"Cell_35932",1.70769656995698,0.8389022
"Cell_35930",0,0.011783212
"Cell_35996",3.12079439502867,2.0073545
"Cell_35972",3.51068661031039,2.0208538
"Cell_35971",1.93299015182092,0.21839266
"Cell_36010",1.06233966246895,2.391753
"Cell_36011",2.5179649942416,2.567808
"Cell_36009",3.03323615557138,2.5567644
"Cell_36028",3.11583688466692,2.3267992
"Cell_36040",2.6547431874231,1.8230689
"Cell_36039",1.61097253904896,2.1621127
"Cell_36027",1.53773053869155,1.3078038
"Cell_36055",0,0.39774093
"Cell_36057",2.1489326980197,0.33291474
"Cell_36094",2.21887175908115,2.1305988
"Cell_36095",3.30224665420758,2.5236115
"Cell_36056",3.2479205507408,2.6171474
"Cell_36124",3.35649752141198,2.3193681
"Cell_36155",3.21173666996641,0.86132777
"Cell_36193",2.80196681993517,1.651035
"Cell_36171",0,0.07672139
"Cell_36194",2.78972302014915,1.9966992
"Cell_36173",2.92586962162025,2.3338463
"Cell_36213",2.64745776204996,2.160052
"Cell_36172",0,0.030478546
"Cell_36212",0,0.5817219
"Cell_36270",1.68232359290162,1.9396223
"Cell_36211",0,0.14491323
"Cell_36249",2.53663087042263,2.6592062
"Cell_36247",0,0
"Cell_36248",2.8641633488237,1.8450588
"Cell_36290",0,0.11689074
"Cell_36291",3.12124614404574,1.8289206
"Cell_36310",0,0.846301
"Cell_36331",0,0.10024456
"Cell_36332",3.23494847407734,0.30050758
"Cell_36333",3.49702086405758,2.011285
"Cell_36346",2.51200712139158,2.6085603
"Cell_36347",0,1.5580221
"Cell_36348",2.94722913189695,1.7661825
"Cell_36345",0,0.06095573
"Cell_36344",0,0.16165769
