"","gt","pred"
"Cell_1915",0,0.25994712
"Cell_1936",2.80364723489068,1.7831382
"Cell_1937",3.67210404188014,2.3607495
"Cell_1978",2.92508637800432,1.6726618
"Cell_1958",4.57983723363117,1.7980407
"Cell_1959",4.14196605878568,1.0404822
"Cell_1934",0,1.4609799
"Cell_1960",1.77223243207648,0.6035293
"Cell_1977",4.22720273234241,0.83295584
"Cell_1976",3.59062863789855,1.0559447
"Cell_1957",4.3722395073123,0.39974496
"Cell_1979",0,0.6636356
"Cell_2014",2.2310591719573,2.656614
"Cell_2012",3.99463074421961,1.8998291
"Cell_2035",1.34945986803893,1.6385624
"Cell_2034",4.34228352152087,1.8173563
"Cell_1895",2.50524078840195,1.8090099
"Cell_2057",0,2.211724
"Cell_2033",4.29291590914383,2.3210046
"Cell_2054",3.53539177795883,1.7886397
"Cell_2056",3.12328122244626,1.7958453
"Cell_2074",0.949739791391458,0.7621669
"Cell_2073",2.50524078840195,0.8948533
"Cell_2105",4.32573006571179,0.47522423
"Cell_2072",4.14384204805578,2.190106
"Cell_2101",4.21018298915447,1.1536192
"Cell_2102",3.45847580444295,2.2449648
"Cell_2104",3.58399871874742,0.9103141
"Cell_2103",3.67210404188014,1.4897971
"Cell_2150",0,2.048596
"Cell_2149",2.74633914376597,2.1142619
"Cell_2178",3.20450187950526,1.0376288
"Cell_2175",4.33885051291457,1.1640667
"Cell_2176",3.99135295472645,1.1680006
"Cell_2174",4.58782778683008,1.9183877
"Cell_2148",3.8475211351032,0.74788636
"Cell_2202",0,0.1952833
"Cell_2055",3.45450825712302,1.2091395
"Cell_2180",2.13163873296182,0.2669278
"Cell_2227",0,0.15743487
"Cell_2177",4.9321891924336,0.9718947
"Cell_2226",3.46390728528525,1.1686004
"Cell_2225",4.29668259924958,1.6046866
"Cell_2243",3.66602964286173,2.1118271
"Cell_2244",4.18625078282484,1.4187483
"Cell_2263",3.7891015328948,2.630362
"Cell_2281",4.35032910973316,1.7148999
"Cell_2282",1.81839795926117,1.4888414
"Cell_2302",3.89980384996585,0.696757
"Cell_2284",0,0.1433467
"Cell_2328",3.72392087815512,1.5897058
"Cell_2304",0,0.29585457
"Cell_2285",1.14703578961598,1.625719
"Cell_2330",0,0.103794195
"Cell_2353",3.40599071502363,1.5473665
"Cell_2329",3.72392087815512,1.728692
"Cell_2327",2.95042874366152,1.6721945
"Cell_2381",0,0.26422995
"Cell_2352",4.10753399974445,1.326811
"Cell_2412",4.32771817292849,0.9159655
"Cell_2380",4.35707178408926,2.3465672
"Cell_2411",3.57084597373089,2.0369127
"Cell_2414",0,0.18537094
"Cell_2475",3.78464837717134,1.7774897
"Cell_2438",0,0.44317445
"Cell_2437",3.96265378118366,1.1856141
"Cell_2439",3.22471081129985,2.7335012
"Cell_2491",3.58399871874742,2.0194397
"Cell_2495",3.20450187950526,2.7468727
"Cell_2476",2.76240322150559,0.5887073
"Cell_2541",3.69644642920053,1.7188761
"Cell_2522",3.63807216707162,1.8865703
"Cell_2494",2.2601280735994,1.8164719
"Cell_2492",4.57753290820507,1.4150122
"Cell_2521",3.44858139597631,1.5493144
"Cell_2563",3.69463631192046,1.521468
"Cell_2543",3.5972947372706,2.3997552
"Cell_2540",4.06896007282606,1.1689615
"Cell_2566",3.76662793467738,2.0399349
"Cell_2565",4.19165116740503,0.924156
"Cell_2542",3.80594376767959,0.84706753
"Cell_2584",4.50298858354353,2.37216
"Cell_2564",4.07827065466759,1.5429012
"Cell_2654",2.07359371101168,2.0975919
"Cell_2600",4.00286234654597,0.7063889
"Cell_2603",0,0.10561378
"Cell_2630",4.23456588386719,1.5757734
"Cell_2651",4.19627358818317,1.3309647
"Cell_2652",4.17780979677052,0.67711306
"Cell_2629",3.83221729054222,1.5494868
"Cell_2707",0,1.8184245
"Cell_2653",4.04597567997208,0.822452
"Cell_2602",0,0.4030591
"Cell_2682",4.00517676535261,1.4721819
"Cell_2683",4.04996824697292,1.4549056
"Cell_2684",4.25639140798681,1.1930547
"Cell_2708",2.34230042720263,1.2385292
"Cell_2709",2.62590152955848,1.4455962
"Cell_2729",4.35437054247749,1.6752332
"Cell_2730",3.6152507053061,1.7592415
"Cell_2728",4.0864732808653,1.4772947
"Cell_2733",2.8120886918043,2.2595232
"Cell_2731",4.16731741327193,0.54027313
"Cell_2756",4.27202146708517,1.6001968
"Cell_2755",3.57005337925789,1.6378268
"Cell_2732",3.03700608463623,1.7007601
"Cell_2773",4.13315873396656,0.84459746
"Cell_2774",3.99463074421961,1.2159289
"Cell_2775",4.06202129472567,0.95450515
"Cell_2798",3.87784820280843,1.5707601
"Cell_2799",3.9204587704401,1.5382838
"Cell_2776",0,0.4475082
"Cell_2830",3.99135295472645,1.2478784
"Cell_2857",2.53085093011918,1.0627413
"Cell_2800",0,0.2395174
"Cell_2777",2.04982850634318,2.5070884
"Cell_2858",1.6019593593363,1.2352911
"Cell_2829",4.46848132976948,0.97939914
"Cell_2877",3.60360209373679,0.9180358
"Cell_2913",4.20312239864586,1.6572512
"Cell_2936",3.91260361232111,1.4761413
"Cell_2937",4.13599322918018,1.0011848
"Cell_2963",4.15694563873218,1.0698225
"Cell_2912",4.44025719561237,2.1923335
"Cell_2964",4.21128140419843,0.8438703
"Cell_2941",0,0.2589387
"Cell_2940",0,0.21073972
"Cell_2987",4.62285305708202,1.5713284
"Cell_3007",4.1042289948651,1.284038
"Cell_3085",3.0886033513531,2.0446682
"Cell_3038",1.10500304146804,2.1653306
"Cell_3035",4.38001002654383,0.9470765
"Cell_3036",4.08408646142503,1.323346
"Cell_3039",1.89953461169327,1.9192076
"Cell_3053",3.91260361232111,1.632789
"Cell_3086",2.91262932036956,1.7763243
"Cell_3034",4.35216457679735,1.4368411
"Cell_3084",3.48865683037092,1.7173847
"Cell_3055",3.32528166638683,1.4269098
"Cell_3054",4.32331333306702,1.0311332
"Cell_3087",3.39400586033573,1.9640015
"Cell_3103",2.65962845197281,1.3956323
"Cell_3104",3.2577927247455,2.281554
"Cell_3134",4.79375356370919,0.6468857
"Cell_3135",3.27712576747831,1.4329365
"Cell_3137",2.82917147182371,1.670839
"Cell_3106",0,0.17631708
"Cell_3107",0,2.162683
"Cell_3133",4.07593665742963,0.87985307
"Cell_3159",3.73454970967531,1.1446785
"Cell_3204",3.8292822719526,1.048816
"Cell_3183",4.28577410600341,1.6802769
"Cell_3232",4.28635029818907,0.8591661
"Cell_3205",4.43901119108573,1.7383235
"Cell_3206",1.70769656995698,3.0911653
"Cell_3233",3.1925432699733,0.9838452
"Cell_3259",0,0.41837135
"Cell_3136",4.03916016784929,1.2792751
"Cell_3258",3.4852658094343,1.753095
"Cell_3283",3.94633032656173,1.1343777
"Cell_3284",3.85395323318352,2.0466077
"Cell_3304",3.17678817503868,0.9754155
"Cell_3257",4.52255625591043,0.94488734
"Cell_3305",4.33030724572936,0.50535005
"Cell_3285",0,0.2784501
"Cell_3328",4.05324419289965,1.5083512
"Cell_3306",3.1925432699733,1.4053605
"Cell_3329",2.92687746398174,1.4885663
"Cell_3330",0,0.8579607
"Cell_3354",3.60505906404548,1.5583098
"Cell_3331",0,2.4820888
"Cell_3370",4.40702276784367,1.657498
"Cell_3371",3.85395323318352,1.9379069
"Cell_3397",4.05665035777976,0.8629304
"Cell_3399",3.94721529725276,1.4544922
"Cell_3398",4.23456588386719,1.0840725
"Cell_3400",3.95187156047529,1.7038746
"Cell_3420",2.02288913765305,1.7702255
"Cell_3449",3.49632164412803,0.4163385
"Cell_3469",3.36303120212154,1.1490339
"Cell_3470",1.6019593593363,1.1304845
"Cell_3468",4.09709720171824,2.1134818
"Cell_3421",0,0.44986135
"Cell_3492",0,0.23458803
"Cell_3489",3.5578336609314,1.1822722
"Cell_3493",0,0.15156034
"Cell_3490",3.24735353916784,1.3990663
"Cell_3518",0,0.19957499
"Cell_3545",3.42903399795302,1.2098182
"Cell_3547",3.14590870614836,0.43974873
"Cell_3546",4.15116363980397,1.1015793
"Cell_3575",3.33403704728453,1.3202224
"Cell_3573",3.98156997164663,1.5449426
"Cell_3574",2.68440164541131,1.9966277
"Cell_3600",3.65197147864996,0.8833913
"Cell_3647",4.0169354028554,1.8652525
"Cell_3601",3.95584446908445,1.1164331
"Cell_3621",2.70720650509042,0.22892039
"Cell_3648",4.25656797058871,1.5924104
"Cell_3649",4.38523729562597,1.5716912
"Cell_3651",0,0.1792963
"Cell_3650",3.89703838964999,1.5045408
"Cell_3652",0,0.27649876
"Cell_3673",3.92730628896968,1.7395964
"Cell_3706",0,0.13990109
"Cell_3674",0,0.28784797
"Cell_3704",3.88932721077636,0.9836527
"Cell_3762",3.75115721219826,1.3097304
"Cell_3726",3.67846352961755,1.3001351
"Cell_3705",3.8292822719526,1.372173
"Cell_3602",3.9204587704401,1.8160714
"Cell_3763",3.67652455956058,2.2394972
"Cell_3764",0,0.22869925
"Cell_3786",4.10228002803438,0.75872827
"Cell_3806",3.45847580444295,0.94938606
"Cell_3807",3.24943392875055,0.56851023
"Cell_3831",4.13967688747155,1.3182048
"Cell_3857",4.4773413457886,0.97554934
"Cell_3858",4.12075713858546,1.0075815
"Cell_3883",4.03884768360247,1.4191529
"Cell_3885",2.36398943971639,1.8880205
"Cell_3882",4.0169354028554,0.7807504
"Cell_3884",2.33163539870335,1.8029871
"Cell_3908",3.95372403525324,0.2981083
"Cell_3805",3.15970217503957,0.7817134
"Cell_3930",3.58399871874742,1.8506354
"Cell_3928",4.2815564708518,1.6934122
"Cell_3859",0,0.21665144
"Cell_3977",4.77937471704188,0.8667855
"Cell_3976",2.6547431874231,0.8922696
"Cell_3929",4.15326318573492,0.72419345
"Cell_3978",3.12328122244626,0.6056079
"Cell_4002",0,0.8293819
"Cell_3979",1.69744578814851,0.34629673
"Cell_3980",0,0.17603314
"Cell_4001",4.12829168888056,1.2406067
"Cell_4029",4.13967688747155,0.24663141
"Cell_4030",3.4988874316409,1.2133349
"Cell_4026",3.28879362399408,0.7240855
"Cell_4028",0,0.6198768
"Cell_4048",4.24382898854313,1.0642663
"Cell_4027",0,0.2516752
"Cell_4049",0,0.31480178
"Cell_4068",3.3516207714434,0.87226456
"Cell_4116",3.44366459697319,1.0712065
"Cell_4067",4.61341547238127,1.1075943
"Cell_4119",0,0.21840492
"Cell_4146",3.6149029027135,1.865111
"Cell_4118",3.39087186832394,1.0659492
"Cell_4147",2.33695319410028,1.6873156
"Cell_4180",3.74527035552022,1.2532386
"Cell_4025",3.34801914189391,0.9206236
"Cell_4179",3.97994676912351,1.7293032
"Cell_4228",4.83187548898446,1.2625984
"Cell_4253",4.12471718913143,1.6476043
"Cell_4148",2.41347320502785,0.56203634
"Cell_4203",3.91318380390741,0.8017436
"Cell_4230",0,0.25244805
"Cell_4250",2.13163873296182,0.66023344
"Cell_4251",4.0268178071552,1.4645646
"Cell_4310",0,0.5640924
"Cell_4252",3.80030442177485,1.8347708
"Cell_4254",0,0.16003478
"Cell_4279",3.56215566687968,0.21635385
"Cell_4307",2.8641633488237,1.2023104
"Cell_4309",3.81248247239306,1.0168457
"Cell_4278",3.43632697596289,0.76052994
"Cell_4312",3.75729168691471,1.9202719
"Cell_4308",2.1259465275782,0.75196236
"Cell_4311",4.4922416025741,0.6054054
"Cell_4338",1.15363274339617,0.3315586
"Cell_4336",2.03433339821107,0.68438816
"Cell_4363",2.94722913189695,1.2448484
"Cell_4362",3.89858630039139,1.3853867
"Cell_4337",3.40980054606887,0.8756537
"Cell_4361",3.10109200167734,0.7085234
"Cell_4364",0,0.35716256
"Cell_4398",4.81094773634754,1.8772774
"Cell_4359",3.36828416404456,0.5677196
"Cell_4360",0,0.6140096
"Cell_4396",0,0.51814413
"Cell_4365",0,0.18812041
"Cell_4447",4.86713439663635,1.4507098
"Cell_4420",3.86496395389198,1.583378
"Cell_4421",4.26067097246505,1.0091724
"Cell_4422",4.19816154324118,1.7895602
"Cell_4397",4.42647856821447,1.8940037
"Cell_4448",3.55137930155098,2.3249269
"Cell_4443",3.17678817503868,0.5835905
"Cell_4444",3.27469161926939,0.98384523
"Cell_4445",3.46220731079497,2.0999992
"Cell_4446",1.19734635721158,0.5642888
"Cell_4464",2.77324796088105,0.9020387
"Cell_4495",4.10137152160676,1.2773694
"Cell_4513",0,0.34795627
"Cell_4545",3.80030442177485,1.069739
"Cell_4575",1.38762091978184,0.8395961
"Cell_4652",4.87609529420375,1.3735325
"Cell_4578",4.58914029694023,0.5057775
"Cell_4579",0,0.21253808
"Cell_4576",3.2577927247455,0.7697851
"Cell_4610",1.53364807766066,0.7763309
"Cell_4580",0,0.19900258
"Cell_4609",3.81194269724504,0.93123084
"Cell_4631",1.91409078939922,0.4409369
"Cell_4512",3.13292413818263,0.9738335
"Cell_4577",3.49101005537599,1.4197972
"Cell_4632",1.01614707898952,2.5414026
"Cell_4611",0,0.3640151
"Cell_4653",3.45847580444295,2.2846954
"Cell_4648",1.46399787814195,0.41060802
"Cell_4649",2.1991705031227,0.9290622
"Cell_4650",3.43127326642697,0.5676312
"Cell_4630",3.07932588290422,1.1411556
"Cell_4651",2.48852070741515,1.5076454
"Cell_4677",4.188566233606,2.0389636
"Cell_4730",2.31643570794618,0.47767997
"Cell_4706",3.79124814265628,2.121608
"Cell_4729",3.84032420401321,0.90687877
"Cell_4707",0,0.34319457
"Cell_4771",3.35571589231147,1.374668
"Cell_4802",3.18463890044337,1.0415357
"Cell_4805",4.27202146708517,1.2407321
"Cell_4803",3.74886456461954,1.1174533
"Cell_4801",1.36825472137434,0.6116896
"Cell_4804",3.01642571253984,1.2265486
"Cell_4828",4.30237306908995,0.82377046
"Cell_4856",3.78524691548626,2.1058652
"Cell_4857",2.29351183164285,0.8287532
"Cell_4829",4.47936331593149,0.8612863
"Cell_4858",2.7543410438482,2.4910116
"Cell_4827",3.49632164412803,0.98547566
"Cell_4855",4.27202146708517,0.6865553
"Cell_4830",0,0.29206488
"Cell_4854",3.18463890044337,0.73300093
"Cell_4888",3.20622036334822,1.4534221
"Cell_4912",0,0.4606555
"Cell_4913",4.05781603622247,2.1862352
"Cell_4915",4.73696018462787,2.2351522
"Cell_4887",1.84251616448965,0.6078407
"Cell_4889",0,0.2958561
"Cell_4914",4.80003255937687,2.2724228
"Cell_4943",3.90999604353624,2.227384
"Cell_4911",2.42041822173818,0.94324017
"Cell_4917",0,0.12720382
"Cell_4916",0,0.2519504
"Cell_4941",3.94879010629012,1.8153273
"Cell_4962",3.68343256378781,1.0909342
"Cell_4942",2.89572716363351,1.3167435
"Cell_4963",3.13520489014962,2.044007
"Cell_4964",3.31509504764347,1.0116118
"Cell_4984",4.34413580614012,1.048963
"Cell_5007",3.43486482499388,2.3895576
"Cell_4965",0,0.0753237
"Cell_4983",3.35086396573385,1.4773084
"Cell_5038",4.33030724572936,0.9896742
"Cell_5006",3.9622271266361,1.1001506
"Cell_5004",2.32108701183734,0.65089506
"Cell_5005",2.76240322150559,0.5226846
"Cell_5036",3.95187156047529,2.050831
"Cell_5040",0,0.30952388
"Cell_5039",4.23121381320699,2.6839821
"Cell_5037",3.55291295007883,1.1883794
"Cell_5092",1.15584951764529,1.1652968
"Cell_5091",2.76600597146139,1.6604643
"Cell_5120",0,0.09661273
"Cell_5067",3.79375719498449,0.48300552
"Cell_5147",3.90848885588137,1.7310269
"Cell_5150",4.22099265079047,1.8138678
"Cell_5146",2.92687746398174,0.6924285
"Cell_5119",4.39131607782371,1.5437557
"Cell_5148",3.58715133396822,0.9563306
"Cell_5151",4.37307529064524,2.4046228
"Cell_5176",1.58426163223573,0.55835164
"Cell_5193",3.92440473476571,1.5622647
"Cell_5175",3.39557595177332,1.2068598
"Cell_5149",2.69279061132745,2.0873337
"Cell_5216",3.31385945743366,2.6967912
"Cell_5215",3.68931660261604,0.87184995
"Cell_5217",0,0.24133618
"Cell_5214",2.89599628539955,0.7345439
"Cell_5270",3.58873069941042,1.235754
"Cell_5244",3.47851223887767,1.6864971
"Cell_5271",4.24636680661459,1.2269725
"Cell_5272",3.30050541068041,2.5060632
"Cell_5301",4.0272688316606,1.1231958
"Cell_5306",3.59315287948907,0.33385387
"Cell_5305",4.44658848338021,1.917495
"Cell_5302",4.52255625591043,1.6801137
"Cell_5304",4.04597567997208,0.5380234
"Cell_5303",4.61270857978246,0.44227725
"Cell_5359",3.53766286492035,1.9961275
"Cell_5334",0,0.22675113
"Cell_5333",2.82344727854714,1.3480453
"Cell_5378",3.71091573639565,2.5112865
"Cell_5449",2.60710825416075,0.9209179
"Cell_5360",4.60632203398337,2.3796067
"Cell_5361",3.00627488761906,1.1549922
"Cell_5381",0,0.29589358
"Cell_5379",2.63447062617178,1.2668371
"Cell_5380",1.87688952223298,2.5488207
"Cell_5245",3.08492913864249,1.3249086
"Cell_5398",3.48255983996824,1.8146651
"Cell_5424",4.06202129472567,2.0040421
"Cell_5423",4.80536858705487,1.4015534
"Cell_5469",4.55193098202194,1.7311407
"Cell_5497",3.69644642920053,1.233185
"Cell_5471",4.10581923188237,0.8149492
"Cell_5470",4.52255625591043,1.1681808
"Cell_5472",4.26214586378466,1.906263
"Cell_5473",2.94085741286439,1.4001716
"Cell_5467",3.80030442177485,0.8807665
"Cell_5502",0,0.22812882
"Cell_5425",4.30469271505259,2.6785424
"Cell_5531",2.40887019814945,1.2232707
"Cell_5533",4.94189385644927,1.7483917
"Cell_5474",0,0.27651095
"Cell_5500",3.70189273812865,1.9406565
"Cell_5468",3.28152000399655,1.2934775
"Cell_5530",4.49524195008058,0.75073904
"Cell_5499",3.8292822719526,1.9412606
"Cell_5532",3.23371519372458,1.8649994
"Cell_5501",0,0.36060244
"Cell_5570",4.94264326324822,1.5571411
"Cell_5572",4.21623583378367,2.2020767
"Cell_5613",4.55479012496239,1.0684146
"Cell_5547",2.07092143588255,1.1219798
"Cell_5571",4.09472871597613,1.4600548
"Cell_5615",3.02904603807054,1.9689335
"Cell_5498",4.30814356735484,1.3857521
"Cell_5612",3.16317651041833,1.0588856
"Cell_5595",0,0.13205495
"Cell_5614",3.80030442177485,1.6006879
"Cell_5691",3.97465871248565,1.1754668
"Cell_5665",3.29183764271115,1.4638175
"Cell_5664",4.38547421985222,2.3137708
"Cell_5692",1.27037740890087,1.8189573
"Cell_5694",2.16656101921724,1.2810236
"Cell_5717",4.15999924206089,2.2368362
"Cell_5690",4.20730203159601,2.5436494
"Cell_5693",3.38899542186505,1.1991192
"Cell_5718",3.58399871874742,2.3267581
"Cell_5719",2.99221612598823,2.1721885
"Cell_5739",3.34482685976452,1.9276043
"Cell_5772",3.40980054606887,0.89960194
"Cell_5773",4.18286776818145,2.0844965
"Cell_5738",4.41105667896999,1.8616364
"Cell_5824",2.33619171326684,1.0645821
"Cell_5776",4.00930170112404,2.2726426
"Cell_5774",3.85529084973355,1.7878796
"Cell_5777",0,0.3313847
"Cell_5823",4.27202146708517,1.1199634
"Cell_5801",0,0.26817846
"Cell_5799",4.03328266540637,1.2448767
"Cell_5825",4.29834339889705,2.4202063
"Cell_5800",0,0.39503288
"Cell_5851",3.51355862671105,2.3550243
"Cell_5884",3.16124503131206,1.1420176
"Cell_5906",4.0406715870166,1.8504794
"Cell_5904",4.13751519396772,1.0410193
"Cell_5883",4.46665563459805,2.355997
"Cell_5947",4.10347641147315,1.1029669
"Cell_5948",4.43032205315416,1.3032433
"Cell_5971",4.65924079412552,1.2617278
"Cell_5946",4.12698446987455,2.140581
"Cell_5989",4.10303760810166,0.8714635
"Cell_5991",3.41937861148483,2.4308345
"Cell_6043",4.2319313850856,1.3700227
"Cell_5990",3.81160866740905,2.2922118
"Cell_5970",4.57053478898408,2.038354
"Cell_5992",0,0.24542053
"Cell_6042",3.90048077451172,0.83075726
"Cell_5905",4.34529481820464,1.1851571
"Cell_6020",0,0.32754427
"Cell_6044",4.17591815193817,2.440872
"Cell_6046",2.42041822173818,0.7892164
"Cell_6045",4.39995857847102,1.2361914
"Cell_6067",4.34710493114077,2.1073425
"Cell_6019",3.32689814588487,0.9766046
"Cell_6095",4.85696583365751,0.99194735
"Cell_6096",4.16813825609932,1.9756243
"Cell_6125",3.86496395389198,2.204343
"Cell_6124",3.02226757139022,2.0911171
"Cell_6123",2.9219589343625,1.493847
"Cell_6145",4.01089177820345,1.6813698
"Cell_6146",3.333270099295,2.108053
"Cell_6174",4.14540746208195,1.4565319
"Cell_6173",3.9686420559865,1.8060097
"Cell_6175",0,0.15964036
"Cell_6172",3.27044398317188,1.6372101
"Cell_6207",3.44366459697319,1.7647803
"Cell_6097",2.97636205050854,0.22656961
"Cell_6209",0,0.24394171
"Cell_6206",4.22014193734232,1.9924351
"Cell_6275",3.73383828079051,2.3204062
"Cell_6208",0,0.39604333
"Cell_6230",2.31411847557937,1.200803
"Cell_6252",4.52255625591043,2.2190893
"Cell_6253",3.95743712473989,1.4658728
"Cell_6249",4.09472871597613,1.5632383
"Cell_6250",3.87120012718781,1.7155427
"Cell_6251",3.62889257119286,2.4406939
"Cell_6274",4.40526826778741,1.7970753
"Cell_6301",4.80724469355886,1.221177
"Cell_6302",4.60466025354664,2.3107352
"Cell_6303",3.04860387444871,1.9161084
"Cell_6231",0,0.21706374
"Cell_6351",3.9204587704401,2.5359323
"Cell_6350",3.98677819381342,1.7356519
"Cell_6443",3.77343263738097,2.4454136
"Cell_6380",4.0325542111229,1.0929999
"Cell_6376",4.0864732808653,1.9547204
"Cell_6377",3.69296778436677,1.8896573
"Cell_6352",3.57175901767729,1.3571814
"Cell_6378",4.24515770304644,1.1777539
"Cell_6402",3.96391212454673,0.636697
"Cell_6442",4.15116363980397,1.8489949
"Cell_6403",4.25145737295084,1.0421255
"Cell_6444",2.55181392450448,2.1764195
"Cell_6379",1.73929530656628,1.4299332
"Cell_6460",3.67915035736316,1.9996058
"Cell_6461",0,0.26844144
"Cell_6484",3.84485079002161,1.9284798
"Cell_6485",3.6874222448431,2.228607
"Cell_6504",2.73051301089082,1.2454113
"Cell_6487",3.99560356505583,1.7639099
"Cell_6486",0,0.5968503
"Cell_6505",4.12557416368033,2.698775
"Cell_6488",0,0.36999083
"Cell_6509",0,0.23307657
"Cell_6508",0,0.2517527
"Cell_6539",3.43876786444004,0.82141775
"Cell_6506",3.07216202349379,1.0519191
"Cell_6563",4.15501542315625,2.531362
"Cell_6586",4.61370134419569,1.0892338
"Cell_6615",0,0.23608342
"Cell_6613",3.65197147864996,2.4248028
"Cell_6639",3.96650014144716,2.3956366
"Cell_6638",4.02116134571482,1.9384575
"Cell_6712",2.43210274398879,2.5597003
"Cell_6507",2.28001714339399,0.19195479
"Cell_6614",0,0.32139918
"Cell_6669",3.40980054606887,2.1025293
"Cell_6642",1.63869643400052,0.23753934
"Cell_6640",1.64817376615491,0.469367
"Cell_6687",3.45847580444295,2.383845
"Cell_6683",4.34228352152087,2.363828
"Cell_6711",3.21275569586253,1.7626143
"Cell_6685",2.10352981646245,1.3703946
"Cell_6686",3.40980054606887,1.8174614
"Cell_6688",3.58399871874742,0.8427462
"Cell_6714",0,0.19651894
"Cell_6684",4.35204734233662,1.86242
"Cell_6670",0,0.24308555
"Cell_6713",0,0.15655275
"Cell_6709",3.36828416404456,2.1064432
"Cell_6750",4.38398927269536,1.2744255
"Cell_6751",4.48850073367236,1.1868136
"Cell_6641",3.29183764271115,0.28344533
"Cell_6753",3.86312212218717,1.7422665
"Cell_6730",4.27202146708517,2.4751203
"Cell_6754",0,0.37480155
"Cell_6729",3.97465871248565,2.3745644
"Cell_6752",4.25784876751468,2.1202912
"Cell_6807",3.86082362078747,1.9218804
"Cell_6808",3.71163467295191,1.4827154
"Cell_6809",4.16275367975176,2.602258
"Cell_6831",0,0.20116524
"Cell_6783",3.98304741148141,1.4976163
"Cell_6856",3.58399871874742,0.8687782
"Cell_6855",3.22634280141601,1.833812
"Cell_6830",2.50524078840195,0.31235677
"Cell_6857",1.3252433639025,0.5763306
"Cell_6882",3.95707731793781,2.2451532
"Cell_6908",0,0.8718962
"Cell_6881",4.41322039438762,1.1416426
"Cell_6829",4.0864732808653,1.0012271
"Cell_6907",2.25619995594352,1.7175114
"Cell_6883",1.06795356497027,2.1146152
"Cell_6930",3.29183764271115,2.1502244
"Cell_6954",3.51961213190332,1.4812539
"Cell_6980",4.01447672299024,0.9315302
"Cell_6929",3.22471081129985,2.1914623
"Cell_6979",4.17189734239451,1.9188807
"Cell_6710",3.86082362078747,1.657732
"Cell_7027",0,0.25031218
"Cell_7051",3.65197147864996,0.881835
"Cell_7053",3.20278593704617,0.6193291
"Cell_7052",3.1925432699733,1.3977263
"Cell_7078",4.6625773363709,2.432555
"Cell_7077",4.32041022467482,1.4010941
"Cell_7100",1.91053866564922,1.9929793
"Cell_7101",2.22156636192732,1.183659
"Cell_7102",4.29975982557098,1.9556512
"Cell_7103",0,0.25281784
"Cell_7099",4.62691832692742,0.84731656
"Cell_7076",0,1.0573599
"Cell_7122",3.81160866740905,1.9698445
"Cell_7157",3.8749567236868,1.8942928
"Cell_7123",2.47534177125037,0.23762797
"Cell_7125",0,0.26607105
"Cell_7158",3.12777115892337,0.5931313
"Cell_7155",3.17678817503868,1.2207665
"Cell_7154",3.4174568493543,2.4991329
"Cell_7204",0.964721784663381,0.8238255
"Cell_7156",2.46146427541977,1.9105824
"Cell_7235",4.29880725589308,1.7593874
"Cell_7236",3.10109200167734,2.1522424
"Cell_7283",3.36828416404456,1.6190767
"Cell_7282",3.90427827810472,1.6960248
"Cell_7284",0,0.2722198
"Cell_7153",3.82357512668813,1.0704998
"Cell_7331",3.33710982319586,1.9987698
"Cell_7332",4.05598057337205,1.6531185
"Cell_7309",0,0.23284137
"Cell_7373",4.25784876751468,1.8999112
"Cell_7333",0,0.24486494
"Cell_7203",3.03971837296307,1.7852551
"Cell_7350",3.25047551464119,1.1210406
"Cell_7308",0.943881066496247,2.1787052
"Cell_7374",1.67240720718484,1.8075488
"Cell_7405",4.16275367975176,1.5956787
"Cell_7431",0,0.26321837
"Cell_7429",0,1.5257099
"Cell_7404",1.9821699268872,1.6148331
"Cell_7446",3.84032420401321,1.3140068
"Cell_7430",1.93984399833713,2.1927316
"Cell_7445",1.61097253904896,1.6429414
"Cell_7466",2.39745593167787,2.0254421
"Cell_7468",0,0.34966776
"Cell_7491",0,0.14131552
"Cell_7467",2.88409842549122,0.6733237
"Cell_7465",2.16656101921724,1.179911
"Cell_7518",4.53069847549269,1.0726575
"Cell_7489",0,1.7492799
"Cell_7520",2.11466849278668,1.6777318
"Cell_7516",4.55289991310784,2.1297066
"Cell_7517",5.17689541707835,0.93747324
"Cell_7544",0,0.21126263
"Cell_7570",4.15116363980397,1.8250008
"Cell_7601",3.64202738454491,1.3577659
"Cell_7519",2.66946777947641,1.6078542
"Cell_7571",2.93768521145074,1.3407904
"Cell_7621",4.23172895281402,1.5536507
"Cell_7622",3.29655759542249,2.3400886
"Cell_7703",0,0.23812953
"Cell_7702",1.96074445673065,0.53809947
"Cell_7699",4.29116184069822,1.5824157
"Cell_7700",0,1.564036
"Cell_7701",2.30033149995816,1.9172382
"Cell_7724",3.40029866804407,1.5483776
"Cell_7722",4.31289222888804,1.4083775
"Cell_7725",3.21658502223686,0.79266167
"Cell_7650",3.53161605265533,2.135035
"Cell_7726",0,0.2696031
"Cell_7748",4.16275367975176,0.82747185
"Cell_7775",3.87328574057386,1.0855132
"Cell_7798",3.69212229031832,2.3510492
"Cell_7795",3.6589804930987,1.7643372
"Cell_7796",3.91409607233034,1.365401
"Cell_7797",0,1.177599
"Cell_7828",4.35032910973316,1.013046
"Cell_7830",0,0.22936033
"Cell_7829",0,0.7788704
"Cell_7774",2.69955009610506,1.6137615
"Cell_7750",0,0.33294564
"Cell_7893",0,0.56367785
"Cell_7892",1.49408643724033,2.2838268
"Cell_7890",3.69463631192046,1.126681
