"","gt","pred"
"Cell_4809",2.01910745499664,0.40929243
"Cell_4778",2.76240322150559,1.8110762
"Cell_4807",0,0.92120904
"Cell_4808",3.26621168927837,1.8928288
"Cell_4893",4.23456588386719,1.6966685
"Cell_4891",0,2.044737
"Cell_4865",2.54390222321658,1.9570807
"Cell_4892",0,1.7456465
"Cell_4920",1.88008686778666,2.011058
"Cell_4919",3.05796847072319,1.445778
"Cell_4946",0,1.9862655
"Cell_4894",0,1.5279977
"Cell_4989",2.55712262148489,1.8200924
"Cell_4968",2.3750181003195,1.9943173
"Cell_4864",1.40086301840817,1.4624616
"Cell_4988",3.04395047136159,1.9117593
"Cell_4990",0,1.6055434
"Cell_5095",2.5840863619006,2.0605774
"Cell_5097",0,1.8113102
"Cell_5155",2.78695961138075,1.4012793
"Cell_5098",3.26621168927837,1.4796678
"Cell_5154",2.36398943971639,1.8745695
"Cell_5179",4.24941875104399,1.7690047
"Cell_5195",1.86108633303544,2.1707125
"Cell_5254",1.65777325044062,1.9547707
"Cell_5279",2.62590152955848,1.3243433
"Cell_5278",2.00414289726222,1.6472365
"Cell_5340",2.22156636192732,2.0720263
"Cell_5339",0,1.2529128
"Cell_5363",1.89300126186865,2.0455434
"Cell_5253",0,0.11419399
"Cell_5399",2.01910745499664,2.0684724
"Cell_5341",2.18453484284584,1.9944378
"Cell_5382",1.75012109124934,1.69327
"Cell_5401",2.3750181003195,1.8405638
"Cell_5400",0,0.013448042
"Cell_5428",3.18306448510515,2.190451
"Cell_5454",3.30050541068041,1.7367045
"Cell_5455",0,1.9533169
"Cell_5477",3.58399871874742,1.4117198
"Cell_5508",0,0.7413052
"Cell_5507",0,0.06904379
"Cell_5553",3.81350268355507,1.7448071
"Cell_5536",2.674422223898,1.9200785
"Cell_5554",3.24113451976373,1.7209171
"Cell_5555",3.24113451976373,1.7831017
"Cell_5535",3.03285985421509,2.1155703
"Cell_5551",2.36398943971639,1.4303808
"Cell_5550",2.38617276067345,1.9725174
"Cell_5552",2.36398943971639,2.1036575
"Cell_5620",1.27948952349769,1.4527575
"Cell_5506",2.31065308608178,1.757765
"Cell_5619",3.07216202349379,1.290771
"Cell_5672",0,0.05840187
"Cell_5721",2.69955009610506,1.517843
"Cell_5722",1.49408643724033,1.4171664
"Cell_5723",1.80077140291984,1.9135493
"Cell_5720",2.54829004451081,1.8096899
"Cell_5649",0,0.7823374
"Cell_5724",3.45847580444295,1.8615162
"Cell_5780",3.56215566687968,1.8625036
"Cell_5781",2.18453484284584,1.8257458
"Cell_5804",0,1.6661847
"Cell_5742",2.35961270656978,1.9551852
"Cell_5745",2.97636205050854,1.8600264
"Cell_5744",0,2.2197704
"Cell_5803",2.10630158040422,2.0726926
"Cell_5805",0,0.051936
"Cell_5743",3.48865683037092,1.0548735
"Cell_5858",3.13077424935752,1.9088202
"Cell_5857",2.83781468274322,2.1239598
"Cell_5826",3.64326600585116,1.8195924
"Cell_5887",2.86861723209651,2.248318
"Cell_5930",0,0.062322658
"Cell_5910",0,0.12258488
"Cell_5929",3.87607194623611,2.1472013
"Cell_5953",2.8205964594092,1.9414867
"Cell_5888",3.1925432699733,1.4075059
"Cell_5994",2.24064924142096,1.8470589
"Cell_5974",0,0.33693498
"Cell_5995",3.40029866804407,1.4155779
"Cell_5996",3.45847580444295,1.0688798
"Cell_6051",2.57051599904618,1.6132212
"Cell_6028",1.93299015182092,2.1817288
"Cell_6050",0,1.4214839
"Cell_5909",1.67734912899976,1.5765342
"Cell_6026",2.06560089848364,2.1014266
"Cell_6027",3.34482685976452,1.9063433
"Cell_6053",0,0.11137169
"Cell_6025",2.8857089894992,1.9599819
"Cell_6052",3.36303120212154,2.12711
"Cell_6099",2.60617746890405,2.405323
"Cell_6071",0,1.0377352
"Cell_6131",0,1.8077551
"Cell_6129",3.11583688466692,1.9934454
"Cell_6128",2.6547431874231,1.7358397
"Cell_6130",0,0
"Cell_6151",1.57557278991199,2.084297
"Cell_6150",2.61177476342774,2.193061
"Cell_6152",3.92106504072849,0.7531132
"Cell_6181",2.36398943971639,2.003763
"Cell_6100",2.40887019814945,1.8823082
"Cell_6212",2.73051301089082,0.5940527
"Cell_6213",2.31065308608178,2.0205362
"Cell_6182",3.2577927247455,0.50205755
"Cell_6258",3.13453920249263,1.9892429
"Cell_6281",3.2301596981461,1.6115745
"Cell_6307",1.90832622277939,1.6544771
"Cell_6335",2.79527117359601,1.5434965
"Cell_6309",2.74406384632074,2.0407088
"Cell_6257",0,0.1313688
"Cell_6308",3.68343256378781,2.1570647
"Cell_6280",2.90645306782237,1.435803
"Cell_6334",1.88008686778666,1.1721816
"Cell_6234",1.80660397850632,0.12046551
"Cell_6358",3.03700608463623,1.7671074
"Cell_6360",0,1.8405331
"Cell_6384",0,0.23684299
"Cell_6357",3.17232587712622,0.39398867
"Cell_6359",3.10844066484041,0.45560142
"Cell_6385",2.73051301089082,0.333208
"Cell_6446",2.57501958655825,1.9807692
"Cell_6408",2.96331998770637,1.508008
"Cell_6464",3.16124503131206,2.0331974
"Cell_6466",0,0.070835374
"Cell_6467",4.09000482056723,2.0383952
"Cell_6512",2.61881413086383,1.5329729
"Cell_6514",1.51226832717696,2.028844
"Cell_6490",3.44858139597631,0.6734177
"Cell_6513",1.84251616448965,2.281585
"Cell_6407",2.16656101921724,0.26620898
"Cell_6567",2.75069639226939,2.1136873
"Cell_6624",3.14590870614836,2.0007615
"Cell_6619",2.76240322150559,1.8939167
"Cell_6618",3.07502215170492,2.1859167
"Cell_6622",0,0.44902435
"Cell_6623",3.6874222448431,0.86493796
"Cell_6621",0,0.21480496
"Cell_6648",0,0.035802495
"Cell_6646",2.68942701826288,1.1199063
"Cell_6649",3.45847580444295,1.495722
"Cell_6673",0,0.18801843
"Cell_6691",2.46974620843926,1.913624
"Cell_6693",2.00414289726222,1.1562874
"Cell_6718",3.13831654670298,1.1992996
"Cell_6734",2.56782329484917,1.0221843
"Cell_6760",2.18453484284584,0.83318406
"Cell_6735",2.92508637800432,1.9607362
"Cell_6759",1.90611962154421,2.2835412
"Cell_6717",1.56698786392275,0.5913927
"Cell_6761",0,0.18205832
"Cell_6787",3.14020988864929,2.0443246
"Cell_6812",0,1.4381752
"Cell_6786",2.19060490056096,2.2764144
"Cell_6788",0,0.44542295
"Cell_6785",2.35308433910217,1.4338301
"Cell_6834",2.73444757880223,2.0361469
"Cell_6836",0,0
"Cell_6886",1.65777325044062,1.3935028
"Cell_6887",2.93226816564473,1.3374547
"Cell_6914",0,0.21413521
"Cell_6959",3.59421355688888,1.8607911
"Cell_6912",3.22471081129985,2.0956216
"Cell_6957",0,1.547759
"Cell_6956",3.34870432307174,1.7078266
"Cell_6932",2.48645007242032,1.5741652
"Cell_6982",2.06958830753611,1.491766
"Cell_6958",4.13682113393017,1.5579123
"Cell_6983",2.80364723489068,1.4994382
"Cell_6913",2.98823150367336,2.1477723
"Cell_7005",0,0.13729966
"Cell_7006",3.10659906232378,1.29828
"Cell_7009",0,0
"Cell_7059",2.5137057980317,2.026168
"Cell_7031",0,0.18300472
"Cell_7010",0,1.8233479
"Cell_7060",2.46395055366117,2.1529992
"Cell_7058",1.43519326722986,0.13477257
"Cell_7061",0,0.03088879
"Cell_7007",2.11131239059101,2.000457
"Cell_7081",0,0.5189642
"Cell_7084",0,1.8566979
"Cell_7083",2.6402227498088,2.0108156
"Cell_7082",3.18201606432495,2.1001241
"Cell_7129",3.7891015328948,1.5909563
"Cell_7131",3.50713475189233,1.7624708
"Cell_7163",0,1.4950236
"Cell_7189",2.36398943971639,1.7870266
"Cell_7164",2.38169561748943,2.1954057
"Cell_7162",0,0.07730605
"Cell_7191",1.30193768751801,1.4795903
"Cell_7207",2.62387162374539,1.6624798
"Cell_7210",0,0.12536526
"Cell_7239",2.69955009610506,0.122295044
"Cell_7208",3.09834840080229,2.0051503
"Cell_7241",2.06560089848364,0.26031345
"Cell_7190",3.24468418695532,1.3147444
"Cell_7209",2.08165905326547,1.9906715
"Cell_7268",3.36303120212154,1.2233603
"Cell_7267",3.36219764220081,2.3701725
"Cell_7292",0,0.125014
"Cell_7314",2.5840863619006,0.57773954
"Cell_7240",1.47512574022641,0.3909466
"Cell_7334",0,0.4656508
"Cell_7355",2.76240322150559,0.27671814
"Cell_7356",3.46702203625314,1.3525225
"Cell_7357",1.58864566312932,0.8541129
"Cell_7407",3.59136752223327,1.105189
"Cell_7381",3.08240997780484,1.722358
"Cell_7408",3.35571589231147,1.7729094
"Cell_7434",0,0.15603383
"Cell_7406",3.54495902226642,1.5661124
"Cell_7449",2.46800398525342,1.8725643
"Cell_7433",0,0.16267432
"Cell_7494",0,1.6249552
"Cell_7522",3.25931894708039,2.2625282
"Cell_7495",2.80196681993517,1.244893
"Cell_7472",2.77688734670996,1.1435995
"Cell_7610",3.84402655881408,1.34423
"Cell_7628",2.15770437990941,1.6258332
"Cell_7573",2.73051301089082,1.996718
"Cell_7574",3.12648652409878,1.4776871
"Cell_7732",3.61751383215564,2.0232913
"Cell_7548",0,0.18094406
"Cell_7608",1.97496840878058,1.8363993
"Cell_7652",2.67940011365646,1.9269962
"Cell_7651",0,1.3465174
"Cell_7547",2.84493780670787,1.4984407
"Cell_7733",1.66749748045898,0.29039893
"Cell_7731",3.10528544688929,1.4298657
"Cell_7753",0,0.548919
"Cell_7778",3.38618628278428,0.3899771
"Cell_7836",3.42323142321857,2.2433343
"Cell_7837",3.41457998508354,1.4698145
"Cell_7838",3.19936164892934,1.8410338
"Cell_7863",2.95685570976677,0.9310643
"Cell_7839",0,0
"Cell_7860",2.69955009610506,1.8593174
"Cell_7861",2.17936353803855,1.7634461
"Cell_7862",2.2075058567641,1.8546944
"Cell_7917",3.10109200167734,2.1249816
"Cell_7896",0,0.17609836
"Cell_7919",2.44392658955598,0.25915962
"Cell_7897",0,0.045196798
"Cell_7920",2.06560089848364,0.68679804
"Cell_7978",2.68942701826288,1.6530285
"Cell_7977",0,0.11777575
"Cell_7979",2.26407259831635,1.7481285
"Cell_7921",1.90611962154421,0.32696316
"Cell_7976",0,0.12659049
"Cell_8027",3.20851564028394,1.8580008
"Cell_7918",2.84361519146914,1.8779716
"Cell_8026",3.05796847072319,2.1965272
"Cell_8003",0,0.039653398
"Cell_8049",0,0.11112716
"Cell_8050",0,0.2555575
"Cell_8074",1.93299015182092,1.4090393
"Cell_8075",0,0.025520071
"Cell_8097",0.884040972074139,0.20807
"Cell_8096",1.47887596208548,0.39753413
"Cell_8002",0,0.3323669
"Cell_8098",2.66946777947641,0.16737331
"Cell_8127",2.28001714339399,0.2933475
"Cell_8164",2.4165538510874,0.9469892
"Cell_8165",3.49478478369307,1.8291501
"Cell_8188",0,0
"Cell_8187",2.8929858734594,2.0304954
"Cell_8208",2.18000836622808,0.11773034
"Cell_8207",3.63462176954472,0.31939656
"Cell_8235",2.96331998770637,2.3100936
"Cell_8258",0,0.18594718
"Cell_8238",2.48026363152708,0.06821046
"Cell_8237",1.98735105594365,1.3796386
"Cell_8209",0,0.1961337
"Cell_8236",0,0.093460694
"Cell_8273",0,0.29771423
"Cell_8259",1.25784982560654,0.38491037
"Cell_8275",2.3750181003195,1.7552878
"Cell_8297",0,0.109578945
"Cell_8299",2.77871166974211,1.5530802
"Cell_8277",0,0.19975396
"Cell_8330",3.35389409210188,2.2062557
"Cell_8276",3.16899043444456,0.16039096
"Cell_8329",0,1.1130105
"Cell_8298",1.90611962154421,0.10968628
"Cell_8274",3.12777115892337,1.5732212
"Cell_8300",3.50713475189233,0.17197406
"Cell_8379",3.65197147864996,1.8638941
"Cell_8328",0,0.111459784
"Cell_8444",0,0.31787372
"Cell_8425",2.38617276067345,1.5750036
"Cell_8424",2.55712262148489,1.6150872
"Cell_8445",0,0.4009068
"Cell_8479",0,0.52207637
"Cell_8443",0,0.066176206
"Cell_8446",0,0.0750568
"Cell_8447",1.45667985326431,0.28234643
"Cell_8478",0,0.03650872
"Cell_8501",2.34947635156583,1.145797
"Cell_8477",0,0.01189546
"Cell_8549",2.90031120215831,1.4500897
"Cell_8550",2.40559544834142,1.1746386
"Cell_8548",2.69955009610506,0.43394867
"Cell_8553",3.56757983914497,1.0141889
"Cell_8583",2.08165905326547,0.19164872
"Cell_8611",3.49303076344586,1.7372255
"Cell_8582",0,0.0130116865
"Cell_8634",2.01159297640718,0.48162434
"Cell_8633",1.85071748184249,1.767836
"Cell_8655",0,0.14383213
"Cell_8698",1.22680820782457,1.1739275
"Cell_8480",3.35571589231147,2.3885496
"Cell_8676",0,0.2324123
"Cell_8699",4.20265650965025,0.7213131
"Cell_8712",1.93299015182092,0.70032185
"Cell_8713",2.93768521145074,0.04789364
"Cell_8714",3.08522097195346,1.8315357
"Cell_8731",0,0.16497165
"Cell_8730",0,0.32319385
"Cell_8711",0,1.3365011
"Cell_8757",2.41462732086706,1.7269919
"Cell_8732",0,0
"Cell_8785",1.15142490152595,0.5285665
"Cell_8756",0,0.042969283
"Cell_8758",0,0.70284903
"Cell_8812",3.1925432699733,0.47476253
"Cell_8786",4.09638619689203,2.3414834
"Cell_8811",0,0.023519969
"Cell_8862",1.44585016594463,0.96706724
"Cell_8810",3.40980054606887,0.38753852
"Cell_8937",3.22471081129985,0.85204184
"Cell_8936",0,0.42442542
"Cell_8938",3.54678992968171,2.191741
"Cell_8981",3.99463074421961,1.175857
"Cell_9002",0,0.10559821
"Cell_9003",0,0.28367552
"Cell_8916",0,0.046527337
"Cell_9026",0,0.024651399
"Cell_9024",0,0.034012042
"Cell_9048",0,1.2635357
"Cell_9047",0,0.58318645
"Cell_9046",1.50964144287131,0.041344535
"Cell_9078",0,0.10212938
"Cell_9025",0,0.09177732
"Cell_9079",0,0.23764706
"Cell_9107",0,0.21010025
"Cell_9080",0,0.043178584
"Cell_9049",0,0
"Cell_9106",0,0.25130817
"Cell_9132",3.78606356714479,0.86133
"Cell_9105",0,0.18138793
"Cell_9156",1.8673712134881,0.030662602
"Cell_9203",1.84251616448965,0.29404774
"Cell_9204",0,0.14407809
"Cell_9222",0,0.30666527
"Cell_9223",0,0.1824706
"Cell_9249",0,0.25411582
"Cell_9250",3.35103690729485,2.3723867
"Cell_9202",3.20851564028394,0.622754
"Cell_9280",0,0.0085394755
"Cell_9281",0,0.112156086
"Cell_9277",0,0
"Cell_9248",0,0.12537739
"Cell_9276",3.73633006806671,1.1624421
"Cell_9279",0,0.047347773
"Cell_9304",3.77110867391557,1.2690976
"Cell_9221",0,0.062510945
"Cell_9341",3.14590870614836,1.7275575
"Cell_9366",0,0.09995937
"Cell_9412",3.67549168716717,1.4991833
"Cell_9388",3.26621168927837,2.2607617
"Cell_9431",2.36398943971639,0.44676343
"Cell_9429",2.11466849278668,0.1078033
"Cell_9432",2.35308433910217,0.19375318
"Cell_9430",0,0.089854196
"Cell_9456",0,0.21020131
"Cell_9480",0,0.19797418
"Cell_9498",0,0.17851235
"Cell_9548",3.11213279531925,1.943222
"Cell_9518",0,0.05156314
"Cell_9519",1.64817376615491,0.111715995
"Cell_9520",0,0.23870187
"Cell_9596",2.99621496793527,0.4408937
"Cell_9595",0,0.16909705
"Cell_9623",1.50964144287131,0.17768578
"Cell_9670",0,0.8597709
"Cell_9642",2.85628983018408,2.3270726
"Cell_9718",0,0.037859477
"Cell_9668",0,0.17657529
"Cell_9698",0,0.15169655
"Cell_9744",0,0.14666735
"Cell_9745",0,0.10262971
"Cell_9766",2.8120886918043,0.060487606
"Cell_9790",1.20215236351547,0.13058391
"Cell_9765",3.50182644767767,1.9420811
"Cell_9809",0,0
"Cell_9877",4.0222788645048,1.4159292
"Cell_9855",0,0.1552335
"Cell_9878",1.76109894920929,0.056449976
"Cell_9879",3.38774609757554,1.9722111
"Cell_9908",0,0.09272928
"Cell_9926",0,0.3664777
"Cell_9927",2.90031120215831,0.1059583
"Cell_9966",0,0.1696353
"Cell_9968",0,0
"Cell_9992",2.8641633488237,0.13774912
"Cell_9967",2.98853751031557,0.17321864
"Cell_10025",0,0.13780423
"Cell_10027",0,0.014660509
"Cell_10024",1.38110033134675,0.075183325
"Cell_10051",0,0.04706829
"Cell_10023",3.68415700197813,0.5527927
"Cell_10050",0,0.11178356
"Cell_10079",3.10109200167734,1.7398224
"Cell_10100",0,0.054931737
"Cell_10028",4.56937201726863,0.13701887
"Cell_10099",3.92696458390971,1.8371786
"Cell_10102",3.93312944249208,0.20766602
"Cell_10101",0,0.14983726
"Cell_10103",0,0.6854183
"Cell_10104",3.39400586033573,2.1429493
"Cell_10148",0,2.262552
"Cell_10169",0,0.17577149
"Cell_10128",1.26857152716046,0.39481536
"Cell_10149",3.47851223887767,0.19861893
"Cell_10211",0,0.056637585
"Cell_10212",0,0.17564066
"Cell_10193",3.47851223887767,0.20554148
"Cell_10210",2.20286586380089,2.3090549
"Cell_10270",3.40599071502363,0.97701406
"Cell_10213",2.776366679487,2.795168
"Cell_10297",4.07418894558081,0.45584938
"Cell_10269",3.45847580444295,0.19680439
"Cell_10242",2.5179649942416,0.18638773
"Cell_10339",3.16899043444456,0.9635083
"Cell_10294",1.43519326722986,0.78976876
"Cell_10268",3.27469161926939,2.1333277
"Cell_10295",0,0.470671
"Cell_10296",3.15355132997047,1.7698437
"Cell_10293",3.08653514827861,0.17733692
"Cell_10367",0,0.4657286
"Cell_10317",3.61073695717645,2.5427406
"Cell_10393",0,0.08214741
"Cell_10395",4.29116184069822,0.7087477
"Cell_10422",4.18625078282484,1.1541389
"Cell_10420",1.23697338286909,2.1926315
"Cell_10394",2.30033149995816,0.13354903
"Cell_10421",0,0.043242052
"Cell_10458",0,0.06638383
"Cell_10479",2.2601280735994,2.3739734
"Cell_10498",1.82436041645066,0.72418636
"Cell_10497",3.53539177795883,1.139025
"Cell_10499",0,0.009690489
"Cell_10495",3.58399871874742,0.7371399
"Cell_10527",3.43486482499388,2.316229
"Cell_10496",0,0.06588737
"Cell_10500",3.45306875445321,2.1556706
"Cell_10524",0,0.04644194
"Cell_10526",3.45847580444295,1.8660164
"Cell_10570",3.43405888393568,2.693146
"Cell_10571",3.25019135365216,2.2173553
"Cell_10552",3.08743952505419,2.5252016
"Cell_10596",0,0.094503865
"Cell_10617",0,0.045057606
"Cell_10598",3.86575413701497,0.9518944
"Cell_10646",3.43876786444004,1.4430971
"Cell_10621",4.25784876751468,0.7296854
"Cell_10597",1.47139610619473,0.086448014
"Cell_10620",0,0.08527561
"Cell_10619",0,0.27465618
"Cell_10647",1.70769656995698,0.059197824
"Cell_10666",1.67734912899976,0.071836494
"Cell_10690",0,0.5982162
"Cell_10710",1.43519326722986,0.13908003
"Cell_10711",3.26115304605562,1.0420631
"Cell_10691",2.9646173550445,0.49811235
"Cell_10709",3.97799048891431,2.4664948
"Cell_10735",3.54495902226642,0.7034159
"Cell_10733",0,0.07352666
"Cell_10756",0,0.71658546
"Cell_10758",3.80030442177485,0.80882084
"Cell_10757",2.59783785395955,0.06816917
"Cell_10782",1.71808631995715,0.04415145
"Cell_10804",4.08457570330602,0.4290822
"Cell_10805",2.82230605207442,0.54245746
"Cell_10830",0,0.015328931
"Cell_10841",0,0
"Cell_10843",2.49267480107158,0.83612216
"Cell_10840",1.98943226668778,0.10036379
"Cell_10868",3.1188088138623,0.52227557
"Cell_10867",0,0.1824481
"Cell_10914",2.91139130234335,2.2319255
"Cell_10866",3.73454970967531,2.655807
"Cell_10938",3.81085186319094,1.762912
"Cell_10939",3.07502215170492,2.1490524
"Cell_10975",0,0.23871592
"Cell_10913",3.7009833524566,2.5317326
"Cell_10937",2.49018028866538,2.6019676
"Cell_10973",3.10109200167734,0.095385805
"Cell_10996",3.71497338943985,2.5070293
"Cell_10972",4.27202146708517,1.5791051
"Cell_10974",3.318034772999,0.13856861
"Cell_11022",3.58909545860707,0.26646787
"Cell_10976",3.22556946823774,2.4792182
"Cell_11024",0,0.6830432
"Cell_11020",0,0.62353456
"Cell_11067",3.74467233012155,1.5215878
"Cell_11068",4.11861249300119,0.070698015
"Cell_11069",0,0.2748625
"Cell_11070",0,0.012215043
"Cell_11104",3.8514641971674,2.211927
"Cell_11103",4.19816154324118,0.75025123
"Cell_11125",0,0.048263308
"Cell_11124",1.6019593593363,0.13703983
"Cell_11157",3.30717705373041,2.9045002
"Cell_11179",0,0.16221973
"Cell_11202",3.26452304486145,2.3388288
"Cell_11204",3.30050541068041,2.2054365
"Cell_11180",0,0.043760043
"Cell_11199",3.3777984184458,0.024146322
"Cell_11200",0,0.029233336
"Cell_11201",0,0.1866695
"Cell_11203",3.44530129287925,2.3878846
"Cell_11232",1.8673712134881,0.16063401
"Cell_11230",3.16899043444456,2.556852
"Cell_11126",3.47779088112044,2.2564275
"Cell_11231",2.95685570976677,1.388708
"Cell_11258",3.62980744745333,2.1184769
"Cell_11158",4.22153080955568,2.4835432
"Cell_11278",4.03463661283439,2.5597363
"Cell_11257",3.01061402370262,2.3929582
"Cell_11233",0,0.1759761
"Cell_11297",1.59305644965443,0.8900984
"Cell_11296",0,1.0281752
"Cell_11323",3.95076137369366,1.3834106
"Cell_11298",3.64660697363315,2.2404213
"Cell_11322",0,0.54862845
"Cell_11342",0,0.5712827
"Cell_11387",3.42234121094708,2.2846987
"Cell_11435",1.57557278991199,0.436518
"Cell_11414",3.02666893518039,2.153223
"Cell_11411",0,0.45790654
"Cell_11413",3.32689814588487,0.011257845
"Cell_11412",3.65197147864996,1.4651393
"Cell_11493",3.0388957794827,1.7601563
"Cell_11512",0,1.0963267
"Cell_11526",0,0.9387396
"Cell_11582",3.56757983914497,2.5466902
"Cell_11609",3.67549168716717,0.22139075
"Cell_11581",1.3746452808056,0.31944594
"Cell_11648",0,0.962871
"Cell_11607",0.949739791391458,1.5298787
"Cell_11610",3.82516649928695,2.0408337
"Cell_11649",0,0.09272522
"Cell_11611",0,0.24507062
"Cell_11647",3.22879508414025,0.8908858
"Cell_11663",2.74315508280694,2.3172777
"Cell_11665",0,0.20730023
"Cell_11695",3.51479790631414,2.0906334
"Cell_11664",1.97496840878058,0.37580195
"Cell_11694",1.56698786392275,0.9375923
"Cell_11717",0,1.5749904
"Cell_11718",3.59935318054218,0.836037
"Cell_11768",2.91262932036956,0.35077706
"Cell_11737",2.43210274398879,1.1895783
"Cell_11770",3.32271885594344,2.0357168
"Cell_11809",0,0.2731267
"Cell_11769",3.42540409396015,1.6843503
"Cell_11852",2.50103471629585,2.2543087
"Cell_11851",3.8050876840955,2.2665975
"Cell_11884",3.30299369068149,2.4855857
"Cell_11911",3.27129227976278,1.6937914
"Cell_11883",4.18921820213546,1.8625857
"Cell_11912",0,0.33669946
"Cell_11943",1.05863118830495,0.1914372
"Cell_11969",3.8697125172027,2.9797413
"Cell_11913",0,0.08885176
"Cell_11944",3.41457998508354,2.112825
"Cell_11970",1.52555375467542,0.1704468
"Cell_11914",3.29183764271115,1.6944773
"Cell_12066",3.41171002824205,1.9865732
"Cell_12019",4.02891816258384,2.3420656
"Cell_12041",3.38544813563777,2.8439908
"Cell_12064",1.85900202748157,0.32292882
"Cell_12093",3.54495902226642,2.6315992
"Cell_12062",4.23068532998585,2.079641
"Cell_12065",3.71163467295191,0.087128304
"Cell_12067",3.16124503131206,1.0853307
"Cell_12063",3.98156997164663,0.32169026
"Cell_12119",3.78076486315357,2.0885477
"Cell_12153",1.31933371472204,0.08803298
"Cell_12120",3.55675555344633,0.51292735
"Cell_12154",2.80558942604565,2.0852666
"Cell_12151",3.93897951690473,2.507722
"Cell_12152",0,0.17396426
"Cell_12175",3.80030442177485,1.4086385
"Cell_12122",0,0.32559723
"Cell_12121",1.30193768751801,0.43289796
"Cell_12193",3.64326600585116,2.0338485
"Cell_12220",3.29183764271115,1.0110687
"Cell_12219",3.70553698147765,2.6184876
"Cell_12221",0,0.031768244
"Cell_12249",3.6695694027799,2.4514256
"Cell_12250",3.06859695971228,0.21754937
"Cell_12222",4.21988116374694,1.7787513
"Cell_12251",3.82684166365053,0.7933721
"Cell_12150",3.73746435439148,3.0809076
"Cell_12277",2.89725305746825,2.9322226
"Cell_12276",3.01982977892721,2.6506517
"Cell_12278",2.7927069412491,2.1614363
"Cell_12252",3.04395047136159,1.7385443
"Cell_12275",3.74983401490738,2.6947205
"Cell_12300",4.2068555605065,0.9081082
"Cell_12356",3.1670492020527,2.640074
"Cell_12322",3.60064146954476,1.4291162
"Cell_12338",3.64964398601418,2.7777584
"Cell_12339",1.42124529216167,0.4548888
"Cell_12382",3.69463631192046,2.033964
"Cell_12413",3.89636597707593,2.436149
"Cell_12414",0,0.9524455
"Cell_12336",3.70387917623268,2.5298376
"Cell_12415",3.75325419799623,1.9212697
"Cell_12411",3.57987323043838,1.9017241
"Cell_12412",3.25360585488244,2.283116
"Cell_12458",3.63279039474508,3.0281904
"Cell_12459",3.73383828079051,2.0335443
"Cell_12460",3.86725412538445,2.3922284
"Cell_12337",3.30831527262361,2.4647346
"Cell_12481",3.32334480720496,2.4199364
"Cell_12457",3.89803682427378,2.643563
"Cell_12548",3.34900311584567,2.417309
"Cell_12482",3.3841838041967,2.458285
"Cell_12515",1.10097667836103,0.5251331
"Cell_12575",3.22797708257955,2.3206506
"Cell_12549",3.3971481135123,2.2863224
"Cell_12602",3.71052376508529,1.7847983
"Cell_12574",3.33483292656123,2.329291
"Cell_12576",3.86241444324501,1.0929246
"Cell_12517",3.96265378118366,2.3730173
"Cell_12516",3.65648885145433,2.261783
"Cell_12616",2.47411506986061,2.3573654
"Cell_12644",3.6695694027799,2.3646727
"Cell_12643",3.58715133396822,3.1447113
"Cell_12750",3.81793323628574,2.518069
"Cell_12698",3.90999604353623,2.1845746
"Cell_12664",3.62889257119286,1.9434127
"Cell_12665",1.40758674530763,0.44901797
"Cell_12697",3.36303120212154,2.1696813
"Cell_12723",3.42323142321857,1.5940686
"Cell_12699",3.64423024184671,2.196534
"Cell_12814",3.97224862784196,2.1168218
"Cell_12774",2.57727880162261,2.3675787
"Cell_12773",0,0.54673165
"Cell_12793",3.51266437989575,2.0862129
"Cell_12775",3.23214744936125,2.568819
"Cell_12749",3.76522714314666,2.4997773
"Cell_12813",3.4431195274134,2.917124
"Cell_12854",0.576003175545505,2.198633
"Cell_12853",3.46904176801263,2.5816782
"Cell_12897",3.92775327339473,2.370077
"Cell_12879",0,0.45941302
"Cell_12896",3.20050195520529,2.4240587
"Cell_12916",3.83693995150548,1.2230827
"Cell_12898",1.83036723502553,1.4808825
"Cell_12794",3.60784402388442,1.6623958
"Cell_12979",2.92258371640148,2.8349073
"Cell_13064",0,0.38597775
"Cell_13011",3.57667413394038,2.50516
"Cell_13036",2.09252760553372,1.4979999
"Cell_13099",2.89420338180021,2.6745262
"Cell_13012",3.57667413394038,1.8168637
"Cell_13037",3.89103673448976,2.826074
"Cell_13065",1.67240720718484,2.3196461
"Cell_13062",1.24731888395098,2.1883557
"Cell_13120",3.68343256378781,2.4314625
"Cell_13063",1.88008686778666,0.3626856
"Cell_13097",3.56915913367066,2.7508862
"Cell_13121",3.36041341118377,2.4097466
"Cell_13066",3.44998990264404,2.1349382
"Cell_13101",3.34482685976452,2.4356973
"Cell_13143",3.38899542186505,2.2410653
"Cell_13122",3.25151802994804,2.369029
"Cell_13098",3.57826269838475,2.7430725
"Cell_13164",2.94531377615028,2.4096358
"Cell_13163",1.56698786392275,0.4991064
"Cell_13185",3.30088372280357,2.4518125
"Cell_13213",3.87404500331785,2.148417
"Cell_13100",3.51460573486925,2.8059757
"Cell_13212",3.1925432699733,2.1155999
"Cell_13240",3.6994691941658,2.3075044
"Cell_13264",3.62013033688181,2.368102
"Cell_13241",3.41231365717295,2.4740381
"Cell_13242",4.20536100340621,2.1262016
"Cell_13214",3.07216202349379,2.0398571
"Cell_13263",3.41457998508354,2.6898637
"Cell_13303",3.59348108602647,2.083866
